file,name,bytes,bits,zeros,ones,p1,bit_min_entropy,monobit_z,monobit_p,runs,runs_p,adjacent_equal_ratio,longest_zero_run,longest_one_run,shannon_entropy_byte,min_entropy_byte
sim\10fro2_1sro9.DAT,10fro2_1sro9.DAT,1103392,8827136,4413995,4413141,0.4999516264391984,0.9998604301588242,-0.2874405014070465,0.7737750533547836,4415696,0.1519955760968211,0.49975898182139505,26,24,7.99985126626956,7.942621725066605
sim\2fro2_1sro9.DAT,2fro2_1sro9.DAT,3126176,25009408,9584840,15424568,0.6167506244050239,0.6972408237611118,1167.7259013617036,0.0,12465909,0.0,0.5015512363008048,20,31,7.585058589911433,5.8427668394346215
sim\7sel_1sro7.DAT,7sel_1sro7.DAT,5284768,42278144,21139665,21138479,0.4999859738402897,0.9999595296255276,-0.18240079723752373,0.855268200195976,21139896,0.7999134043111239,0.499980521850262,27,26,7.999964690109183,7.972424492395039
sim\7sel_1sro_distribute.DAT,7sel_1sro_distribute.DAT,11661664,93293312,46632485,46660827,0.5001518972764093,0.9995617836656974,2.9343048948571955,0.003342956480453683,46651721,0.29386939094459213,0.4999457142216766,29,27,7.999985713973371,7.982353132906534
sim\8fro2_1sro9-1.DAT,8fro2_1sro9-1.DAT,2790560,22324480,11160393,11164087,0.5000827342898916,0.999761299048733,0.78181899038038,0.4343209589102826,11164937,0.2535596247979496,0.4998792133066129,27,27,7.999940357468419,7.967755367123278
sim\8fro2_1sro9-2.DAT,8fro2_1sro9-2.DAT,4331872,34654976,17461257,17193719,0.4961399771276714,0.9889050999644742,-45.4467336387789,0.0,17221295,0.0,0.5030643075056324,26,28,7.999394446252358,7.847883943152632
sim\8sel_1sro8.DAT,8sel_1sro8.DAT,5241888,41935104,20965748,20969356,0.500043018851223,0.9998758791728104,0.5571570967201968,0.5774200998493622,20971152,0.26618485754863414,0.4999141649896508,26,29,7.999966397588811,7.975695501792273
