byte_index,bit_index,ones,zeros,p1,abs_bias,x,msb_expanded_column,lsb_expanded_column,over_x_cutoff
0,0,454,546,0.454000000,0.046000000,546,7,0,False
0,1,445,555,0.445000000,0.055000000,555,6,1,False
0,2,470,530,0.470000000,0.030000000,530,5,2,False
0,3,444,556,0.444000000,0.056000000,556,4,3,False
0,4,464,536,0.464000000,0.036000000,536,3,4,False
0,5,463,537,0.463000000,0.037000000,537,2,5,False
0,6,465,535,0.465000000,0.035000000,535,1,6,False
0,7,476,524,0.476000000,0.024000000,524,0,7,False
1,0,444,556,0.444000000,0.056000000,556,15,8,False
1,1,438,562,0.438000000,0.062000000,562,14,9,False
1,2,409,591,0.409000000,0.091000000,591,13,10,False
1,3,451,549,0.451000000,0.049000000,549,12,11,False
1,4,444,556,0.444000000,0.056000000,556,11,12,False
1,5,439,561,0.439000000,0.061000000,561,10,13,False
1,6,452,548,0.452000000,0.048000000,548,9,14,False
1,7,477,523,0.477000000,0.023000000,523,8,15,False
2,0,455,545,0.455000000,0.045000000,545,23,16,False
2,1,443,557,0.443000000,0.057000000,557,22,17,False
2,2,450,550,0.450000000,0.050000000,550,21,18,False
2,3,470,530,0.470000000,0.030000000,530,20,19,False
2,4,479,521,0.479000000,0.021000000,521,19,20,False
2,5,476,524,0.476000000,0.024000000,524,18,21,False
2,6,474,526,0.474000000,0.026000000,526,17,22,False
2,7,456,544,0.456000000,0.044000000,544,16,23,False
3,0,397,603,0.397000000,0.103000000,603,31,24,False
3,1,458,542,0.458000000,0.042000000,542,30,25,False
3,2,500,500,0.500000000,0.000000000,500,29,26,False
3,3,465,535,0.465000000,0.035000000,535,28,27,False
3,4,477,523,0.477000000,0.023000000,523,27,28,False
3,5,456,544,0.456000000,0.044000000,544,26,29,False
3,6,448,552,0.448000000,0.052000000,552,25,30,False
3,7,465,535,0.465000000,0.035000000,535,24,31,False
4,0,450,550,0.450000000,0.050000000,550,39,32,False
4,1,474,526,0.474000000,0.026000000,526,38,33,False
4,2,474,526,0.474000000,0.026000000,526,37,34,False
4,3,464,536,0.464000000,0.036000000,536,36,35,False
4,4,439,561,0.439000000,0.061000000,561,35,36,False
4,5,444,556,0.444000000,0.056000000,556,34,37,False
4,6,438,562,0.438000000,0.062000000,562,33,38,False
4,7,443,557,0.443000000,0.057000000,557,32,39,False
5,0,452,548,0.452000000,0.048000000,548,47,40,False
5,1,464,536,0.464000000,0.036000000,536,46,41,False
5,2,469,531,0.469000000,0.031000000,531,45,42,False
5,3,452,548,0.452000000,0.048000000,548,44,43,False
5,4,463,537,0.463000000,0.037000000,537,43,44,False
5,5,446,554,0.446000000,0.054000000,554,42,45,False
5,6,466,534,0.466000000,0.034000000,534,41,46,False
5,7,447,553,0.447000000,0.053000000,553,40,47,False
6,0,447,553,0.447000000,0.053000000,553,55,48,False
6,1,427,573,0.427000000,0.073000000,573,54,49,False
6,2,424,576,0.424000000,0.076000000,576,53,50,False
6,3,440,560,0.440000000,0.060000000,560,52,51,False
6,4,444,556,0.444000000,0.056000000,556,51,52,False
6,5,448,552,0.448000000,0.052000000,552,50,53,False
6,6,471,529,0.471000000,0.029000000,529,49,54,False
6,7,436,564,0.436000000,0.064000000,564,48,55,False
7,0,452,548,0.452000000,0.048000000,548,63,56,False
7,1,451,549,0.451000000,0.049000000,549,62,57,False
7,2,484,516,0.484000000,0.016000000,516,61,58,False
7,3,480,520,0.480000000,0.020000000,520,60,59,False
7,4,464,536,0.464000000,0.036000000,536,59,60,False
7,5,493,507,0.493000000,0.007000000,507,58,61,False
7,6,464,536,0.464000000,0.036000000,536,57,62,False
7,7,435,565,0.435000000,0.065000000,565,56,63,False
8,0,439,561,0.439000000,0.061000000,561,71,64,False
8,1,451,549,0.451000000,0.049000000,549,70,65,False
8,2,466,534,0.466000000,0.034000000,534,69,66,False
8,3,459,541,0.459000000,0.041000000,541,68,67,False
