"run","status","error","priority","bytes_expected","bytes_captured","first_16_bytes_hex","capture","capture_sha256","bitstream","bitstream_sha256","notes"
"tdc_mask_random3_ro0_ro6_all_data_on_repeat02","completed","","P1","8388608","8388608","3AC3A5E05A4241032EC3A5E15AD25F36","E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random3_ro0_ro6_all_data_on_repeat02_20260525.bin","75820429655C8C08C89D8658A5EBA2FBECCF61F5B5D12BC6FDA4667CC979E2C2","data\vivado_runs\fpga1_tdc_mask_perturb\tdc_mask_random3_ro0_ro6_all_data_on_repeat02\RO_TDC_pair_mask_perturb_top.bit","9340235F2DD3A9B41737307B0B6558F193C4411FFFAC8A1E03190055E6F163DD","repeat the strongest P0 effect; validates whether random3 all-data-on TDC entropy drop is reproducible"
"tdc_mask_random3_ro0_ro6_neighbors_on","completed","","P1","8388608","8388608","6F82CD0A28C5A5056F12EC3729C5A506","E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random3_ro0_ro6_neighbors_on_20260525.bin","61C41E2B802625AAE7D5CB8AE6B8B54E18FEBCE5FCE3B6235653E22FE7DD9201","data\vivado_runs\fpga1_tdc_mask_perturb\tdc_mask_random3_ro0_ro6_neighbors_on\RO_TDC_pair_mask_perturb_top.bit","862180002608E3984F61D1A032AB385DE7BD7594D79D114F655C94827782917B","measured pair plus neighboring/mid data ROs; distinguishes local subset perturbation from all-data activity"
"tdc_mask_random3_ro0_ro6_pair_plus_sample","completed","","P1","8388608","8388608","A5CD6A92FC3627CFA5CE6A221B3730CF","E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random3_ro0_ro6_pair_plus_sample_20260525.bin","4AD5412B343AA637AF24C8A9FA6C3E40180B2802E041C21F4D4A1AE896E41E2F","data\vivado_runs\fpga1_tdc_mask_perturb\tdc_mask_random3_ro0_ro6_pair_plus_sample\RO_TDC_pair_mask_perturb_top.bit","A46237DB4E98F5A4E8CAFD32E25707E32D19CD50A6EC013E25260D5FE521F461","measured pair plus sample RO; tests whether sample-RO switching alone reshapes random3 TDC diffusion"
"tdc_mask_random1_local_sample_ro0_ro1_pair_only","completed","","P1","8388608","8388608","0CC1A5EA60E2D22B03C1A5EB6072F140","E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random1_local_sample_ro0_ro1_pair_only_20260525.bin","486DDA0FA736BE506EA94F73EB1A314522009E998478B76D68FA54DFB5FE1360","data\vivado_runs\fpga1_tdc_mask_perturb\tdc_mask_random1_local_sample_ro0_ro1_pair_only\RO_TDC_pair_mask_perturb_top.bit","4120A62D44B049426C169EBF9C3E02E3A4194D65E76AE0DB4B4E32BC7AA413C4","baseline for random1 local-sample placement; needed to interpret local_sample pair_plus_sample from P0"
