file,name,bytes,bits,zeros,ones,p1,bit_min_entropy,monobit_z,monobit_p,runs,runs_p,adjacent_equal_ratio,longest_zero_run,longest_one_run,shannon_entropy_byte,min_entropy_byte
E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\trng\random1_sample_ro_local_x45y39_20mib_20260523.bin,random1_sample_ro_local_x45y39_20mib_20260523.bin,20971520,167772160,86436402,81335758,0.4847988963127136,0.9567924108244498,-393.79034603691116,0.0,83565426,0.0,0.501911249768205,32,28,7.9946069665669475,7.627611020753782
