byte_index,bit_index,ones,zeros,p1,abs_bias,x,msb_expanded_column,lsb_expanded_column,over_x_cutoff
1,7,802,198,0.802000000,0.302000000,802,8,15,False
1,6,735,265,0.735000000,0.235000000,735,9,14,False
0,0,660,340,0.660000000,0.160000000,660,7,0,False
1,2,581,419,0.581000000,0.081000000,581,13,10,False
1,5,570,430,0.570000000,0.070000000,570,10,13,False
15,3,440,560,0.440000000,0.060000000,560,124,123,False
33,3,448,552,0.448000000,0.052000000,552,268,267,False
1,3,549,451,0.549000000,0.049000000,549,12,11,False
19,5,544,456,0.544000000,0.044000000,544,154,157,False
0,4,543,457,0.543000000,0.043000000,543,3,4,False
80,6,458,542,0.458000000,0.042000000,542,641,646,False
28,6,459,541,0.459000000,0.041000000,541,225,230,False
8,1,460,540,0.460000000,0.040000000,540,70,65,False
54,6,540,460,0.540000000,0.040000000,540,433,438,False
114,5,460,540,0.460000000,0.040000000,540,914,917,False
24,0,461,539,0.461000000,0.039000000,539,199,192,False
48,1,461,539,0.461000000,0.039000000,539,390,385,False
96,5,539,461,0.539000000,0.039000000,539,770,773,False
7,7,538,462,0.538000000,0.038000000,538,56,63,False
65,6,462,538,0.462000000,0.038000000,538,521,526,False
85,5,462,538,0.462000000,0.038000000,538,682,685,False
102,4,538,462,0.538000000,0.038000000,538,819,820,False
29,5,463,537,0.463000000,0.037000000,537,234,237,False
30,5,463,537,0.463000000,0.037000000,537,242,245,False
82,2,463,537,0.463000000,0.037000000,537,661,658,False
112,1,463,537,0.463000000,0.037000000,537,902,897,False
118,2,463,537,0.463000000,0.037000000,537,949,946,False
124,4,463,537,0.463000000,0.037000000,537,995,996,False
64,1,464,536,0.464000000,0.036000000,536,518,513,False
83,0,464,536,0.464000000,0.036000000,536,671,664,False
5,5,465,535,0.465000000,0.035000000,535,42,45,False
26,5,465,535,0.465000000,0.035000000,535,210,213,False
