byte_index,bit_index,ones,zeros,p1,abs_bias,x,msb_expanded_column,lsb_expanded_column,over_x_cutoff
104,4,561,439,0.561000000,0.061000000,561,835,836,False
121,0,554,446,0.554000000,0.054000000,554,975,968,False
112,1,450,550,0.450000000,0.050000000,550,902,897,False
8,7,548,452,0.548000000,0.048000000,548,64,71,False
18,3,453,547,0.453000000,0.047000000,547,148,147,False
92,3,547,453,0.547000000,0.047000000,547,740,739,False
8,0,546,454,0.546000000,0.046000000,546,71,64,False
9,5,454,546,0.454000000,0.046000000,546,74,77,False
36,4,544,456,0.544000000,0.044000000,544,291,292,False
53,1,456,544,0.456000000,0.044000000,544,430,425,False
82,4,543,457,0.543000000,0.043000000,543,659,660,False
118,2,457,543,0.457000000,0.043000000,543,949,946,False
123,2,457,543,0.457000000,0.043000000,543,989,986,False
9,3,542,458,0.542000000,0.042000000,542,76,75,False
15,2,458,542,0.458000000,0.042000000,542,125,122,False
2,5,459,541,0.459000000,0.041000000,541,18,21,False
42,4,460,540,0.460000000,0.040000000,540,339,340,False
54,6,461,539,0.461000000,0.039000000,539,433,438,False
115,3,461,539,0.461000000,0.039000000,539,924,923,False
16,2,462,538,0.462000000,0.038000000,538,133,130,False
29,1,462,538,0.462000000,0.038000000,538,238,233,False
81,7,538,462,0.538000000,0.038000000,538,648,655,False
115,7,538,462,0.538000000,0.038000000,538,920,927,False
49,5,463,537,0.463000000,0.037000000,537,394,397,False
60,2,463,537,0.463000000,0.037000000,537,485,482,False
105,3,463,537,0.463000000,0.037000000,537,844,843,False
31,2,464,536,0.464000000,0.036000000,536,253,250,False
59,0,464,536,0.464000000,0.036000000,536,479,472,False
10,7,535,465,0.535000000,0.035000000,535,80,87,False
82,2,465,535,0.465000000,0.035000000,535,661,658,False
84,0,535,465,0.535000000,0.035000000,535,679,672,False
123,0,465,535,0.465000000,0.035000000,535,991,984,False
