byte_index,bit_index,ones,zeros,p1,abs_bias,x,msb_expanded_column,lsb_expanded_column,over_x_cutoff
2,7,680,320,0.680000000,0.180000000,680,16,23,True
0,0,358,642,0.358000000,0.142000000,642,7,0,True
1,0,572,428,0.572000000,0.072000000,572,15,8,False
97,0,560,440,0.560000000,0.060000000,560,783,776,False
1,4,441,559,0.441000000,0.059000000,559,11,12,False
123,7,443,557,0.443000000,0.057000000,557,984,991,False
75,4,449,551,0.449000000,0.051000000,551,603,604,False
8,0,451,549,0.451000000,0.049000000,549,71,64,False
92,1,456,544,0.456000000,0.044000000,544,742,737,False
95,5,456,544,0.456000000,0.044000000,544,762,765,False
106,3,456,544,0.456000000,0.044000000,544,852,851,False
34,6,458,542,0.458000000,0.042000000,542,273,278,False
0,7,459,541,0.459000000,0.041000000,541,0,7,False
6,2,459,541,0.459000000,0.041000000,541,53,50,False
61,4,459,541,0.459000000,0.041000000,541,491,492,False
113,0,460,540,0.460000000,0.040000000,540,911,904,False
116,0,460,540,0.460000000,0.040000000,540,935,928,False
20,6,461,539,0.461000000,0.039000000,539,161,166,False
68,0,539,461,0.539000000,0.039000000,539,551,544,False
121,4,538,462,0.538000000,0.038000000,538,971,972,False
27,6,537,463,0.537000000,0.037000000,537,217,222,False
44,4,463,537,0.463000000,0.037000000,537,355,356,False
51,7,463,537,0.463000000,0.037000000,537,408,415,False
59,0,463,537,0.463000000,0.037000000,537,479,472,False
122,3,463,537,0.463000000,0.037000000,537,980,979,False
124,5,463,537,0.463000000,0.037000000,537,994,997,False
27,3,465,535,0.465000000,0.035000000,535,220,219,False
11,6,534,466,0.534000000,0.034000000,534,89,94,False
74,6,534,466,0.534000000,0.034000000,534,593,598,False
112,3,534,466,0.534000000,0.034000000,534,900,899,False
120,4,466,534,0.466000000,0.034000000,534,963,964,False
6,1,533,467,0.533000000,0.033000000,533,54,49,False
