"label","net","group","driver_pins","load_pins","driver_cells","load_cells","fanout","route_status","pips_count","nodes_count","route"
"scompact_w4_sampled_bel_routes_placed","u_entropy_source/sampled_data[39]","sampled_data_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[4].SAMPLE_DATA_BIT_LOOP[7].sampled_data_reg[39]/Q","u_entropy_source/rand_bit_i_8/I3","u_entropy_source/SAMPLE_DATA_LINE_LOOP[4].SAMPLE_DATA_BIT_LOOP[7].sampled_data_reg[39]","u_entropy_source/rand_bit_i_8","2","UNROUTED","0","0","{}"
"scompact_w4_sampled_bel_routes_placed","u_entropy_source/sampled_data[3]","sampled_data_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[0].SAMPLE_DATA_BIT_LOOP[3].sampled_data_reg[3]/Q","u_entropy_source/rand_bit_i_2/I1","u_entropy_source/SAMPLE_DATA_LINE_LOOP[0].SAMPLE_DATA_BIT_LOOP[3].sampled_data_reg[3]","u_entropy_source/rand_bit_i_2","2","UNROUTED","0","0","{}"
"scompact_w4_sampled_bel_routes_placed","u_entropy_source/sampled_data[40]","sampled_data_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[5].SAMPLE_DATA_BIT_LOOP[0].sampled_data_reg[40]/Q","u_entropy_source/rand_bit_i_12/I1","u_entropy_source/SAMPLE_DATA_LINE_LOOP[5].SAMPLE_DATA_BIT_LOOP[0].sampled_data_reg[40]","u_entropy_source/rand_bit_i_12","2","UNROUTED","0","0","{}"
"scompact_w4_sampled_bel_routes_placed","u_entropy_source/sampled_data[41]","sampled_data_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[5].SAMPLE_DATA_BIT_LOOP[1].sampled_data_reg[41]/Q","u_entropy_source/rand_bit_i_12/I0","u_entropy_source/SAMPLE_DATA_LINE_LOOP[5].SAMPLE_DATA_BIT_LOOP[1].sampled_data_reg[41]","u_entropy_source/rand_bit_i_12","2","UNROUTED","0","0","{}"
"scompact_w4_sampled_bel_routes_placed","u_entropy_source/sampled_data[42]","sampled_data_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[5].SAMPLE_DATA_BIT_LOOP[2].sampled_data_reg[42]/Q","u_entropy_source/rand_bit_i_12/I4","u_entropy_source/SAMPLE_DATA_LINE_LOOP[5].SAMPLE_DATA_BIT_LOOP[2].sampled_data_reg[42]","u_entropy_source/rand_bit_i_12","2","UNROUTED","0","0","{}"
"scompact_w4_sampled_bel_routes_placed","u_entropy_source/sampled_data[43]","sampled_data_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[5].SAMPLE_DATA_BIT_LOOP[3].sampled_data_reg[43]/Q","u_entropy_source/rand_bit_i_12/I5","u_entropy_source/SAMPLE_DATA_LINE_LOOP[5].SAMPLE_DATA_BIT_LOOP[3].sampled_data_reg[43]","u_entropy_source/rand_bit_i_12","2","UNROUTED","0","0","{}"
"scompact_w4_sampled_bel_routes_placed","u_entropy_source/sampled_data[44]","sampled_data_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[5].SAMPLE_DATA_BIT_LOOP[4].sampled_data_reg[44]/Q","u_entropy_source/rand_bit_i_12/I2","u_entropy_source/SAMPLE_DATA_LINE_LOOP[5].SAMPLE_DATA_BIT_LOOP[4].sampled_data_reg[44]","u_entropy_source/rand_bit_i_12","2","UNROUTED","0","0","{}"
"scompact_w4_sampled_bel_routes_placed","u_entropy_source/sampled_data[45]","sampled_data_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[5].SAMPLE_DATA_BIT_LOOP[5].sampled_data_reg[45]/Q","u_entropy_source/rand_bit_i_12/I3","u_entropy_source/SAMPLE_DATA_LINE_LOOP[5].SAMPLE_DATA_BIT_LOOP[5].sampled_data_reg[45]","u_entropy_source/rand_bit_i_12","2","UNROUTED","0","0","{}"
"scompact_w4_sampled_bel_routes_placed","u_entropy_source/sampled_data[46]","sampled_data_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[5].SAMPLE_DATA_BIT_LOOP[6].sampled_data_reg[46]/Q","u_entropy_source/rand_bit_i_13/I1","u_entropy_source/SAMPLE_DATA_LINE_LOOP[5].SAMPLE_DATA_BIT_LOOP[6].sampled_data_reg[46]","u_entropy_source/rand_bit_i_13","2","UNROUTED","0","0","{}"
"scompact_w4_sampled_bel_routes_placed","u_entropy_source/sampled_data[47]","sampled_data_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[5].SAMPLE_DATA_BIT_LOOP[7].sampled_data_reg[47]/Q","u_entropy_source/rand_bit_i_13/I0","u_entropy_source/SAMPLE_DATA_LINE_LOOP[5].SAMPLE_DATA_BIT_LOOP[7].sampled_data_reg[47]","u_entropy_source/rand_bit_i_13","2","UNROUTED","0","0","{}"
"scompact_w4_sampled_bel_routes_placed","u_entropy_source/sampled_data[48]","sampled_data_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[6].SAMPLE_DATA_BIT_LOOP[0].sampled_data_reg[48]/Q","u_entropy_source/rand_bit_i_13/I4","u_entropy_source/SAMPLE_DATA_LINE_LOOP[6].SAMPLE_DATA_BIT_LOOP[0].sampled_data_reg[48]","u_entropy_source/rand_bit_i_13","2","UNROUTED","0","0","{}"
"scompact_w4_sampled_bel_routes_placed","u_entropy_source/sampled_data[49]","sampled_data_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[6].SAMPLE_DATA_BIT_LOOP[1].sampled_data_reg[49]/Q","u_entropy_source/rand_bit_i_13/I5","u_entropy_source/SAMPLE_DATA_LINE_LOOP[6].SAMPLE_DATA_BIT_LOOP[1].sampled_data_reg[49]","u_entropy_source/rand_bit_i_13","2","UNROUTED","0","0","{}"
"scompact_w4_sampled_bel_routes_placed","u_entropy_source/sampled_data[4]","sampled_data_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[0].SAMPLE_DATA_BIT_LOOP[4].sampled_data_reg[4]/Q","u_entropy_source/rand_bit_i_3/I0","u_entropy_source/SAMPLE_DATA_LINE_LOOP[0].SAMPLE_DATA_BIT_LOOP[4].sampled_data_reg[4]","u_entropy_source/rand_bit_i_3","2","UNROUTED","0","0","{}"
"scompact_w4_sampled_bel_routes_placed","u_entropy_source/sampled_data[50]","sampled_data_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[6].SAMPLE_DATA_BIT_LOOP[2].sampled_data_reg[50]/Q","u_entropy_source/rand_bit_i_13/I2","u_entropy_source/SAMPLE_DATA_LINE_LOOP[6].SAMPLE_DATA_BIT_LOOP[2].sampled_data_reg[50]","u_entropy_source/rand_bit_i_13","2","UNROUTED","0","0","{}"
"scompact_w4_sampled_bel_routes_placed","u_entropy_source/sampled_data[51]","sampled_data_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[6].SAMPLE_DATA_BIT_LOOP[3].sampled_data_reg[51]/Q","u_entropy_source/rand_bit_i_13/I3","u_entropy_source/SAMPLE_DATA_LINE_LOOP[6].SAMPLE_DATA_BIT_LOOP[3].sampled_data_reg[51]","u_entropy_source/rand_bit_i_13","2","UNROUTED","0","0","{}"
"scompact_w4_sampled_bel_routes_placed","u_entropy_source/sampled_data[52]","sampled_data_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[6].SAMPLE_DATA_BIT_LOOP[4].sampled_data_reg[52]/Q","u_entropy_source/rand_bit_i_10/I1","u_entropy_source/SAMPLE_DATA_LINE_LOOP[6].SAMPLE_DATA_BIT_LOOP[4].sampled_data_reg[52]","u_entropy_source/rand_bit_i_10","2","UNROUTED","0","0","{}"
"scompact_w4_sampled_bel_routes_placed","u_entropy_source/sampled_data[53]","sampled_data_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[6].SAMPLE_DATA_BIT_LOOP[5].sampled_data_reg[53]/Q","u_entropy_source/rand_bit_i_10/I0","u_entropy_source/SAMPLE_DATA_LINE_LOOP[6].SAMPLE_DATA_BIT_LOOP[5].sampled_data_reg[53]","u_entropy_source/rand_bit_i_10","2","UNROUTED","0","0","{}"
"scompact_w4_sampled_bel_routes_placed","u_entropy_source/sampled_data[54]","sampled_data_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[6].SAMPLE_DATA_BIT_LOOP[6].sampled_data_reg[54]/Q","u_entropy_source/rand_bit_i_10/I4","u_entropy_source/SAMPLE_DATA_LINE_LOOP[6].SAMPLE_DATA_BIT_LOOP[6].sampled_data_reg[54]","u_entropy_source/rand_bit_i_10","2","UNROUTED","0","0","{}"
"scompact_w4_sampled_bel_routes_placed","u_entropy_source/sampled_data[55]","sampled_data_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[6].SAMPLE_DATA_BIT_LOOP[7].sampled_data_reg[55]/Q","u_entropy_source/rand_bit_i_10/I5","u_entropy_source/SAMPLE_DATA_LINE_LOOP[6].SAMPLE_DATA_BIT_LOOP[7].sampled_data_reg[55]","u_entropy_source/rand_bit_i_10","2","UNROUTED","0","0","{}"
"scompact_w4_sampled_bel_routes_placed","u_entropy_source/sampled_data[56]","sampled_data_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[7].SAMPLE_DATA_BIT_LOOP[0].sampled_data_reg[56]/Q","u_entropy_source/rand_bit_i_10/I2","u_entropy_source/SAMPLE_DATA_LINE_LOOP[7].SAMPLE_DATA_BIT_LOOP[0].sampled_data_reg[56]","u_entropy_source/rand_bit_i_10","2","UNROUTED","0","0","{}"
"scompact_w4_sampled_bel_routes_placed","u_entropy_source/sampled_data[57]","sampled_data_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[7].SAMPLE_DATA_BIT_LOOP[1].sampled_data_reg[57]/Q","u_entropy_source/rand_bit_i_10/I3","u_entropy_source/SAMPLE_DATA_LINE_LOOP[7].SAMPLE_DATA_BIT_LOOP[1].sampled_data_reg[57]","u_entropy_source/rand_bit_i_10","2","UNROUTED","0","0","{}"
"scompact_w4_sampled_bel_routes_placed","u_entropy_source/sampled_data[58]","sampled_data_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[7].SAMPLE_DATA_BIT_LOOP[2].sampled_data_reg[58]/Q","u_entropy_source/rand_bit_i_11/I1","u_entropy_source/SAMPLE_DATA_LINE_LOOP[7].SAMPLE_DATA_BIT_LOOP[2].sampled_data_reg[58]","u_entropy_source/rand_bit_i_11","2","UNROUTED","0","0","{}"
"scompact_w4_sampled_bel_routes_placed","u_entropy_source/sampled_data[59]","sampled_data_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[7].SAMPLE_DATA_BIT_LOOP[3].sampled_data_reg[59]/Q","u_entropy_source/rand_bit_i_11/I0","u_entropy_source/SAMPLE_DATA_LINE_LOOP[7].SAMPLE_DATA_BIT_LOOP[3].sampled_data_reg[59]","u_entropy_source/rand_bit_i_11","2","UNROUTED","0","0","{}"
"scompact_w4_sampled_bel_routes_placed","u_entropy_source/sampled_data[5]","sampled_data_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[0].SAMPLE_DATA_BIT_LOOP[5].sampled_data_reg[5]/Q","u_entropy_source/rand_bit_i_3/I1","u_entropy_source/SAMPLE_DATA_LINE_LOOP[0].SAMPLE_DATA_BIT_LOOP[5].sampled_data_reg[5]","u_entropy_source/rand_bit_i_3","2","UNROUTED","0","0","{}"
"scompact_w4_sampled_bel_routes_placed","u_entropy_source/sampled_data[60]","sampled_data_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[7].SAMPLE_DATA_BIT_LOOP[4].sampled_data_reg[60]/Q","u_entropy_source/rand_bit_i_11/I4","u_entropy_source/SAMPLE_DATA_LINE_LOOP[7].SAMPLE_DATA_BIT_LOOP[4].sampled_data_reg[60]","u_entropy_source/rand_bit_i_11","2","UNROUTED","0","0","{}"
"scompact_w4_sampled_bel_routes_placed","u_entropy_source/sampled_data[61]","sampled_data_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[7].SAMPLE_DATA_BIT_LOOP[5].sampled_data_reg[61]/Q","u_entropy_source/rand_bit_i_11/I5","u_entropy_source/SAMPLE_DATA_LINE_LOOP[7].SAMPLE_DATA_BIT_LOOP[5].sampled_data_reg[61]","u_entropy_source/rand_bit_i_11","2","UNROUTED","0","0","{}"
"scompact_w4_sampled_bel_routes_placed","u_entropy_source/sampled_data[62]","sampled_data_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[7].SAMPLE_DATA_BIT_LOOP[6].sampled_data_reg[62]/Q","u_entropy_source/rand_bit_i_11/I2","u_entropy_source/SAMPLE_DATA_LINE_LOOP[7].SAMPLE_DATA_BIT_LOOP[6].sampled_data_reg[62]","u_entropy_source/rand_bit_i_11","2","UNROUTED","0","0","{}"
"scompact_w4_sampled_bel_routes_placed","u_entropy_source/sampled_data[63]","sampled_data_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[7].SAMPLE_DATA_BIT_LOOP[7].sampled_data_reg[63]/Q","u_entropy_source/rand_bit_i_11/I3","u_entropy_source/SAMPLE_DATA_LINE_LOOP[7].SAMPLE_DATA_BIT_LOOP[7].sampled_data_reg[63]","u_entropy_source/rand_bit_i_11","2","UNROUTED","0","0","{}"
"scompact_w4_sampled_bel_routes_placed","u_entropy_source/sampled_data[6]","sampled_data_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[0].SAMPLE_DATA_BIT_LOOP[6].sampled_data_reg[6]/Q","u_entropy_source/rand_bit_i_3/I5","u_entropy_source/SAMPLE_DATA_LINE_LOOP[0].SAMPLE_DATA_BIT_LOOP[6].sampled_data_reg[6]","u_entropy_source/rand_bit_i_3","2","UNROUTED","0","0","{}"
"scompact_w4_sampled_bel_routes_placed","u_entropy_source/sampled_data[7]","sampled_data_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[0].SAMPLE_DATA_BIT_LOOP[7].sampled_data_reg[7]/Q","u_entropy_source/rand_bit_i_3/I4","u_entropy_source/SAMPLE_DATA_LINE_LOOP[0].SAMPLE_DATA_BIT_LOOP[7].sampled_data_reg[7]","u_entropy_source/rand_bit_i_3","2","UNROUTED","0","0","{}"
"scompact_w4_sampled_bel_routes_placed","u_entropy_source/sampled_data[8]","sampled_data_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[1].SAMPLE_DATA_BIT_LOOP[0].sampled_data_reg[8]/Q","u_entropy_source/rand_bit_i_3/I3","u_entropy_source/SAMPLE_DATA_LINE_LOOP[1].SAMPLE_DATA_BIT_LOOP[0].sampled_data_reg[8]","u_entropy_source/rand_bit_i_3","2","UNROUTED","0","0","{}"
"scompact_w4_sampled_bel_routes_placed","u_entropy_source/sampled_data[9]","sampled_data_net","u_entropy_source/SAMPLE_DATA_LINE_LOOP[1].SAMPLE_DATA_BIT_LOOP[1].sampled_data_reg[9]/Q","u_entropy_source/rand_bit_i_3/I2","u_entropy_source/SAMPLE_DATA_LINE_LOOP[1].SAMPLE_DATA_BIT_LOOP[1].sampled_data_reg[9]","u_entropy_source/rand_bit_i_3","2","UNROUTED","0","0","{}"
