"label","group","name","ref_name","loc","bel","site","tile","clock_region","is_placed","is_bel_fixed","is_loc_fixed"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[1].SAMPLE_DATA_BIT_LOOP[2].sampled_data_reg[10]","FDRE","SLICE_X52Y44","SLICEL.AFF","SLICE_X52Y44","CLBLL_R_X35Y44","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[1].SAMPLE_DATA_BIT_LOOP[3].sampled_data_reg[11]","FDRE","SLICE_X52Y43","SLICEL.AFF","SLICE_X52Y43","CLBLL_R_X35Y43","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[1].SAMPLE_DATA_BIT_LOOP[4].sampled_data_reg[12]","FDRE","SLICE_X52Y44","SLICEL.BFF","SLICE_X52Y44","CLBLL_R_X35Y44","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[1].SAMPLE_DATA_BIT_LOOP[5].sampled_data_reg[13]","FDRE","SLICE_X52Y44","SLICEL.CFF","SLICE_X52Y44","CLBLL_R_X35Y44","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[1].SAMPLE_DATA_BIT_LOOP[6].sampled_data_reg[14]","FDRE","SLICE_X52Y44","SLICEL.DFF","SLICE_X52Y44","CLBLL_R_X35Y44","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[1].SAMPLE_DATA_BIT_LOOP[7].sampled_data_reg[15]","FDRE","SLICE_X52Y44","SLICEL.A5FF","SLICE_X52Y44","CLBLL_R_X35Y44","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[2].SAMPLE_DATA_BIT_LOOP[0].sampled_data_reg[16]","FDRE","SLICE_X52Y45","SLICEL.AFF","SLICE_X52Y45","CLBLL_R_X35Y45","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[2].SAMPLE_DATA_BIT_LOOP[1].sampled_data_reg[17]","FDRE","SLICE_X52Y46","SLICEL.AFF","SLICE_X52Y46","CLBLL_R_X35Y46","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[2].SAMPLE_DATA_BIT_LOOP[2].sampled_data_reg[18]","FDRE","SLICE_X52Y45","SLICEL.BFF","SLICE_X52Y45","CLBLL_R_X35Y45","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[2].SAMPLE_DATA_BIT_LOOP[3].sampled_data_reg[19]","FDRE","SLICE_X52Y45","SLICEL.CFF","SLICE_X52Y45","CLBLL_R_X35Y45","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[2].SAMPLE_DATA_BIT_LOOP[4].sampled_data_reg[20]","FDRE","SLICE_X52Y45","SLICEL.DFF","SLICE_X52Y45","CLBLL_R_X35Y45","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[2].SAMPLE_DATA_BIT_LOOP[5].sampled_data_reg[21]","FDRE","SLICE_X52Y45","SLICEL.A5FF","SLICE_X52Y45","CLBLL_R_X35Y45","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[2].SAMPLE_DATA_BIT_LOOP[6].sampled_data_reg[22]","FDRE","SLICE_X52Y45","SLICEL.B5FF","SLICE_X52Y45","CLBLL_R_X35Y45","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[2].SAMPLE_DATA_BIT_LOOP[7].sampled_data_reg[23]","FDRE","SLICE_X52Y45","SLICEL.C5FF","SLICE_X52Y45","CLBLL_R_X35Y45","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[3].SAMPLE_DATA_BIT_LOOP[0].sampled_data_reg[24]","FDRE","SLICE_X51Y45","SLICEL.AFF","SLICE_X51Y45","CLBLM_L_X34Y45","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[3].SAMPLE_DATA_BIT_LOOP[1].sampled_data_reg[25]","FDRE","SLICE_X51Y45","SLICEL.BFF","SLICE_X51Y45","CLBLM_L_X34Y45","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[3].SAMPLE_DATA_BIT_LOOP[2].sampled_data_reg[26]","FDRE","SLICE_X51Y45","SLICEL.CFF","SLICE_X51Y45","CLBLM_L_X34Y45","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[3].SAMPLE_DATA_BIT_LOOP[3].sampled_data_reg[27]","FDRE","SLICE_X51Y45","SLICEL.DFF","SLICE_X51Y45","CLBLM_L_X34Y45","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[3].SAMPLE_DATA_BIT_LOOP[4].sampled_data_reg[28]","FDRE","SLICE_X51Y46","SLICEL.AFF","SLICE_X51Y46","CLBLM_L_X34Y46","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[3].SAMPLE_DATA_BIT_LOOP[5].sampled_data_reg[29]","FDRE","SLICE_X51Y46","SLICEL.BFF","SLICE_X51Y46","CLBLM_L_X34Y46","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[3].SAMPLE_DATA_BIT_LOOP[6].sampled_data_reg[30]","FDRE","SLICE_X51Y46","SLICEL.CFF","SLICE_X51Y46","CLBLM_L_X34Y46","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[3].SAMPLE_DATA_BIT_LOOP[7].sampled_data_reg[31]","FDRE","SLICE_X51Y46","SLICEL.DFF","SLICE_X51Y46","CLBLM_L_X34Y46","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[4].SAMPLE_DATA_BIT_LOOP[0].sampled_data_reg[32]","FDRE","SLICE_X53Y46","SLICEL.AFF","SLICE_X53Y46","CLBLL_R_X35Y46","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[4].SAMPLE_DATA_BIT_LOOP[1].sampled_data_reg[33]","FDRE","SLICE_X53Y46","SLICEL.BFF","SLICE_X53Y46","CLBLL_R_X35Y46","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[4].SAMPLE_DATA_BIT_LOOP[2].sampled_data_reg[34]","FDRE","SLICE_X52Y48","SLICEL.AFF","SLICE_X52Y48","CLBLL_R_X35Y48","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[4].SAMPLE_DATA_BIT_LOOP[3].sampled_data_reg[35]","FDRE","SLICE_X52Y48","SLICEL.BFF","SLICE_X52Y48","CLBLL_R_X35Y48","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[4].SAMPLE_DATA_BIT_LOOP[4].sampled_data_reg[36]","FDRE","SLICE_X52Y48","SLICEL.CFF","SLICE_X52Y48","CLBLL_R_X35Y48","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[4].SAMPLE_DATA_BIT_LOOP[5].sampled_data_reg[37]","FDRE","SLICE_X52Y48","SLICEL.DFF","SLICE_X52Y48","CLBLL_R_X35Y48","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[4].SAMPLE_DATA_BIT_LOOP[6].sampled_data_reg[38]","FDRE","SLICE_X52Y48","SLICEL.A5FF","SLICE_X52Y48","CLBLL_R_X35Y48","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[4].SAMPLE_DATA_BIT_LOOP[7].sampled_data_reg[39]","FDRE","SLICE_X52Y48","SLICEL.B5FF","SLICE_X52Y48","CLBLL_R_X35Y48","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[5].SAMPLE_DATA_BIT_LOOP[0].sampled_data_reg[40]","FDRE","SLICE_X53Y47","SLICEL.AFF","SLICE_X53Y47","CLBLL_R_X35Y47","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[5].SAMPLE_DATA_BIT_LOOP[1].sampled_data_reg[41]","FDRE","SLICE_X53Y47","SLICEL.BFF","SLICE_X53Y47","CLBLL_R_X35Y47","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[5].SAMPLE_DATA_BIT_LOOP[2].sampled_data_reg[42]","FDRE","SLICE_X53Y47","SLICEL.CFF","SLICE_X53Y47","CLBLL_R_X35Y47","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[5].SAMPLE_DATA_BIT_LOOP[3].sampled_data_reg[43]","FDRE","SLICE_X53Y47","SLICEL.DFF","SLICE_X53Y47","CLBLL_R_X35Y47","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[5].SAMPLE_DATA_BIT_LOOP[4].sampled_data_reg[44]","FDRE","SLICE_X53Y48","SLICEL.AFF","SLICE_X53Y48","CLBLL_R_X35Y48","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[5].SAMPLE_DATA_BIT_LOOP[5].sampled_data_reg[45]","FDRE","SLICE_X53Y48","SLICEL.BFF","SLICE_X53Y48","CLBLL_R_X35Y48","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[5].SAMPLE_DATA_BIT_LOOP[6].sampled_data_reg[46]","FDRE","SLICE_X53Y47","SLICEL.A5FF","SLICE_X53Y47","CLBLL_R_X35Y47","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[5].SAMPLE_DATA_BIT_LOOP[7].sampled_data_reg[47]","FDRE","SLICE_X53Y47","SLICEL.B5FF","SLICE_X53Y47","CLBLL_R_X35Y47","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[6].SAMPLE_DATA_BIT_LOOP[0].sampled_data_reg[48]","FDRE","SLICE_X52Y47","SLICEL.AFF","SLICE_X52Y47","CLBLL_R_X35Y47","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[6].SAMPLE_DATA_BIT_LOOP[1].sampled_data_reg[49]","FDRE","SLICE_X52Y47","SLICEL.BFF","SLICE_X52Y47","CLBLL_R_X35Y47","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[6].SAMPLE_DATA_BIT_LOOP[2].sampled_data_reg[50]","FDRE","SLICE_X52Y47","SLICEL.CFF","SLICE_X52Y47","CLBLL_R_X35Y47","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[6].SAMPLE_DATA_BIT_LOOP[3].sampled_data_reg[51]","FDRE","SLICE_X52Y47","SLICEL.DFF","SLICE_X52Y47","CLBLL_R_X35Y47","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[6].SAMPLE_DATA_BIT_LOOP[4].sampled_data_reg[52]","FDRE","SLICE_X51Y47","SLICEL.AFF","SLICE_X51Y47","CLBLM_L_X34Y47","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[6].SAMPLE_DATA_BIT_LOOP[5].sampled_data_reg[53]","FDRE","SLICE_X51Y47","SLICEL.BFF","SLICE_X51Y47","CLBLM_L_X34Y47","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[6].SAMPLE_DATA_BIT_LOOP[6].sampled_data_reg[54]","FDRE","SLICE_X51Y47","SLICEL.CFF","SLICE_X51Y47","CLBLM_L_X34Y47","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[6].SAMPLE_DATA_BIT_LOOP[7].sampled_data_reg[55]","FDRE","SLICE_X51Y47","SLICEL.DFF","SLICE_X51Y47","CLBLM_L_X34Y47","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[7].SAMPLE_DATA_BIT_LOOP[0].sampled_data_reg[56]","FDRE","SLICE_X50Y47","SLICEM.AFF","SLICE_X50Y47","CLBLM_L_X34Y47","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[7].SAMPLE_DATA_BIT_LOOP[1].sampled_data_reg[57]","FDRE","SLICE_X50Y47","SLICEM.BFF","SLICE_X50Y47","CLBLM_L_X34Y47","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[7].SAMPLE_DATA_BIT_LOOP[2].sampled_data_reg[58]","FDRE","SLICE_X50Y46","SLICEM.AFF","SLICE_X50Y46","CLBLM_L_X34Y46","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[7].SAMPLE_DATA_BIT_LOOP[3].sampled_data_reg[59]","FDRE","SLICE_X50Y46","SLICEM.BFF","SLICE_X50Y46","CLBLM_L_X34Y46","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[7].SAMPLE_DATA_BIT_LOOP[4].sampled_data_reg[60]","FDRE","SLICE_X50Y46","SLICEM.CFF","SLICE_X50Y46","CLBLM_L_X34Y46","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[7].SAMPLE_DATA_BIT_LOOP[5].sampled_data_reg[61]","FDRE","SLICE_X50Y46","SLICEM.DFF","SLICE_X50Y46","CLBLM_L_X34Y46","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[7].SAMPLE_DATA_BIT_LOOP[6].sampled_data_reg[62]","FDRE","SLICE_X50Y46","SLICEM.A5FF","SLICE_X50Y46","CLBLM_L_X34Y46","","","0","0"
"scompact_w4_sampled_bel_routes_placed","sampled_data_regs","u_entropy_source/SAMPLE_DATA_LINE_LOOP[7].SAMPLE_DATA_BIT_LOOP[7].sampled_data_reg[63]","FDRE","SLICE_X50Y46","SLICEM.B5FF","SLICE_X50Y46","CLBLM_L_X34Y46","","","0","0"
"scompact_w4_sampled_bel_routes_placed","data_ro","u_entropy_source/RO_NUM_LOOP[0].RO_AND.u_LUT6_and2_1/u_LUT6","LUT6","SLICE_X53Y44","SLICEL.A6LUT","SLICE_X53Y44","CLBLL_R_X35Y44","","","0","0"
"scompact_w4_sampled_bel_routes_placed","data_ro","u_entropy_source/RO_NUM_LOOP[0].RO_STAGE_LOOP[0].u_LUT6_not1/u_LUT6","LUT6","SLICE_X53Y44","SLICEL.B6LUT","SLICE_X53Y44","CLBLL_R_X35Y44","","","0","0"
"scompact_w4_sampled_bel_routes_placed","data_ro","u_entropy_source/RO_NUM_LOOP[1].RO_AND.u_LUT6_and2_1/u_LUT6","LUT6","SLICE_X50Y47","SLICEM.A6LUT","SLICE_X50Y47","CLBLM_L_X34Y47","","","0","0"
"scompact_w4_sampled_bel_routes_placed","data_ro","u_entropy_source/RO_NUM_LOOP[1].RO_STAGE_LOOP[0].u_LUT6_not1/u_LUT6","LUT6","SLICE_X50Y47","SLICEM.B6LUT","SLICE_X50Y47","CLBLM_L_X34Y47","","","0","0"
"scompact_w4_sampled_bel_routes_placed","data_ro","u_entropy_source/RO_NUM_LOOP[2].RO_AND.u_LUT6_and2_1/u_LUT6","LUT6","SLICE_X53Y44","SLICEL.C6LUT","SLICE_X53Y44","CLBLL_R_X35Y44","","","0","0"
"scompact_w4_sampled_bel_routes_placed","data_ro","u_entropy_source/RO_NUM_LOOP[2].RO_STAGE_LOOP[0].u_LUT6_not1/u_LUT6","LUT6","SLICE_X52Y44","SLICEL.A6LUT","SLICE_X52Y44","CLBLL_R_X35Y44","","","0","0"
"scompact_w4_sampled_bel_routes_placed","data_ro","u_entropy_source/RO_NUM_LOOP[3].RO_AND.u_LUT6_and2_1/u_LUT6","LUT6","SLICE_X52Y43","SLICEL.A6LUT","SLICE_X52Y43","CLBLL_R_X35Y43","","","0","0"
"scompact_w4_sampled_bel_routes_placed","data_ro","u_entropy_source/RO_NUM_LOOP[3].RO_STAGE_LOOP[0].u_LUT6_not1/u_LUT6","LUT6","SLICE_X52Y43","SLICEL.B6LUT","SLICE_X52Y43","CLBLL_R_X35Y43","","","0","0"
"scompact_w4_sampled_bel_routes_placed","data_ro","u_entropy_source/RO_NUM_LOOP[4].RO_AND.u_LUT6_and2_1/u_LUT6","LUT6","SLICE_X52Y43","SLICEL.C6LUT","SLICE_X52Y43","CLBLL_R_X35Y43","","","0","0"
"scompact_w4_sampled_bel_routes_placed","data_ro","u_entropy_source/RO_NUM_LOOP[4].RO_STAGE_LOOP[0].u_LUT6_not1/u_LUT6","LUT6","SLICE_X52Y43","SLICEL.D6LUT","SLICE_X52Y43","CLBLL_R_X35Y43","","","0","0"
"scompact_w4_sampled_bel_routes_placed","data_ro","u_entropy_source/RO_NUM_LOOP[5].RO_AND.u_LUT6_and2_1/u_LUT6","LUT6","SLICE_X53Y43","SLICEL.A6LUT","SLICE_X53Y43","CLBLL_R_X35Y43","","","0","0"
"scompact_w4_sampled_bel_routes_placed","data_ro","u_entropy_source/RO_NUM_LOOP[5].RO_STAGE_LOOP[0].u_LUT6_not1/u_LUT6","LUT6","SLICE_X53Y43","SLICEL.B6LUT","SLICE_X53Y43","CLBLL_R_X35Y43","","","0","0"
"scompact_w4_sampled_bel_routes_placed","data_ro","u_entropy_source/RO_NUM_LOOP[6].RO_AND.u_LUT6_and2_1/u_LUT6","LUT6","SLICE_X51Y47","SLICEL.A6LUT","SLICE_X51Y47","CLBLM_L_X34Y47","","","0","0"
"scompact_w4_sampled_bel_routes_placed","data_ro","u_entropy_source/RO_NUM_LOOP[6].RO_STAGE_LOOP[0].u_LUT6_not1/u_LUT6","LUT6","SLICE_X51Y47","SLICEL.B6LUT","SLICE_X51Y47","CLBLM_L_X34Y47","","","0","0"
"scompact_w4_sampled_bel_routes_placed","data_ro","u_entropy_source/RO_NUM_LOOP[7].RO_AND.u_LUT6_and2_1/u_LUT6","LUT6","SLICE_X50Y45","SLICEM.A6LUT","SLICE_X50Y45","CLBLM_L_X34Y45","","","0","0"
"scompact_w4_sampled_bel_routes_placed","data_ro","u_entropy_source/RO_NUM_LOOP[7].RO_STAGE_LOOP[0].u_LUT6_not1/u_LUT6","LUT6","SLICE_X50Y45","SLICEM.B6LUT","SLICE_X50Y45","CLBLM_L_X34Y45","","","0","0"
