byte_index,bit_index,ones,zeros,p1,abs_bias,x,msb_expanded_column,lsb_expanded_column,over_x_cutoff
0,0,425,575,0.425000000,0.075000000,575,7,0,False
0,1,489,511,0.489000000,0.011000000,511,6,1,False
0,2,514,486,0.514000000,0.014000000,514,5,2,False
0,3,499,501,0.499000000,0.001000000,501,4,3,False
0,4,464,536,0.464000000,0.036000000,536,3,4,False
0,5,509,491,0.509000000,0.009000000,509,2,5,False
0,6,506,494,0.506000000,0.006000000,506,1,6,False
0,7,486,514,0.486000000,0.014000000,514,0,7,False
1,0,570,430,0.570000000,0.070000000,570,15,8,False
1,1,488,512,0.488000000,0.012000000,512,14,9,False
1,2,541,459,0.541000000,0.041000000,541,13,10,False
1,3,546,454,0.546000000,0.046000000,546,12,11,False
1,4,570,430,0.570000000,0.070000000,570,11,12,False
1,5,287,713,0.287000000,0.213000000,713,10,13,False
1,6,435,565,0.435000000,0.065000000,565,9,14,False
1,7,577,423,0.577000000,0.077000000,577,8,15,False
2,0,503,497,0.503000000,0.003000000,503,23,16,False
2,1,501,499,0.501000000,0.001000000,501,22,17,False
2,2,479,521,0.479000000,0.021000000,521,21,18,False
2,3,496,504,0.496000000,0.004000000,504,20,19,False
2,4,494,506,0.494000000,0.006000000,506,19,20,False
2,5,522,478,0.522000000,0.022000000,522,18,21,False
2,6,552,448,0.552000000,0.052000000,552,17,22,False
2,7,630,370,0.630000000,0.130000000,630,16,23,False
3,0,512,488,0.512000000,0.012000000,512,31,24,False
3,1,485,515,0.485000000,0.015000000,515,30,25,False
3,2,504,496,0.504000000,0.004000000,504,29,26,False
3,3,551,449,0.551000000,0.051000000,551,28,27,False
3,4,502,498,0.502000000,0.002000000,502,27,28,False
3,5,488,512,0.488000000,0.012000000,512,26,29,False
3,6,509,491,0.509000000,0.009000000,509,25,30,False
3,7,483,517,0.483000000,0.017000000,517,24,31,False
4,0,488,512,0.488000000,0.012000000,512,39,32,False
4,1,509,491,0.509000000,0.009000000,509,38,33,False
4,2,483,517,0.483000000,0.017000000,517,37,34,False
4,3,499,501,0.499000000,0.001000000,501,36,35,False
4,4,485,515,0.485000000,0.015000000,515,35,36,False
4,5,460,540,0.460000000,0.040000000,540,34,37,False
4,6,495,505,0.495000000,0.005000000,505,33,38,False
4,7,520,480,0.520000000,0.020000000,520,32,39,False
5,0,520,480,0.520000000,0.020000000,520,47,40,False
5,1,496,504,0.496000000,0.004000000,504,46,41,False
5,2,521,479,0.521000000,0.021000000,521,45,42,False
5,3,504,496,0.504000000,0.004000000,504,44,43,False
5,4,523,477,0.523000000,0.023000000,523,43,44,False
5,5,546,454,0.546000000,0.046000000,546,42,45,False
5,6,511,489,0.511000000,0.011000000,511,41,46,False
5,7,477,523,0.477000000,0.023000000,523,40,47,False
6,0,500,500,0.500000000,0.000000000,500,55,48,False
6,1,481,519,0.481000000,0.019000000,519,54,49,False
6,2,498,502,0.498000000,0.002000000,502,53,50,False
6,3,493,507,0.493000000,0.007000000,507,52,51,False
6,4,498,502,0.498000000,0.002000000,502,51,52,False
6,5,525,475,0.525000000,0.025000000,525,50,53,False
6,6,500,500,0.500000000,0.000000000,500,49,54,False
6,7,467,533,0.467000000,0.033000000,533,48,55,False
7,0,513,487,0.513000000,0.013000000,513,63,56,False
7,1,503,497,0.503000000,0.003000000,503,62,57,False
7,2,507,493,0.507000000,0.007000000,507,61,58,False
7,3,507,493,0.507000000,0.007000000,507,60,59,False
7,4,481,519,0.481000000,0.019000000,519,59,60,False
7,5,482,518,0.482000000,0.018000000,518,58,61,False
7,6,481,519,0.481000000,0.019000000,519,57,62,False
7,7,472,528,0.472000000,0.028000000,528,56,63,False
8,0,507,493,0.507000000,0.007000000,507,71,64,False
8,1,499,501,0.499000000,0.001000000,501,70,65,False
8,2,498,502,0.498000000,0.002000000,502,69,66,False
8,3,507,493,0.507000000,0.007000000,507,68,67,False
8,4,509,491,0.509000000,0.009000000,509,67,68,False
8,5,486,514,0.486000000,0.014000000,514,66,69,False
8,6,494,506,0.494000000,0.006000000,506,65,70,False
8,7,520,480,0.520000000,0.020000000,520,64,71,False
9,0,516,484,0.516000000,0.016000000,516,79,72,False
9,1,511,489,0.511000000,0.011000000,511,78,73,False
9,2,491,509,0.491000000,0.009000000,509,77,74,False
9,3,497,503,0.497000000,0.003000000,503,76,75,False
9,4,528,472,0.528000000,0.028000000,528,75,76,False
9,5,459,541,0.459000000,0.041000000,541,74,77,False
9,6,489,511,0.489000000,0.011000000,511,73,78,False
9,7,476,524,0.476000000,0.024000000,524,72,79,False
10,0,507,493,0.507000000,0.007000000,507,87,80,False
10,1,497,503,0.497000000,0.003000000,503,86,81,False
10,2,514,486,0.514000000,0.014000000,514,85,82,False
10,3,477,523,0.477000000,0.023000000,523,84,83,False
10,4,525,475,0.525000000,0.025000000,525,83,84,False
10,5,512,488,0.512000000,0.012000000,512,82,85,False
10,6,474,526,0.474000000,0.026000000,526,81,86,False
10,7,504,496,0.504000000,0.004000000,504,80,87,False
11,0,484,516,0.484000000,0.016000000,516,95,88,False
11,1,516,484,0.516000000,0.016000000,516,94,89,False
11,2,477,523,0.477000000,0.023000000,523,93,90,False
11,3,490,510,0.490000000,0.010000000,510,92,91,False
11,4,515,485,0.515000000,0.015000000,515,91,92,False
11,5,484,516,0.484000000,0.016000000,516,90,93,False
11,6,503,497,0.503000000,0.003000000,503,89,94,False
11,7,491,509,0.491000000,0.009000000,509,88,95,False
12,0,484,516,0.484000000,0.016000000,516,103,96,False
12,1,496,504,0.496000000,0.004000000,504,102,97,False
12,2,502,498,0.502000000,0.002000000,502,101,98,False
12,3,493,507,0.493000000,0.007000000,507,100,99,False
12,4,512,488,0.512000000,0.012000000,512,99,100,False
12,5,480,520,0.480000000,0.020000000,520,98,101,False
12,6,529,471,0.529000000,0.029000000,529,97,102,False
12,7,474,526,0.474000000,0.026000000,526,96,103,False
13,0,480,520,0.480000000,0.020000000,520,111,104,False
13,1,483,517,0.483000000,0.017000000,517,110,105,False
13,2,497,503,0.497000000,0.003000000,503,109,106,False
13,3,485,515,0.485000000,0.015000000,515,108,107,False
13,4,500,500,0.500000000,0.000000000,500,107,108,False
13,5,489,511,0.489000000,0.011000000,511,106,109,False
