byte_index,bit_index,ones,zeros,p1,abs_bias,x,msb_expanded_column,lsb_expanded_column,over_x_cutoff
0,5,405,595,0.405000000,0.095000000,595,2,5,False
35,3,411,589,0.411000000,0.089000000,589,284,283,False
118,2,419,581,0.419000000,0.081000000,581,949,946,False
105,0,420,580,0.420000000,0.080000000,580,847,840,False
69,1,421,579,0.421000000,0.079000000,579,558,553,False
24,3,423,577,0.423000000,0.077000000,577,196,195,False
74,7,424,576,0.424000000,0.076000000,576,592,599,False
95,7,425,575,0.425000000,0.075000000,575,760,767,False
69,0,429,571,0.429000000,0.071000000,571,559,552,False
0,6,430,570,0.430000000,0.070000000,570,1,6,False
99,6,431,569,0.431000000,0.069000000,569,793,798,False
35,0,433,567,0.433000000,0.067000000,567,287,280,False
8,3,434,566,0.434000000,0.066000000,566,68,67,False
10,5,434,566,0.434000000,0.066000000,566,82,85,False
102,1,434,566,0.434000000,0.066000000,566,822,817,False
67,1,435,565,0.435000000,0.065000000,565,542,537,False
93,4,435,565,0.435000000,0.065000000,565,747,748,False
57,0,436,564,0.436000000,0.064000000,564,463,456,False
120,0,436,564,0.436000000,0.064000000,564,967,960,False
24,1,437,563,0.437000000,0.063000000,563,198,193,False
32,4,437,563,0.437000000,0.063000000,563,259,260,False
110,2,437,563,0.437000000,0.063000000,563,885,882,False
19,6,438,562,0.438000000,0.062000000,562,153,158,False
29,0,438,562,0.438000000,0.062000000,562,239,232,False
44,1,438,562,0.438000000,0.062000000,562,358,353,False
52,1,438,562,0.438000000,0.062000000,562,422,417,False
73,7,438,562,0.438000000,0.062000000,562,584,591,False
92,0,438,562,0.438000000,0.062000000,562,743,736,False
58,5,439,561,0.439000000,0.061000000,561,466,469,False
71,0,439,561,0.439000000,0.061000000,561,575,568,False
4,6,440,560,0.440000000,0.060000000,560,33,38,False
9,2,440,560,0.440000000,0.060000000,560,77,74,False
