byte_index,bit_index,ones,zeros,p1,abs_bias,x,msb_expanded_column,lsb_expanded_column,over_x_cutoff
0,0,499,501,0.499000000,0.001000000,501,7,0,False
0,1,500,500,0.500000000,0.000000000,500,6,1,False
0,2,477,523,0.477000000,0.023000000,523,5,2,False
0,3,502,498,0.502000000,0.002000000,502,4,3,False
0,4,492,508,0.492000000,0.008000000,508,3,4,False
0,5,502,498,0.502000000,0.002000000,502,2,5,False
0,6,481,519,0.481000000,0.019000000,519,1,6,False
0,7,478,522,0.478000000,0.022000000,522,0,7,False
1,0,503,497,0.503000000,0.003000000,503,15,8,False
1,1,507,493,0.507000000,0.007000000,507,14,9,False
1,2,484,516,0.484000000,0.016000000,516,13,10,False
1,3,514,486,0.514000000,0.014000000,514,12,11,False
1,4,490,510,0.490000000,0.010000000,510,11,12,False
1,5,504,496,0.504000000,0.004000000,504,10,13,False
1,6,513,487,0.513000000,0.013000000,513,9,14,False
1,7,496,504,0.496000000,0.004000000,504,8,15,False
2,0,488,512,0.488000000,0.012000000,512,23,16,False
2,1,498,502,0.498000000,0.002000000,502,22,17,False
2,2,477,523,0.477000000,0.023000000,523,21,18,False
2,3,482,518,0.482000000,0.018000000,518,20,19,False
2,4,470,530,0.470000000,0.030000000,530,19,20,False
2,5,493,507,0.493000000,0.007000000,507,18,21,False
2,6,477,523,0.477000000,0.023000000,523,17,22,False
2,7,524,476,0.524000000,0.024000000,524,16,23,False
3,0,517,483,0.517000000,0.017000000,517,31,24,False
3,1,510,490,0.510000000,0.010000000,510,30,25,False
3,2,502,498,0.502000000,0.002000000,502,29,26,False
3,3,481,519,0.481000000,0.019000000,519,28,27,False
3,4,530,470,0.530000000,0.030000000,530,27,28,False
3,5,505,495,0.505000000,0.005000000,505,26,29,False
3,6,488,512,0.488000000,0.012000000,512,25,30,False
3,7,508,492,0.508000000,0.008000000,508,24,31,False
4,0,507,493,0.507000000,0.007000000,507,39,32,False
4,1,500,500,0.500000000,0.000000000,500,38,33,False
4,2,492,508,0.492000000,0.008000000,508,37,34,False
4,3,525,475,0.525000000,0.025000000,525,36,35,False
4,4,508,492,0.508000000,0.008000000,508,35,36,False
4,5,507,493,0.507000000,0.007000000,507,34,37,False
4,6,469,531,0.469000000,0.031000000,531,33,38,False
4,7,520,480,0.520000000,0.020000000,520,32,39,False
5,0,501,499,0.501000000,0.001000000,501,47,40,False
5,1,480,520,0.480000000,0.020000000,520,46,41,False
5,2,512,488,0.512000000,0.012000000,512,45,42,False
5,3,533,467,0.533000000,0.033000000,533,44,43,False
5,4,500,500,0.500000000,0.000000000,500,43,44,False
5,5,506,494,0.506000000,0.006000000,506,42,45,False
5,6,493,507,0.493000000,0.007000000,507,41,46,False
5,7,488,512,0.488000000,0.012000000,512,40,47,False
6,0,469,531,0.469000000,0.031000000,531,55,48,False
6,1,496,504,0.496000000,0.004000000,504,54,49,False
6,2,507,493,0.507000000,0.007000000,507,53,50,False
6,3,497,503,0.497000000,0.003000000,503,52,51,False
6,4,491,509,0.491000000,0.009000000,509,51,52,False
6,5,535,465,0.535000000,0.035000000,535,50,53,False
6,6,484,516,0.484000000,0.016000000,516,49,54,False
6,7,484,516,0.484000000,0.016000000,516,48,55,False
7,0,493,507,0.493000000,0.007000000,507,63,56,False
7,1,501,499,0.501000000,0.001000000,501,62,57,False
7,2,490,510,0.490000000,0.010000000,510,61,58,False
7,3,497,503,0.497000000,0.003000000,503,60,59,False
7,4,511,489,0.511000000,0.011000000,511,59,60,False
7,5,490,510,0.490000000,0.010000000,510,58,61,False
7,6,486,514,0.486000000,0.014000000,514,57,62,False
7,7,492,508,0.492000000,0.008000000,508,56,63,False
8,0,474,526,0.474000000,0.026000000,526,71,64,False
8,1,476,524,0.476000000,0.024000000,524,70,65,False
8,2,504,496,0.504000000,0.004000000,504,69,66,False
8,3,512,488,0.512000000,0.012000000,512,68,67,False
8,4,512,488,0.512000000,0.012000000,512,67,68,False
8,5,509,491,0.509000000,0.009000000,509,66,69,False
8,6,478,522,0.478000000,0.022000000,522,65,70,False
8,7,495,505,0.495000000,0.005000000,505,64,71,False
9,0,500,500,0.500000000,0.000000000,500,79,72,False
9,1,485,515,0.485000000,0.015000000,515,78,73,False
9,2,535,465,0.535000000,0.035000000,535,77,74,False
9,3,507,493,0.507000000,0.007000000,507,76,75,False
9,4,484,516,0.484000000,0.016000000,516,75,76,False
9,5,496,504,0.496000000,0.004000000,504,74,77,False
9,6,489,511,0.489000000,0.011000000,511,73,78,False
9,7,503,497,0.503000000,0.003000000,503,72,79,False
10,0,511,489,0.511000000,0.011000000,511,87,80,False
10,1,506,494,0.506000000,0.006000000,506,86,81,False
10,2,489,511,0.489000000,0.011000000,511,85,82,False
10,3,516,484,0.516000000,0.016000000,516,84,83,False
10,4,513,487,0.513000000,0.013000000,513,83,84,False
10,5,502,498,0.502000000,0.002000000,502,82,85,False
10,6,472,528,0.472000000,0.028000000,528,81,86,False
10,7,504,496,0.504000000,0.004000000,504,80,87,False
11,0,481,519,0.481000000,0.019000000,519,95,88,False
11,1,522,478,0.522000000,0.022000000,522,94,89,False
11,2,503,497,0.503000000,0.003000000,503,93,90,False
11,3,506,494,0.506000000,0.006000000,506,92,91,False
11,4,510,490,0.510000000,0.010000000,510,91,92,False
11,5,495,505,0.495000000,0.005000000,505,90,93,False
11,6,483,517,0.483000000,0.017000000,517,89,94,False
11,7,516,484,0.516000000,0.016000000,516,88,95,False
12,0,504,496,0.504000000,0.004000000,504,103,96,False
12,1,507,493,0.507000000,0.007000000,507,102,97,False
12,2,487,513,0.487000000,0.013000000,513,101,98,False
12,3,519,481,0.519000000,0.019000000,519,100,99,False
12,4,499,501,0.499000000,0.001000000,501,99,100,False
12,5,495,505,0.495000000,0.005000000,505,98,101,False
12,6,489,511,0.489000000,0.011000000,511,97,102,False
12,7,502,498,0.502000000,0.002000000,502,96,103,False
13,0,514,486,0.514000000,0.014000000,514,111,104,False
13,1,543,457,0.543000000,0.043000000,543,110,105,False
13,2,468,532,0.468000000,0.032000000,532,109,106,False
13,3,482,518,0.482000000,0.018000000,518,108,107,False
13,4,504,496,0.504000000,0.004000000,504,107,108,False
13,5,487,513,0.487000000,0.013000000,513,106,109,False
13,6,507,493,0.507000000,0.007000000,507,105,110,False
13,7,498,502,0.498000000,0.002000000,502,104,111,False
14,0,483,517,0.483000000,0.017000000,517,119,112,False
14,1,512,488,0.512000000,0.012000000,512,118,113,False
14,2,498,502,0.498000000,0.002000000,502,117,114,False
14,3,497,503,0.497000000,0.003000000,503,116,115,False
14,4,466,534,0.466000000,0.034000000,534,115,116,False
14,5,494,506,0.494000000,0.006000000,506,114,117,False
14,6,507,493,0.507000000,0.007000000,507,113,118,False
14,7,503,497,0.503000000,0.003000000,503,112,119,False
15,0,536,464,0.536000000,0.036000000,536,127,120,False
15,1,498,502,0.498000000,0.002000000,502,126,121,False
15,2,502,498,0.502000000,0.002000000,502,125,122,False
15,3,495,505,0.495000000,0.005000000,505,124,123,False
15,4,503,497,0.503000000,0.003000000,503,123,124,False
15,5,510,490,0.510000000,0.010000000,510,122,125,False
15,6,500,500,0.500000000,0.000000000,500,121,126,False
15,7,493,507,0.493000000,0.007000000,507,120,127,False
16,0,521,479,0.521000000,0.021000000,521,135,128,False
16,1,523,477,0.523000000,0.023000000,523,134,129,False
16,2,494,506,0.494000000,0.006000000,506,133,130,False
16,3,504,496,0.504000000,0.004000000,504,132,131,False
16,4,476,524,0.476000000,0.024000000,524,131,132,False
16,5,487,513,0.487000000,0.013000000,513,130,133,False
