label,byte_phase_mod8,bit_index,samples,ones,zeros,p1,abs_bias,entropy,min_entropy
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,0,0,16000,8015,7985,0.500937500,0.000937500,0.999997464,0.997297480
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,0,1,16000,7962,8038,0.497625000,0.002375000,0.999983725,0.993163423
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,0,2,16000,7968,8032,0.498000000,0.002000000,0.999988458,0.994240731
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,0,3,16000,7905,8095,0.494062500,0.005937500,0.999898276,0.982968919
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,0,4,16000,8047,7953,0.502937500,0.002937500,0.999975102,0.991548967
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,0,5,16000,8047,7953,0.502937500,0.002937500,0.999975102,0.991548967
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,0,6,16000,7986,8014,0.499125000,0.000875000,0.999997791,0.997477490
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,0,7,16000,8085,7915,0.505312500,0.005312500,0.999918565,0.984752226
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,1,0,16000,7920,8080,0.495000000,0.005000000,0.999927864,0.985644707
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,1,1,16000,8005,7995,0.500312500,0.000312500,0.999999718,0.999098597
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,1,2,16000,7949,8051,0.496812500,0.003187500,0.999970684,0.990832011
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,1,3,16000,8029,7971,0.501812500,0.001812500,0.999990521,0.994779687
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,1,4,16000,7965,8035,0.497812500,0.002187500,0.999986193,0.993701976
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,1,5,16000,8018,7982,0.501125000,0.001125000,0.999996348,0.996757583
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,1,6,16000,8036,7964,0.502250000,0.002250000,0.999985393,0.993522436
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,1,7,16000,7974,8026,0.498375000,0.001625000,0.999992381,0.995318844
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,2,0,16000,7903,8097,0.493937500,0.006062500,0.999893948,0.982612522
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,2,1,16000,8013,7987,0.500812500,0.000812500,0.999998095,0.997657523
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,2,2,16000,7928,8072,0.495500000,0.004500000,0.999941570,0.987073826
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,2,3,16000,8052,7948,0.503250000,0.003250000,0.999969523,0.990652828
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,2,4,16000,8052,7948,0.503250000,0.003250000,0.999969523,0.990652828
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,2,5,16000,8041,7959,0.502562500,0.002562500,0.999981053,0.992625070
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,2,6,16000,7997,8003,0.499812500,0.000187500,0.999999899,0.999459091
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,2,7,16000,7988,8012,0.499250000,0.000750000,0.999998377,0.997837579
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,3,0,16000,8013,7987,0.500812500,0.000812500,0.999998095,0.997657523
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,3,1,16000,8100,7900,0.506250000,0.006250000,0.999887287,0.982078092
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,3,2,16000,7967,8033,0.497937500,0.002062500,0.999987726,0.994061123
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,3,3,16000,8012,7988,0.500750000,0.000750000,0.999998377,0.997837579
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,3,4,16000,8011,7989,0.500687500,0.000687500,0.999998636,0.998017657
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,3,5,16000,8009,7991,0.500562500,0.000562500,0.999999087,0.998377880
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,3,6,16000,7999,8001,0.499937500,0.000062500,0.999999989,0.999819674
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,3,7,16000,7957,8043,0.497312500,0.002687500,0.999979160,0.992266280
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,4,0,16000,8008,7992,0.500500000,0.000500000,0.999999279,0.998558026
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,4,1,16000,8059,7941,0.503687500,0.003687500,0.999960765,0.989399167
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,4,2,16000,7867,8133,0.491687500,0.008312500,0.999800617,0.976212386
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,4,3,16000,8076,7924,0.504750000,0.004750000,0.999934897,0.986359089
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,4,4,16000,7978,8022,0.498625000,0.001375000,0.999994545,0.996038034
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,4,5,16000,8072,7928,0.504500000,0.004500000,0.999941570,0.987073826
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,4,6,16000,8101,7899,0.506312500,0.006312500,0.999885021,0.981899992
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,4,7,16000,7916,8084,0.494750000,0.005250000,0.999920470,0.984930678
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,5,0,15000,7380,7620,0.492000000,0.008000000,0.999815327,0.977099598
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,5,1,15000,7478,7522,0.498533333,0.001466667,0.999993793,0.995774289
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,5,2,15000,7513,7487,0.500866667,0.000866667,0.999997833,0.997501493
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,5,3,15000,7539,7461,0.502600000,0.002600000,0.999980495,0.992517424
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,5,4,15000,7373,7627,0.491533333,0.008466667,0.999793153,0.975774896
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,5,5,15000,7607,7393,0.507133333,0.007133333,0.999853174,0.979562991
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,5,6,15000,7486,7514,0.499066667,0.000933333,0.999997487,0.997309480
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,5,7,15000,7417,7583,0.494466667,0.005533333,0.999911654,0.984121873
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,6,0,15000,7637,7363,0.509133333,0.009133333,0.999759294,0.973884572
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,6,1,15000,7406,7594,0.493733333,0.006266667,0.999886685,0.982030597
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,6,2,15000,7432,7568,0.495466667,0.004533333,0.999940701,0.986978507
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,6,3,15000,7415,7585,0.494333333,0.005666667,0.999907345,0.983741415
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,6,4,15000,7562,7438,0.504133333,0.004133333,0.999950704,0.988122746
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,6,5,15000,7391,7609,0.492733333,0.007266667,0.999847633,0.979183733
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,6,6,15000,7382,7618,0.492133333,0.007866667,0.999821432,0.977478308
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,6,7,15000,7494,7506,0.499600000,0.000400000,0.999999538,0.998846305
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,7,0,15000,7378,7622,0.491866667,0.008133333,0.999809120,0.976720987
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,7,1,15000,7571,7429,0.504733333,0.004733333,0.999935353,0.986406727
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,7,2,15000,7547,7453,0.503133333,0.003133333,0.999971672,0.990987321
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,7,3,15000,7524,7476,0.501600000,0.001600000,0.999992613,0.995390747
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,7,4,15000,7513,7487,0.500866667,0.000866667,0.999997833,0.997501493
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,7,5,15000,7606,7394,0.507066667,0.007066667,0.999855905,0.979752657
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,7,6,15000,7571,7429,0.504733333,0.004733333,0.999935353,0.986406727
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run02_20260525,7,7,15000,7502,7498,0.500133333,0.000133333,0.999999949,0.999615333
