byte_index,bit_index,ones,zeros,p1,x,msb_expanded_column,lsb_expanded_column
39,7,368,632,0.368000000,632,312,319
40,0,387,613,0.387000000,613,327,320
40,1,393,607,0.393000000,607,326,321
40,2,358,642,0.358000000,642,325,322
40,3,366,634,0.366000000,634,324,323
40,4,379,621,0.379000000,621,323,324
40,5,360,640,0.360000000,640,322,325
40,6,411,589,0.411000000,589,321,326
40,7,373,627,0.373000000,627,320,327
41,0,377,623,0.377000000,623,335,328
41,1,368,632,0.368000000,632,334,329
41,2,392,608,0.392000000,608,333,330
41,3,400,600,0.400000000,600,332,331
41,4,380,620,0.380000000,620,331,332
41,5,346,654,0.346000000,654,330,333
41,6,391,609,0.391000000,609,329,334
41,7,363,637,0.363000000,637,328,335
42,0,376,624,0.376000000,624,343,336
42,1,399,601,0.399000000,601,342,337
42,2,391,609,0.391000000,609,341,338
42,3,350,650,0.350000000,650,340,339
42,4,404,596,0.404000000,596,339,340
42,5,358,642,0.358000000,642,338,341
42,6,369,631,0.369000000,631,337,342
42,7,383,617,0.383000000,617,336,343
43,0,378,622,0.378000000,622,351,344
43,1,347,653,0.347000000,653,350,345
43,2,372,628,0.372000000,628,349,346
43,3,393,607,0.393000000,607,348,347
43,4,369,631,0.369000000,631,347,348
43,5,387,613,0.387000000,613,346,349
43,6,370,630,0.370000000,630,345,350
43,7,343,657,0.343000000,657,344,351
44,0,372,628,0.372000000,628,359,352
44,1,391,609,0.391000000,609,358,353
44,2,421,579,0.421000000,579,357,354
44,3,379,621,0.379000000,621,356,355
44,4,364,636,0.364000000,636,355,356
44,5,388,612,0.388000000,612,354,357
44,6,372,628,0.372000000,628,353,358
44,7,373,627,0.373000000,627,352,359
45,0,362,638,0.362000000,638,367,360
45,1,377,623,0.377000000,623,366,361
45,2,369,631,0.369000000,631,365,362
45,3,362,638,0.362000000,638,364,363
45,4,353,647,0.353000000,647,363,364
45,5,361,639,0.361000000,639,362,365
45,6,380,620,0.380000000,620,361,366
45,7,364,636,0.364000000,636,360,367
