byte_index,bit_index,ones,zeros,p1,x,msb_expanded_column,lsb_expanded_column
0,0,446,554,0.446000000,554,7,0
0,1,451,549,0.451000000,549,6,1
0,2,444,556,0.444000000,556,5,2
0,3,435,565,0.435000000,565,4,3
0,4,493,507,0.493000000,507,3,4
0,5,472,528,0.472000000,528,2,5
0,6,455,545,0.455000000,545,1,6
0,7,454,546,0.454000000,546,0,7
1,0,475,525,0.475000000,525,15,8
1,1,465,535,0.465000000,535,14,9
1,2,491,509,0.491000000,509,13,10
1,3,464,536,0.464000000,536,12,11
1,4,489,511,0.489000000,511,11,12
1,5,431,569,0.431000000,569,10,13
1,6,457,543,0.457000000,543,9,14
1,7,462,538,0.462000000,538,8,15
2,0,438,562,0.438000000,562,23,16
2,1,501,499,0.501000000,501,22,17
2,2,450,550,0.450000000,550,21,18
2,3,484,516,0.484000000,516,20,19
2,4,453,547,0.453000000,547,19,20
2,5,474,526,0.474000000,526,18,21
2,6,466,534,0.466000000,534,17,22
2,7,467,533,0.467000000,533,16,23
3,0,462,538,0.462000000,538,31,24
3,1,488,512,0.488000000,512,30,25
3,2,446,554,0.446000000,554,29,26
3,3,474,526,0.474000000,526,28,27
3,4,462,538,0.462000000,538,27,28
3,5,418,582,0.418000000,582,26,29
3,6,496,504,0.496000000,504,25,30
3,7,454,546,0.454000000,546,24,31
4,0,444,556,0.444000000,556,39,32
4,1,447,553,0.447000000,553,38,33
4,2,470,530,0.470000000,530,37,34
4,3,453,547,0.453000000,547,36,35
4,4,480,520,0.480000000,520,35,36
4,5,434,566,0.434000000,566,34,37
4,6,460,540,0.460000000,540,33,38
4,7,472,528,0.472000000,528,32,39
5,0,422,578,0.422000000,578,47,40
5,1,488,512,0.488000000,512,46,41
5,2,445,555,0.445000000,555,45,42
5,3,482,518,0.482000000,518,44,43
5,4,458,542,0.458000000,542,43,44
5,5,472,528,0.472000000,528,42,45
5,6,497,503,0.497000000,503,41,46
5,7,470,530,0.470000000,530,40,47
6,0,445,555,0.445000000,555,55,48
6,1,474,526,0.474000000,526,54,49
6,2,440,560,0.440000000,560,53,50
6,3,480,520,0.480000000,520,52,51
6,4,437,563,0.437000000,563,51,52
6,5,423,577,0.423000000,577,50,53
6,6,477,523,0.477000000,523,49,54
6,7,451,549,0.451000000,549,48,55
7,0,454,546,0.454000000,546,63,56
7,1,436,564,0.436000000,564,62,57
7,2,455,545,0.455000000,545,61,58
7,3,446,554,0.446000000,554,60,59
7,4,479,521,0.479000000,521,59,60
7,5,469,531,0.469000000,531,58,61
7,6,451,549,0.451000000,549,57,62
7,7,485,515,0.485000000,515,56,63
8,0,476,524,0.476000000,524,71,64
8,1,467,533,0.467000000,533,70,65
8,2,426,574,0.426000000,574,69,66
8,3,499,501,0.499000000,501,68,67
8,4,455,545,0.455000000,545,67,68
8,5,461,539,0.461000000,539,66,69
8,6,459,541,0.459000000,541,65,70
8,7,440,560,0.440000000,560,64,71
9,0,484,516,0.484000000,516,79,72
9,1,469,531,0.469000000,531,78,73
9,2,445,555,0.445000000,555,77,74
9,3,459,541,0.459000000,541,76,75
9,4,477,523,0.477000000,523,75,76
9,5,454,546,0.454000000,546,74,77
9,6,476,524,0.476000000,524,73,78
9,7,455,545,0.455000000,545,72,79
10,0,485,515,0.485000000,515,87,80
10,1,478,522,0.478000000,522,86,81
10,2,457,543,0.457000000,543,85,82
10,3,474,526,0.474000000,526,84,83
10,4,454,546,0.454000000,546,83,84
10,5,477,523,0.477000000,523,82,85
10,6,452,548,0.452000000,548,81,86
10,7,433,567,0.433000000,567,80,87
11,0,482,518,0.482000000,518,95,88
11,1,486,514,0.486000000,514,94,89
