label,byte_index,byte_phase_mod8,ones,zeros,p1,abs_bias,entropy,min_entropy
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,0,0,3959,4041,0.494875000,0.005125000,0.999924212,0.985287648
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,1,1,3947,4053,0.493375000,0.006625000,0.999873355,0.981009825
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,2,2,3920,4080,0.490000000,0.010000000,0.999711442,0.971430848
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,3,3,4025,3975,0.503125000,0.003125000,0.999971822,0.991011217
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,4,4,3987,4013,0.498375000,0.001625000,0.999992381,0.995318844
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,5,5,4002,3998,0.500250000,0.000250000,0.999999820,0.999278833
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,6,6,3937,4063,0.492125000,0.007875000,0.999821053,0.977454635
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,7,7,3966,4034,0.495750000,0.004250000,0.999947882,0.987788916
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,8,0,3974,4026,0.496750000,0.003250000,0.999969523,0.990652828
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,9,1,4017,3983,0.502125000,0.002125000,0.999986971,0.993881539
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,10,2,3952,4048,0.494000000,0.006000000,0.999896123,0.982790710
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,11,3,4035,3965,0.504375000,0.004375000,0.999944771,0.987431326
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,12,4,3944,4056,0.493000000,0.007000000,0.999858611,0.979942348
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,13,5,4002,3998,0.500250000,0.000250000,0.999999820,0.999278833
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,14,6,3979,4021,0.497375000,0.002625000,0.999980118,0.992445664
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,15,7,4106,3894,0.513250000,0.013250000,0.999493374,0.962266373
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,16,0,4031,3969,0.503875000,0.003875000,0.999956674,0.988862217
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,17,1,4017,3983,0.502125000,0.002125000,0.999986971,0.993881539
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,18,2,4022,3978,0.502750000,0.002750000,0.999978179,0.992086918
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,19,3,4055,3945,0.506875000,0.006875000,0.999863616,0.980298086
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,20,4,4079,3921,0.509875000,0.009875000,0.999718611,0.971784493
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,21,5,4056,3944,0.507000000,0.007000000,0.999858611,0.979942348
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,22,6,3959,4041,0.494875000,0.005125000,0.999924212,0.985287648
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,23,7,4005,3995,0.500625000,0.000625000,0.999998873,0.998197757
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,24,0,3998,4002,0.499750000,0.000250000,0.999999820,0.999278833
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,25,1,3965,4035,0.495625000,0.004375000,0.999944771,0.987431326
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,26,2,4029,3971,0.503625000,0.003625000,0.999962084,0.989578195
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,27,3,3991,4009,0.498875000,0.001125000,0.999996348,0.996757583
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,28,4,4062,3938,0.507750000,0.007750000,0.999826689,0.977809760
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,29,5,4001,3999,0.500125000,0.000125000,0.999999955,0.999639371
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,30,6,3961,4039,0.495125000,0.004875000,0.999931426,0.986001854
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,31,7,3957,4043,0.494625000,0.005375000,0.999916638,0.984573796
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,32,0,4027,3973,0.503375000,0.003375000,0.999967133,0.990294528
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,33,1,3987,4013,0.498375000,0.001625000,0.999992381,0.995318844
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,34,2,3949,4051,0.493625000,0.006375000,0.999882733,0.981721915
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,35,3,4015,3985,0.501875000,0.001875000,0.999989856,0.994600012
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,36,4,3985,4015,0.498125000,0.001875000,0.999989856,0.994600012
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,37,5,3959,4041,0.494875000,0.005125000,0.999924212,0.985287648
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,38,6,3975,4025,0.496875000,0.003125000,0.999971822,0.991011217
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,39,7,3975,4025,0.496875000,0.003125000,0.999971822,0.991011217
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,40,0,4056,3944,0.507000000,0.007000000,0.999858611,0.979942348
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,41,1,3925,4075,0.490625000,0.009375000,0.999746386,0.973199941
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,42,2,4052,3948,0.506500000,0.006500000,0.999878089,0.981365826
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,43,3,3929,4071,0.491125000,0.008875000,0.999772719,0.974616779
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,44,4,4017,3983,0.502125000,0.002125000,0.999986971,0.993881539
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,45,5,3970,4030,0.496250000,0.003750000,0.999959424,0.989220161
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,46,6,3987,4013,0.498375000,0.001625000,0.999992381,0.995318844
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,47,7,4011,3989,0.501375000,0.001375000,0.999994545,0.996038034
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,48,0,4028,3972,0.503500000,0.003500000,0.999964654,0.989936317
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,49,1,4030,3970,0.503750000,0.003750000,0.999959424,0.989220161
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,50,2,4040,3960,0.505000000,0.005000000,0.999927864,0.985644707
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,51,3,3983,4017,0.497875000,0.002125000,0.999986971,0.993881539
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,52,4,4021,3979,0.502625000,0.002625000,0.999980118,0.992445664
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,53,5,4013,3987,0.501625000,0.001625000,0.999992381,0.995318844
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,54,6,3935,4065,0.491875000,0.008125000,0.999809511,0.976744648
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,55,7,4046,3954,0.505750000,0.005750000,0.999904600,0.983503680
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,56,0,3893,4107,0.486625000,0.013375000,0.999483769,0.961915053
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,57,1,4069,3931,0.508625000,0.008625000,0.999785343,0.975325720
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,58,2,3937,4063,0.492125000,0.007875000,0.999821053,0.977454635
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,59,3,4013,3987,0.501625000,0.001625000,0.999992381,0.995318844
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,60,4,4033,3967,0.504125000,0.004125000,0.999950903,0.988146594
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,61,5,4081,3919,0.510125000,0.010125000,0.999704182,0.971077289
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,62,6,4054,3946,0.506750000,0.006750000,0.999868530,0.980653911
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,63,7,4024,3976,0.503000000,0.003000000,0.999974031,0.991369695
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,64,0,3959,4041,0.494875000,0.005125000,0.999924212,0.985287648
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,65,1,4069,3931,0.508625000,0.008625000,0.999785343,0.975325720
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,66,2,4041,3959,0.505125000,0.005125000,0.999924212,0.985287648
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,67,3,3990,4010,0.498750000,0.001250000,0.999995492,0.996397763
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,68,4,3942,4058,0.492750000,0.007250000,0.999848331,0.979231135
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,69,5,4058,3942,0.507250000,0.007250000,0.999848331,0.979231135
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,70,6,4000,4000,0.500000000,0.000000000,1.000000000,1.000000000
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,71,7,4049,3951,0.506125000,0.006125000,0.999891750,0.982434357
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,72,0,4027,3973,0.503375000,0.003375000,0.999967133,0.990294528
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,73,1,4044,3956,0.505500000,0.005500000,0.999912715,0.984217003
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,74,2,3918,4082,0.489750000,0.010250000,0.999696832,0.970723818
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,75,3,3964,4036,0.495500000,0.004500000,0.999941570,0.987073826
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,76,4,4039,3961,0.504875000,0.004875000,0.999931426,0.986001854
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,77,5,3984,4016,0.498000000,0.002000000,0.999988458,0.994240731
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,78,6,4032,3968,0.504000000,0.004000000,0.999953833,0.988504361
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,79,7,4039,3961,0.504875000,0.004875000,0.999931426,0.986001854
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,80,0,3997,4003,0.499625000,0.000375000,0.999999594,0.998918384
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,81,1,3993,4007,0.499125000,0.000875000,0.999997791,0.997477490
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,82,2,4007,3993,0.500875000,0.000875000,0.999997791,0.997477490
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,83,3,3934,4066,0.491750000,0.008250000,0.999803604,0.976389785
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,84,4,4037,3963,0.504625000,0.004625000,0.999938279,0.986716413
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,85,5,3990,4010,0.498750000,0.001250000,0.999995492,0.996397763
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,86,6,4032,3968,0.504000000,0.004000000,0.999953833,0.988504361
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,87,7,4018,3982,0.502250000,0.002250000,0.999985393,0.993522436
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,88,0,3909,4091,0.488625000,0.011375000,0.999626625,0.967546463
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,89,1,4029,3971,0.503625000,0.003625000,0.999962084,0.989578195
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,90,2,3932,4068,0.491500000,0.008500000,0.999791521,0.975680321
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,91,3,3973,4027,0.496625000,0.003375000,0.999967133,0.990294528
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,92,4,3944,4056,0.493000000,0.007000000,0.999858611,0.979942348
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,93,5,4067,3933,0.508375000,0.008375000,0.999797607,0.976035009
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,94,6,3934,4066,0.491750000,0.008250000,0.999803604,0.976389785
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,95,7,3942,4058,0.492750000,0.007250000,0.999848331,0.979231135
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,96,0,3866,4134,0.483250000,0.016750000,0.999190316,0.952461611
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,97,1,4037,3963,0.504625000,0.004625000,0.999938279,0.986716413
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,98,2,3980,4020,0.497500000,0.002500000,0.999981966,0.992804499
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,99,3,4102,3898,0.512750000,0.012750000,0.999530893,0.963672508
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,100,4,3990,4010,0.498750000,0.001250000,0.999995492,0.996397763
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,101,5,3971,4029,0.496375000,0.003625000,0.999962084,0.989578195
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,102,6,4050,3950,0.506250000,0.006250000,0.999887287,0.982078092
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,103,7,4008,3992,0.501000000,0.001000000,0.999997115,0.997117491
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,104,0,4049,3951,0.506125000,0.006125000,0.999891750,0.982434357
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run03_20260528,105,1,4083,3917,0.510375000,0.010375000,0.999689393,0.970370432
