label,byte_phase_mod8,bit_index,samples,ones,zeros,p1,abs_bias,entropy,min_entropy
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run01_20260525.send_packed,4,5,16000,7963,8037,0.497687500,0.002312500,0.999984570,0.993342918
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run01_20260525.send_packed,4,6,16000,8024,7976,0.501500000,0.001500000,0.999993508,0.995678394
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run01_20260525.send_packed,4,7,16000,7968,8032,0.498000000,0.002000000,0.999988458,0.994240731
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run01_20260525.send_packed,5,0,15000,7479,7521,0.498600000,0.001400000,0.999994345,0.995966099
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run01_20260525.send_packed,5,1,15000,7440,7560,0.496000000,0.004000000,0.999953833,0.988504361
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run01_20260525.send_packed,5,2,15000,7382,7618,0.492133333,0.007866667,0.999821432,0.977478308
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run01_20260525.send_packed,5,3,15000,7495,7505,0.499666667,0.000333333,0.999999679,0.999038524
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run01_20260525.send_packed,5,4,15000,7476,7524,0.498400000,0.001600000,0.999992613,0.995390747
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run01_20260525.send_packed,5,5,15000,7573,7427,0.504866667,0.004866667,0.999931660,0.986025667
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run01_20260525.send_packed,5,6,15000,7461,7539,0.497400000,0.002600000,0.999980495,0.992517424
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run01_20260525.send_packed,5,7,15000,7493,7507,0.499533333,0.000466667,0.999999372,0.998654113
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run01_20260525.send_packed,6,0,15000,7450,7550,0.496666667,0.003333333,0.999967940,0.990413951
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run01_20260525.send_packed,6,1,15000,7521,7479,0.501400000,0.001400000,0.999994345,0.995966099
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run01_20260525.send_packed,6,2,15000,7493,7507,0.499533333,0.000466667,0.999999372,0.998654113
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run01_20260525.send_packed,6,3,15000,7556,7444,0.503733333,0.003733333,0.999959784,0.989267894
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run01_20260525.send_packed,6,4,15000,7495,7505,0.499666667,0.000333333,0.999999679,0.999038524
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run01_20260525.send_packed,6,5,15000,7542,7458,0.502800000,0.002800000,0.999977378,0.991943445
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run01_20260525.send_packed,6,6,15000,7563,7437,0.504200000,0.004200000,0.999949101,0.987931977
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run01_20260525.send_packed,6,7,15000,7542,7458,0.502800000,0.002800000,0.999977378,0.991943445
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run01_20260525.send_packed,7,0,15000,7518,7482,0.501200000,0.001200000,0.999995845,0.996541680
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run01_20260525.send_packed,7,1,15000,7408,7592,0.493866667,0.006133333,0.999891455,0.982410603
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run01_20260525.send_packed,7,2,15000,7502,7498,0.500133333,0.000133333,0.999999949,0.999615333
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run01_20260525.send_packed,7,3,15000,7288,7712,0.485866667,0.014133333,0.999423563,0.959785544
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run01_20260525.send_packed,7,4,15000,7586,7414,0.505733333,0.005733333,0.999905152,0.983551224
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run01_20260525.send_packed,7,5,15000,7477,7523,0.498466667,0.001533333,0.999993216,0.995582505
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run01_20260525.send_packed,7,6,15000,7557,7443,0.503800000,0.003800000,0.999958335,0.989076973
restart_auto_random1_regs_only_sample_ro_compact_locked_warmup4_1000x125_run01_20260525.send_packed,7,7,15000,7476,7524,0.498400000,0.001600000,0.999992613,0.995390747
