label,version,restart_count,row_bytes,warmup_bytes,total_bytes,marker,input,input_sha256,send_packed_bin,send_packed_sha256,overall_p1,overall_abs_bias,row_ones_mean,row_ones_std,row_ones_min,row_ones_max,worst_byte_index,worst_bit_index,worst_x,worst_p1
restart_fifo_compact_diag_regs_only_sample_ro_formal_locked_warmup5_1000x125_run03_20260528,1,1000,125,5,125000,170,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart_fifo_diag\restart_fifo_compact_diag_regs_only_sample_ro_formal_locked_warmup5_1000x125_run03_20260528.bin,64ED91314037BD8EB6CE53B230C539D42BE2C0ABB1120E315286E93AFE13761B,E:\Project\MLDSA\RO_TRNG\data\experiments\restart_fifo_diag_20260525\restart_fifo_compact_diag_regs_only_sample_ro_formal_locked_warmup5_1000x125_run03_20260528.send_packed.bin,096EA004DA54EC2AA7972E5905C412DC66A54AC63A3709D1897114E7C2893D14,0.371751000,0.128249000,371.751000000,15.668088556,325,426,2,5,745,0.255000000
