label,version,restart_count,row_bytes,warmup_bytes,total_bytes,marker,input,input_sha256,send_packed_bin,send_packed_sha256,overall_p1,overall_abs_bias,row_ones_mean,row_ones_std,row_ones_min,row_ones_max,worst_byte_index,worst_bit_index,worst_x,worst_p1
restart_fifo_compact_diag_regs_only_sample_ro_formal_locked_warmup5_1000x125_run01_20260525,1,1000,125,5,125000,170,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart_fifo_diag\restart_fifo_compact_diag_regs_only_sample_ro_formal_locked_warmup5_1000x125_run01_20260525.bin,AF82E88A362F51624C88ACB63A23B7574A4245062E894A3DA1D47E962199BB85,E:\Project\MLDSA\RO_TRNG\data\experiments\restart_fifo_diag_20260525\restart_fifo_compact_diag_regs_only_sample_ro_formal_locked_warmup5_1000x125_run01_20260525.send_packed.bin,ABF3BF6B847CCE468C01592EAC575BFABD67D1E26451FE595D6EE71A40BBB4B7,0.373430000,0.126570000,373.430000000,15.638257576,328,425,2,2,757,0.243000000
