byte_index,bit_index,ones,zeros,p1,abs_bias,x,msb_expanded_column,lsb_expanded_column,over_x_cutoff
3,5,438,562,0.438000000,0.062000000,562,26,29,False
96,2,553,447,0.553000000,0.053000000,553,773,770,False
24,7,448,552,0.448000000,0.052000000,552,192,199,False
111,5,552,448,0.552000000,0.052000000,552,890,893,False
61,7,455,545,0.455000000,0.045000000,545,488,495,False
14,1,456,544,0.456000000,0.044000000,544,118,113,False
70,4,456,544,0.456000000,0.044000000,544,563,564,False
15,3,458,542,0.458000000,0.042000000,542,124,123,False
60,2,459,541,0.459000000,0.041000000,541,485,482,False
4,2,540,460,0.540000000,0.040000000,540,37,34,False
18,7,540,460,0.540000000,0.040000000,540,144,151,False
19,3,460,540,0.460000000,0.040000000,540,156,155,False
18,6,461,539,0.461000000,0.039000000,539,145,150,False
25,3,461,539,0.461000000,0.039000000,539,204,203,False
41,7,461,539,0.461000000,0.039000000,539,328,335,False
66,0,539,461,0.539000000,0.039000000,539,535,528,False
102,4,461,539,0.461000000,0.039000000,539,819,820,False
105,7,461,539,0.461000000,0.039000000,539,840,847,False
112,1,461,539,0.461000000,0.039000000,539,902,897,False
5,5,538,462,0.538000000,0.038000000,538,42,45,False
81,0,538,462,0.538000000,0.038000000,538,655,648,False
117,4,538,462,0.538000000,0.038000000,538,939,940,False
6,4,537,463,0.537000000,0.037000000,537,51,52,False
52,3,463,537,0.463000000,0.037000000,537,420,419,False
83,0,537,463,0.537000000,0.037000000,537,671,664,False
22,7,464,536,0.464000000,0.036000000,536,176,183,False
54,1,464,536,0.464000000,0.036000000,536,438,433,False
73,0,464,536,0.464000000,0.036000000,536,591,584,False
87,6,536,464,0.536000000,0.036000000,536,697,702,False
9,2,465,535,0.465000000,0.035000000,535,77,74,False
23,1,465,535,0.465000000,0.035000000,535,190,185,False
58,5,465,535,0.465000000,0.035000000,535,466,469,False
