label,input,restart_count,row_bytes,warmup_bytes,overall_p1,overall_abs_bias,overall_min_entropy,row_ones_mean,row_ones_std,worst_byte_index,worst_bit_index,worst_x,worst_p1
restart_reduced_xor_random1_sampler_island_local_warmup10_line6_1000x125_strict_20260528_line6_repeat02.payload,E:\Project\MLDSA\RO_TRNG\data\experiments\restart_reduced_xor_w10_line6_repeat02_20260528\payloads\restart_reduced_xor_random1_sampler_island_local_warmup10_line6_1000x125_strict_20260528_line6_repeat02.payload.bin,1000,125,10,0.487182000,0.012818000,0.963481193,487.182000000,15.410349639,0,3,714,0.286000000
