byte_index,bit_index,ones,zeros,p1,abs_bias,x,msb_expanded_column,lsb_expanded_column,over_x_cutoff
0,0,501,499,0.501000000,0.001000000,501,7,0,False
0,1,462,538,0.462000000,0.038000000,538,6,1,False
0,2,503,497,0.503000000,0.003000000,503,5,2,False
0,3,527,473,0.527000000,0.027000000,527,4,3,False
0,4,512,488,0.512000000,0.012000000,512,3,4,False
0,5,477,523,0.477000000,0.023000000,523,2,5,False
0,6,516,484,0.516000000,0.016000000,516,1,6,False
0,7,478,522,0.478000000,0.022000000,522,0,7,False
1,0,498,502,0.498000000,0.002000000,502,15,8,False
1,1,494,506,0.494000000,0.006000000,506,14,9,False
1,2,502,498,0.502000000,0.002000000,502,13,10,False
1,3,485,515,0.485000000,0.015000000,515,12,11,False
1,4,481,519,0.481000000,0.019000000,519,11,12,False
1,5,510,490,0.510000000,0.010000000,510,10,13,False
1,6,528,472,0.528000000,0.028000000,528,9,14,False
1,7,445,555,0.445000000,0.055000000,555,8,15,False
2,0,497,503,0.497000000,0.003000000,503,23,16,False
2,1,494,506,0.494000000,0.006000000,506,22,17,False
2,2,484,516,0.484000000,0.016000000,516,21,18,False
2,3,478,522,0.478000000,0.022000000,522,20,19,False
2,4,504,496,0.504000000,0.004000000,504,19,20,False
2,5,502,498,0.502000000,0.002000000,502,18,21,False
2,6,504,496,0.504000000,0.004000000,504,17,22,False
2,7,515,485,0.515000000,0.015000000,515,16,23,False
3,0,481,519,0.481000000,0.019000000,519,31,24,False
3,1,490,510,0.490000000,0.010000000,510,30,25,False
3,2,517,483,0.517000000,0.017000000,517,29,26,False
3,3,496,504,0.496000000,0.004000000,504,28,27,False
3,4,490,510,0.490000000,0.010000000,510,27,28,False
3,5,517,483,0.517000000,0.017000000,517,26,29,False
3,6,495,505,0.495000000,0.005000000,505,25,30,False
3,7,492,508,0.492000000,0.008000000,508,24,31,False
4,0,493,507,0.493000000,0.007000000,507,39,32,False
4,1,477,523,0.477000000,0.023000000,523,38,33,False
4,2,477,523,0.477000000,0.023000000,523,37,34,False
4,3,518,482,0.518000000,0.018000000,518,36,35,False
4,4,460,540,0.460000000,0.040000000,540,35,36,False
4,5,513,487,0.513000000,0.013000000,513,34,37,False
4,6,528,472,0.528000000,0.028000000,528,33,38,False
4,7,493,507,0.493000000,0.007000000,507,32,39,False
5,0,518,482,0.518000000,0.018000000,518,47,40,False
5,1,488,512,0.488000000,0.012000000,512,46,41,False
5,2,505,495,0.505000000,0.005000000,505,45,42,False
5,3,476,524,0.476000000,0.024000000,524,44,43,False
5,4,505,495,0.505000000,0.005000000,505,43,44,False
5,5,504,496,0.504000000,0.004000000,504,42,45,False
5,6,503,497,0.503000000,0.003000000,503,41,46,False
5,7,516,484,0.516000000,0.016000000,516,40,47,False
6,0,513,487,0.513000000,0.013000000,513,55,48,False
6,1,489,511,0.489000000,0.011000000,511,54,49,False
6,2,494,506,0.494000000,0.006000000,506,53,50,False
6,3,498,502,0.498000000,0.002000000,502,52,51,False
6,4,502,498,0.502000000,0.002000000,502,51,52,False
6,5,501,499,0.501000000,0.001000000,501,50,53,False
6,6,481,519,0.481000000,0.019000000,519,49,54,False
6,7,475,525,0.475000000,0.025000000,525,48,55,False
7,0,501,499,0.501000000,0.001000000,501,63,56,False
7,1,498,502,0.498000000,0.002000000,502,62,57,False
7,2,506,494,0.506000000,0.006000000,506,61,58,False
7,3,497,503,0.497000000,0.003000000,503,60,59,False
7,4,501,499,0.501000000,0.001000000,501,59,60,False
7,5,534,466,0.534000000,0.034000000,534,58,61,False
7,6,491,509,0.491000000,0.009000000,509,57,62,False
7,7,504,496,0.504000000,0.004000000,504,56,63,False
8,0,506,494,0.506000000,0.006000000,506,71,64,False
8,1,505,495,0.505000000,0.005000000,505,70,65,False
8,2,481,519,0.481000000,0.019000000,519,69,66,False
8,3,503,497,0.503000000,0.003000000,503,68,67,False
