byte_index,bit_index,ones,zeros,p1,abs_bias,x,msb_expanded_column,lsb_expanded_column,over_x_cutoff
0,0,523,477,0.523000000,0.023000000,523,7,0,False
0,1,515,485,0.515000000,0.015000000,515,6,1,False
0,2,505,495,0.505000000,0.005000000,505,5,2,False
0,3,518,482,0.518000000,0.018000000,518,4,3,False
0,4,502,498,0.502000000,0.002000000,502,3,4,False
0,5,451,549,0.451000000,0.049000000,549,2,5,False
0,6,484,516,0.484000000,0.016000000,516,1,6,False
0,7,504,496,0.504000000,0.004000000,504,0,7,False
1,0,462,538,0.462000000,0.038000000,538,15,8,False
1,1,513,487,0.513000000,0.013000000,513,14,9,False
1,2,533,467,0.533000000,0.033000000,533,13,10,False
1,3,529,471,0.529000000,0.029000000,529,12,11,False
1,4,499,501,0.499000000,0.001000000,501,11,12,False
1,5,468,532,0.468000000,0.032000000,532,10,13,False
1,6,502,498,0.502000000,0.002000000,502,9,14,False
1,7,445,555,0.445000000,0.055000000,555,8,15,False
2,0,501,499,0.501000000,0.001000000,501,23,16,False
2,1,461,539,0.461000000,0.039000000,539,22,17,False
2,2,499,501,0.499000000,0.001000000,501,21,18,False
2,3,496,504,0.496000000,0.004000000,504,20,19,False
2,4,501,499,0.501000000,0.001000000,501,19,20,False
2,5,486,514,0.486000000,0.014000000,514,18,21,False
2,6,488,512,0.488000000,0.012000000,512,17,22,False
2,7,511,489,0.511000000,0.011000000,511,16,23,False
3,0,494,506,0.494000000,0.006000000,506,31,24,False
3,1,494,506,0.494000000,0.006000000,506,30,25,False
3,2,545,455,0.545000000,0.045000000,545,29,26,False
3,3,440,560,0.440000000,0.060000000,560,28,27,False
3,4,488,512,0.488000000,0.012000000,512,27,28,False
3,5,500,500,0.500000000,0.000000000,500,26,29,False
3,6,534,466,0.534000000,0.034000000,534,25,30,False
3,7,500,500,0.500000000,0.000000000,500,24,31,False
4,0,455,545,0.455000000,0.045000000,545,39,32,False
4,1,520,480,0.520000000,0.020000000,520,38,33,False
4,2,483,517,0.483000000,0.017000000,517,37,34,False
