byte_index,bit_index,ones,zeros,p1,abs_bias,x,msb_expanded_column,lsb_expanded_column,over_x_cutoff
0,0,453,547,0.453000000,0.047000000,547,7,0,False
0,1,449,551,0.449000000,0.051000000,551,6,1,False
0,2,456,544,0.456000000,0.044000000,544,5,2,False
0,3,463,537,0.463000000,0.037000000,537,4,3,False
0,4,448,552,0.448000000,0.052000000,552,3,4,False
0,5,453,547,0.453000000,0.047000000,547,2,5,False
0,6,442,558,0.442000000,0.058000000,558,1,6,False
0,7,469,531,0.469000000,0.031000000,531,0,7,False
1,0,457,543,0.457000000,0.043000000,543,15,8,False
1,1,457,543,0.457000000,0.043000000,543,14,9,False
1,2,440,560,0.440000000,0.060000000,560,13,10,False
1,3,463,537,0.463000000,0.037000000,537,12,11,False
1,4,440,560,0.440000000,0.060000000,560,11,12,False
1,5,457,543,0.457000000,0.043000000,543,10,13,False
1,6,410,590,0.410000000,0.090000000,590,9,14,False
1,7,434,566,0.434000000,0.066000000,566,8,15,False
2,0,425,575,0.425000000,0.075000000,575,23,16,False
2,1,442,558,0.442000000,0.058000000,558,22,17,False
2,2,444,556,0.444000000,0.056000000,556,21,18,False
2,3,467,533,0.467000000,0.033000000,533,20,19,False
2,4,447,553,0.447000000,0.053000000,553,19,20,False
2,5,422,578,0.422000000,0.078000000,578,18,21,False
2,6,448,552,0.448000000,0.052000000,552,17,22,False
2,7,391,609,0.391000000,0.109000000,609,16,23,False
3,0,474,526,0.474000000,0.026000000,526,31,24,False
3,1,432,568,0.432000000,0.068000000,568,30,25,False
3,2,454,546,0.454000000,0.046000000,546,29,26,False
3,3,456,544,0.456000000,0.044000000,544,28,27,False
3,4,441,559,0.441000000,0.059000000,559,27,28,False
3,5,402,598,0.402000000,0.098000000,598,26,29,False
3,6,452,548,0.452000000,0.048000000,548,25,30,False
3,7,438,562,0.438000000,0.062000000,562,24,31,False
4,0,458,542,0.458000000,0.042000000,542,39,32,False
4,1,463,537,0.463000000,0.037000000,537,38,33,False
4,2,416,584,0.416000000,0.084000000,584,37,34,False
4,3,448,552,0.448000000,0.052000000,552,36,35,False
4,4,444,556,0.444000000,0.056000000,556,35,36,False
4,5,450,550,0.450000000,0.050000000,550,34,37,False
4,6,448,552,0.448000000,0.052000000,552,33,38,False
4,7,448,552,0.448000000,0.052000000,552,32,39,False
5,0,467,533,0.467000000,0.033000000,533,47,40,False
5,1,464,536,0.464000000,0.036000000,536,46,41,False
5,2,511,489,0.511000000,0.011000000,511,45,42,False
5,3,481,519,0.481000000,0.019000000,519,44,43,False
5,4,432,568,0.432000000,0.068000000,568,43,44,False
