byte_index,bit_index,ones,zeros,p1,abs_bias,x,msb_expanded_column,lsb_expanded_column,over_x_cutoff
0,0,456,544,0.456000000,0.044000000,544,7,0,False
0,1,465,535,0.465000000,0.035000000,535,6,1,False
0,2,465,535,0.465000000,0.035000000,535,5,2,False
0,3,455,545,0.455000000,0.045000000,545,4,3,False
0,4,450,550,0.450000000,0.050000000,550,3,4,False
0,5,459,541,0.459000000,0.041000000,541,2,5,False
0,6,435,565,0.435000000,0.065000000,565,1,6,False
0,7,470,530,0.470000000,0.030000000,530,0,7,False
1,0,474,526,0.474000000,0.026000000,526,15,8,False
1,1,466,534,0.466000000,0.034000000,534,14,9,False
1,2,463,537,0.463000000,0.037000000,537,13,10,False
1,3,443,557,0.443000000,0.057000000,557,12,11,False
1,4,446,554,0.446000000,0.054000000,554,11,12,False
1,5,479,521,0.479000000,0.021000000,521,10,13,False
1,6,449,551,0.449000000,0.051000000,551,9,14,False
1,7,469,531,0.469000000,0.031000000,531,8,15,False
2,0,433,567,0.433000000,0.067000000,567,23,16,False
2,1,443,557,0.443000000,0.057000000,557,22,17,False
2,2,465,535,0.465000000,0.035000000,535,21,18,False
2,3,454,546,0.454000000,0.046000000,546,20,19,False
2,4,470,530,0.470000000,0.030000000,530,19,20,False
2,5,450,550,0.450000000,0.050000000,550,18,21,False
2,6,472,528,0.472000000,0.028000000,528,17,22,False
2,7,468,532,0.468000000,0.032000000,532,16,23,False
3,0,462,538,0.462000000,0.038000000,538,31,24,False
3,1,472,528,0.472000000,0.028000000,528,30,25,False
3,2,443,557,0.443000000,0.057000000,557,29,26,False
3,3,450,550,0.450000000,0.050000000,550,28,27,False
3,4,454,546,0.454000000,0.046000000,546,27,28,False
3,5,453,547,0.453000000,0.047000000,547,26,29,False
3,6,475,525,0.475000000,0.025000000,525,25,30,False
3,7,475,525,0.475000000,0.025000000,525,24,31,False
4,0,428,572,0.428000000,0.072000000,572,39,32,False
4,1,437,563,0.437000000,0.063000000,563,38,33,False
4,2,428,572,0.428000000,0.072000000,572,37,34,False
4,3,439,561,0.439000000,0.061000000,561,36,35,False
4,4,443,557,0.443000000,0.057000000,557,35,36,False
4,5,469,531,0.469000000,0.031000000,531,34,37,False
4,6,454,546,0.454000000,0.046000000,546,33,38,False
4,7,454,546,0.454000000,0.046000000,546,32,39,False
5,0,437,563,0.437000000,0.063000000,563,47,40,False
5,1,453,547,0.453000000,0.047000000,547,46,41,False
5,2,455,545,0.455000000,0.045000000,545,45,42,False
5,3,454,546,0.454000000,0.046000000,546,44,43,False
5,4,479,521,0.479000000,0.021000000,521,43,44,False
5,5,465,535,0.465000000,0.035000000,535,42,45,False
5,6,486,514,0.486000000,0.014000000,514,41,46,False
5,7,449,551,0.449000000,0.051000000,551,40,47,False
6,0,478,522,0.478000000,0.022000000,522,55,48,False
6,1,399,601,0.399000000,0.101000000,601,54,49,False
6,2,462,538,0.462000000,0.038000000,538,53,50,False
6,3,466,534,0.466000000,0.034000000,534,52,51,False
6,4,440,560,0.440000000,0.060000000,560,51,52,False
6,5,476,524,0.476000000,0.024000000,524,50,53,False
6,6,455,545,0.455000000,0.045000000,545,49,54,False
6,7,425,575,0.425000000,0.075000000,575,48,55,False
7,0,469,531,0.469000000,0.031000000,531,63,56,False
7,1,444,556,0.444000000,0.056000000,556,62,57,False
7,2,455,545,0.455000000,0.045000000,545,61,58,False
7,3,440,560,0.440000000,0.060000000,560,60,59,False
7,4,463,537,0.463000000,0.037000000,537,59,60,False
7,5,433,567,0.433000000,0.067000000,567,58,61,False
7,6,437,563,0.437000000,0.063000000,563,57,62,False
7,7,473,527,0.473000000,0.027000000,527,56,63,False
8,0,438,562,0.438000000,0.062000000,562,71,64,False
8,1,463,537,0.463000000,0.037000000,537,70,65,False
8,2,454,546,0.454000000,0.046000000,546,69,66,False
8,3,450,550,0.450000000,0.050000000,550,68,67,False
8,4,455,545,0.455000000,0.045000000,545,67,68,False
8,5,444,556,0.444000000,0.056000000,556,66,69,False
8,6,464,536,0.464000000,0.036000000,536,65,70,False
8,7,467,533,0.467000000,0.033000000,533,64,71,False
9,0,485,515,0.485000000,0.015000000,515,79,72,False
9,1,462,538,0.462000000,0.038000000,538,78,73,False
9,2,462,538,0.462000000,0.038000000,538,77,74,False
9,3,442,558,0.442000000,0.058000000,558,76,75,False
9,4,431,569,0.431000000,0.069000000,569,75,76,False
9,5,461,539,0.461000000,0.039000000,539,74,77,False
9,6,470,530,0.470000000,0.030000000,530,73,78,False
9,7,444,556,0.444000000,0.056000000,556,72,79,False
10,0,442,558,0.442000000,0.058000000,558,87,80,False
10,1,418,582,0.418000000,0.082000000,582,86,81,False
10,2,462,538,0.462000000,0.038000000,538,85,82,False
10,3,470,530,0.470000000,0.030000000,530,84,83,False
10,4,474,526,0.474000000,0.026000000,526,83,84,False
10,5,428,572,0.428000000,0.072000000,572,82,85,False
10,6,441,559,0.441000000,0.059000000,559,81,86,False
10,7,466,534,0.466000000,0.034000000,534,80,87,False
11,0,453,547,0.453000000,0.047000000,547,95,88,False
11,1,457,543,0.457000000,0.043000000,543,94,89,False
11,2,464,536,0.464000000,0.036000000,536,93,90,False
11,3,430,570,0.430000000,0.070000000,570,92,91,False
11,4,455,545,0.455000000,0.045000000,545,91,92,False
11,5,438,562,0.438000000,0.062000000,562,90,93,False
11,6,465,535,0.465000000,0.035000000,535,89,94,False
11,7,462,538,0.462000000,0.038000000,538,88,95,False
12,0,467,533,0.467000000,0.033000000,533,103,96,False
12,1,461,539,0.461000000,0.039000000,539,102,97,False
12,2,450,550,0.450000000,0.050000000,550,101,98,False
12,3,491,509,0.491000000,0.009000000,509,100,99,False
12,4,461,539,0.461000000,0.039000000,539,99,100,False
12,5,461,539,0.461000000,0.039000000,539,98,101,False
12,6,475,525,0.475000000,0.025000000,525,97,102,False
12,7,433,567,0.433000000,0.067000000,567,96,103,False
13,0,445,555,0.445000000,0.055000000,555,111,104,False
13,1,433,567,0.433000000,0.067000000,567,110,105,False
13,2,432,568,0.432000000,0.068000000,568,109,106,False
13,3,469,531,0.469000000,0.031000000,531,108,107,False
13,4,476,524,0.476000000,0.024000000,524,107,108,False
13,5,451,549,0.451000000,0.049000000,549,106,109,False
13,6,469,531,0.469000000,0.031000000,531,105,110,False
13,7,440,560,0.440000000,0.060000000,560,104,111,False
14,0,441,559,0.441000000,0.059000000,559,119,112,False
14,1,437,563,0.437000000,0.063000000,563,118,113,False
14,2,442,558,0.442000000,0.058000000,558,117,114,False
14,3,445,555,0.445000000,0.055000000,555,116,115,False
14,4,456,544,0.456000000,0.044000000,544,115,116,False
14,5,445,555,0.445000000,0.055000000,555,114,117,False
14,6,480,520,0.480000000,0.020000000,520,113,118,False
14,7,480,520,0.480000000,0.020000000,520,112,119,False
15,0,475,525,0.475000000,0.025000000,525,127,120,False
15,1,449,551,0.449000000,0.051000000,551,126,121,False
15,2,480,520,0.480000000,0.020000000,520,125,122,False
15,3,444,556,0.444000000,0.056000000,556,124,123,False
15,4,454,546,0.454000000,0.046000000,546,123,124,False
15,5,469,531,0.469000000,0.031000000,531,122,125,False
15,6,444,556,0.444000000,0.056000000,556,121,126,False
15,7,466,534,0.466000000,0.034000000,534,120,127,False
16,0,444,556,0.444000000,0.056000000,556,135,128,False
16,1,465,535,0.465000000,0.035000000,535,134,129,False
16,2,448,552,0.448000000,0.052000000,552,133,130,False
16,3,441,559,0.441000000,0.059000000,559,132,131,False
16,4,454,546,0.454000000,0.046000000,546,131,132,False
16,5,446,554,0.446000000,0.054000000,554,130,133,False
16,6,438,562,0.438000000,0.062000000,562,129,134,False
16,7,422,578,0.422000000,0.078000000,578,128,135,False
17,0,448,552,0.448000000,0.052000000,552,143,136,False
17,1,453,547,0.453000000,0.047000000,547,142,137,False
17,2,456,544,0.456000000,0.044000000,544,141,138,False
17,3,451,549,0.451000000,0.049000000,549,140,139,False
17,4,455,545,0.455000000,0.045000000,545,139,140,False
17,5,436,564,0.436000000,0.064000000,564,138,141,False
17,6,443,557,0.443000000,0.057000000,557,137,142,False
17,7,462,538,0.462000000,0.038000000,538,136,143,False
18,0,473,527,0.473000000,0.027000000,527,151,144,False
18,1,451,549,0.451000000,0.049000000,549,150,145,False
18,2,444,556,0.444000000,0.056000000,556,149,146,False
18,3,446,554,0.446000000,0.054000000,554,148,147,False
18,4,442,558,0.442000000,0.058000000,558,147,148,False
18,5,475,525,0.475000000,0.025000000,525,146,149,False
18,6,448,552,0.448000000,0.052000000,552,145,150,False
18,7,459,541,0.459000000,0.041000000,541,144,151,False
19,0,460,540,0.460000000,0.040000000,540,159,152,False
19,1,460,540,0.460000000,0.040000000,540,158,153,False
19,2,433,567,0.433000000,0.067000000,567,157,154,False
19,3,443,557,0.443000000,0.057000000,557,156,155,False
19,4,462,538,0.462000000,0.038000000,538,155,156,False
19,5,457,543,0.457000000,0.043000000,543,154,157,False
19,6,449,551,0.449000000,0.051000000,551,153,158,False
19,7,464,536,0.464000000,0.036000000,536,152,159,False
20,0,488,512,0.488000000,0.012000000,512,167,160,False
20,1,458,542,0.458000000,0.042000000,542,166,161,False
20,2,441,559,0.441000000,0.059000000,559,165,162,False
20,3,468,532,0.468000000,0.032000000,532,164,163,False
20,4,425,575,0.425000000,0.075000000,575,163,164,False
20,5,440,560,0.440000000,0.060000000,560,162,165,False
20,6,492,508,0.492000000,0.008000000,508,161,166,False
20,7,433,567,0.433000000,0.067000000,567,160,167,False
21,0,469,531,0.469000000,0.031000000,531,175,168,False
21,1,482,518,0.482000000,0.018000000,518,174,169,False
21,2,442,558,0.442000000,0.058000000,558,173,170,False
21,3,461,539,0.461000000,0.039000000,539,172,171,False
21,4,443,557,0.443000000,0.057000000,557,171,172,False
21,5,448,552,0.448000000,0.052000000,552,170,173,False
21,6,444,556,0.444000000,0.056000000,556,169,174,False
21,7,425,575,0.425000000,0.075000000,575,168,175,False
22,0,447,553,0.447000000,0.053000000,553,183,176,False
22,1,480,520,0.480000000,0.020000000,520,182,177,False
22,2,447,553,0.447000000,0.053000000,553,181,178,False
22,3,466,534,0.466000000,0.034000000,534,180,179,False
22,4,477,523,0.477000000,0.023000000,523,179,180,False
22,5,463,537,0.463000000,0.037000000,537,178,181,False
22,6,474,526,0.474000000,0.026000000,526,177,182,False
22,7,450,550,0.450000000,0.050000000,550,176,183,False
23,0,429,571,0.429000000,0.071000000,571,191,184,False
23,1,457,543,0.457000000,0.043000000,543,190,185,False
23,2,475,525,0.475000000,0.025000000,525,189,186,False
23,3,456,544,0.456000000,0.044000000,544,188,187,False
23,4,407,593,0.407000000,0.093000000,593,187,188,False
23,5,432,568,0.432000000,0.068000000,568,186,189,False
23,6,434,566,0.434000000,0.066000000,566,185,190,False
23,7,462,538,0.462000000,0.038000000,538,184,191,False
24,0,462,538,0.462000000,0.038000000,538,199,192,False
24,1,471,529,0.471000000,0.029000000,529,198,193,False
24,2,478,522,0.478000000,0.022000000,522,197,194,False
24,3,470,530,0.470000000,0.030000000,530,196,195,False
24,4,465,535,0.465000000,0.035000000,535,195,196,False
24,5,453,547,0.453000000,0.047000000,547,194,197,False
24,6,447,553,0.447000000,0.053000000,553,193,198,False
24,7,450,550,0.450000000,0.050000000,550,192,199,False
25,0,457,543,0.457000000,0.043000000,543,207,200,False
25,1,413,587,0.413000000,0.087000000,587,206,201,False
25,2,470,530,0.470000000,0.030000000,530,205,202,False
25,3,465,535,0.465000000,0.035000000,535,204,203,False
25,4,433,567,0.433000000,0.067000000,567,203,204,False
25,5,461,539,0.461000000,0.039000000,539,202,205,False
25,6,434,566,0.434000000,0.066000000,566,201,206,False
25,7,457,543,0.457000000,0.043000000,543,200,207,False
26,0,448,552,0.448000000,0.052000000,552,215,208,False
26,1,472,528,0.472000000,0.028000000,528,214,209,False
26,2,461,539,0.461000000,0.039000000,539,213,210,False
26,3,442,558,0.442000000,0.058000000,558,212,211,False
26,4,451,549,0.451000000,0.049000000,549,211,212,False
26,5,419,581,0.419000000,0.081000000,581,210,213,False
26,6,467,533,0.467000000,0.033000000,533,209,214,False
26,7,417,583,0.417000000,0.083000000,583,208,215,False
27,0,429,571,0.429000000,0.071000000,571,223,216,False
27,1,466,534,0.466000000,0.034000000,534,222,217,False
27,2,460,540,0.460000000,0.040000000,540,221,218,False
27,3,464,536,0.464000000,0.036000000,536,220,219,False
27,4,414,586,0.414000000,0.086000000,586,219,220,False
27,5,460,540,0.460000000,0.040000000,540,218,221,False
27,6,453,547,0.453000000,0.047000000,547,217,222,False
27,7,463,537,0.463000000,0.037000000,537,216,223,False
28,0,466,534,0.466000000,0.034000000,534,231,224,False
