"run","status","error","priority","bytes_expected","bytes_captured","first_16_bytes_hex","capture","capture_sha256","bitstream","bitstream_sha256","notes"
"restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526","completed","","P1","125008","125008","A55A03E8007D01D008C1082304110220","E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.bin","ECFE108E5C7DA1C4CB3CC506953AFF97838E64276DCAE998731FAAA67C95D7E5","data\vivado_runs\restart_reduced_xor_random1_sampler_island_local_formal_bits_1000x125_warmup5_data_ro0_header_delay60s\RO_TRNG_restart_reduced_xor_top.bit","6F2A662D2219F009197767FE9F9BD1AB4C5B231CFB3E030CAE36A2CDC0796616","reduced_xor variant=sampler_island_local warmup=5 mode=data_ro index=0"
"restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526","completed","","P1","125008","125008","A55A03E8007D01D04466AA8400000000","E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup10_data_ro0_1000x125_strict_20260526.bin","E97DFE496E149D4180CB7F523B142A94CDD819796FC32558F0BAC3E24620B151","data\vivado_runs\restart_reduced_xor_random1_sampler_island_local_formal_bits_1000x125_warmup10_data_ro0_header_delay60s\RO_TRNG_restart_reduced_xor_top.bit","9BCE6E48ECC54AE7F7B86CD3C0EBCBC002D5E1011C32A534117B203CBE140C65","reduced_xor variant=sampler_island_local warmup=10 mode=data_ro index=0"
"restart_reduced_xor_random1_sampler_island_local_warmup11_data_ro0_1000x125_strict_20260526","completed","","P1","125008","125008","A55A03E8007D01D00820183300230010","E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\restart\restart_reduced_xor_random1_sampler_island_local_warmup11_data_ro0_1000x125_strict_20260526.bin","5E4383A05D6B730A9D24E8111C91EEB1409373BB69EE161E020A928E9440102F","data\vivado_runs\restart_reduced_xor_random1_sampler_island_local_formal_bits_1000x125_warmup11_data_ro0_header_delay60s\RO_TRNG_restart_reduced_xor_top.bit","6FD7A7CFDB6F3D5D55B083EF7850C93D3EDF56677EBA1C800009C7A8004E62A8","reduced_xor variant=sampler_island_local warmup=11 mode=data_ro index=0"
