run,source,packets,seq_gaps,seq_wraps,clock_period_ps,bins,lane_a_mean_bin,lane_a_std_bin,lane_a_shannon_bin,lane_a_min_entropy_bin,lane_a_used_bins,lane_a_dead_bins,lane_a_max_dnl_lsb,lane_a_min_dnl_lsb,lane_a_peak_abs_inl_lsb,lane_a_mean_phase_ps,lane_a_std_phase_ps,lane_b_mean_bin,lane_b_std_bin,lane_b_shannon_bin,lane_b_min_entropy_bin,lane_b_used_bins,lane_b_dead_bins,lane_b_max_dnl_lsb,lane_b_min_dnl_lsb,lane_b_peak_abs_inl_lsb,lane_b_mean_phase_ps,lane_b_std_phase_ps,diff_mean_bin,diff_std_bin,diff_mean_ps,diff_std_ps,bin_pearson_r,phase_pearson_r,coarse_lsb_std,flag_nonzero_ratio
tdc_near_smoke03,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc\tdc_near_smoke03.bin,127,0,0,5000.0,256,34.75590551181102,29.25278891477851,2.7758132755749654,1.3448284969974411,26,230,99.78740157480316,-1.0,190.99999999999994,2500.0000000000005,1376.7939312832177,31.03937007874016,29.24754814708274,2.659581546103418,1.3739748426569578,28,228,97.77165354330708,-1.0,190.99999999999991,2500.0000000000014,1368.4546866679389,3.716535433070866,41.84512215562254,-6.481044922082677e-13,1979.2420530696804,-0.02329990924025468,-0.03958678437742102,18647.47074794161,1.0
