"run","status","error","priority","bytes_expected","bytes_captured","first_16_bytes_hex","capture","capture_sha256","bitstream","bitstream_sha256","notes"
"sampler_snapshot_random1_sampler_island_warmup5_cap1024_20260526","completed","","P0","16400","16400","534E41500117000500000408080955AA","E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\sampler_snapshot\sampler_snapshot_random1_sampler_island_warmup5_cap1024_20260526.bin","E78E35BC754AD1D1931332A18457816AA53D908AF623A915324CCE0EC3FD8804","data\vivado_runs\sampler_snapshot\sampler_snapshot_random1_sampler_island_warmup5_cap1024\RO_TRNG_sampler_snapshot_top.bit","42CF8AE624F65937BB8101CC449F2852F0602F893AAAEFF27EEE1185482A5DB1","direct sampler-register snapshot for sampler-island local w5; SNAP header plus 1024 frames"
"sampler_snapshot_random1_sampler_island_warmup11_cap1024_20260526","completed","","P0","16400","16400","534E4150011D000B00000408080955AA","E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\sampler_snapshot\sampler_snapshot_random1_sampler_island_warmup11_cap1024_20260526.bin","FD313B99828EC88DE7279612C00D007BB3CF194D13FEEE57B06B0AEA6D6A8BB5","data\vivado_runs\sampler_snapshot\sampler_snapshot_random1_sampler_island_warmup11_cap1024\RO_TRNG_sampler_snapshot_top.bit","21F81A75ECF67C5DE792767821104A47ADECAA8566649940938087326C899574","direct sampler-register snapshot for sampler-island local w11; SNAP header plus 1024 frames"
