label,stage,ones,zeros,p1,abs_bias
sampler_snapshot_random1_sampler_island_warmup11_cap1024_20260526,0,545,479,0.532226562,0.032226562
sampler_snapshot_random1_sampler_island_warmup11_cap1024_20260526,1,518,506,0.505859375,0.005859375
sampler_snapshot_random1_sampler_island_warmup11_cap1024_20260526,2,488,536,0.476562500,0.023437500
sampler_snapshot_random1_sampler_island_warmup11_cap1024_20260526,3,483,541,0.471679688,0.028320312
sampler_snapshot_random1_sampler_island_warmup11_cap1024_20260526,4,504,520,0.492187500,0.007812500
sampler_snapshot_random1_sampler_island_warmup11_cap1024_20260526,5,528,496,0.515625000,0.015625000
sampler_snapshot_random1_sampler_island_warmup11_cap1024_20260526,6,540,484,0.527343750,0.027343750
sampler_snapshot_random1_sampler_island_warmup11_cap1024_20260526,7,488,536,0.476562500,0.023437500
