run,source,packets,seq_gaps,seq_wraps,clock_period_ps,bins,lane_a_mean_bin,lane_a_std_bin,lane_a_shannon_bin,lane_a_min_entropy_bin,lane_a_used_bins,lane_a_dead_bins,lane_a_max_dnl_lsb,lane_a_min_dnl_lsb,lane_a_peak_abs_inl_lsb,lane_a_mean_phase_ps,lane_a_std_phase_ps,lane_b_mean_bin,lane_b_std_bin,lane_b_shannon_bin,lane_b_min_entropy_bin,lane_b_used_bins,lane_b_dead_bins,lane_b_max_dnl_lsb,lane_b_min_dnl_lsb,lane_b_peak_abs_inl_lsb,lane_b_mean_phase_ps,lane_b_std_phase_ps,diff_mean_bin,diff_std_bin,diff_mean_ps,diff_std_ps,bin_pearson_r,phase_pearson_r,coarse_lsb_std,flag_nonzero_ratio
tdc_near_run03_2mib,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc\tdc_near_run03_2mib.bin,262143,0,4,5000.0,256,32.23234646738612,29.729892633772014,2.6883578108085238,1.313247778001885,63,193,102.01797110737269,-1.0,191.0,2499.9999999999995,1350.551982859922,32.259499586103765,28.626634459466395,3.22761109059233,1.4789155331923625,63,193,90.84214722498788,-1.0,191.0,2499.9999999999995,1379.554662609074,-0.027153118717646474,41.24733209520025,-1.3597898678745609e-13,1928.8200496047077,0.0011798789431472635,0.0018288662094391867,18918.636677633243,1.0
