byte_index,bit_index,ones,zeros,p1,abs_bias,x,msb_expanded_column,lsb_expanded_column,over_x_cutoff
0,0,476,524,0.476000000,0.024000000,524,7,0,False
0,1,486,514,0.486000000,0.014000000,514,6,1,False
0,2,520,480,0.520000000,0.020000000,520,5,2,False
0,3,507,493,0.507000000,0.007000000,507,4,3,False
0,4,512,488,0.512000000,0.012000000,512,3,4,False
0,5,506,494,0.506000000,0.006000000,506,2,5,False
0,6,490,510,0.490000000,0.010000000,510,1,6,False
0,7,506,494,0.506000000,0.006000000,506,0,7,False
1,0,504,496,0.504000000,0.004000000,504,15,8,False
1,1,482,518,0.482000000,0.018000000,518,14,9,False
1,2,500,500,0.500000000,0.000000000,500,13,10,False
1,3,481,519,0.481000000,0.019000000,519,12,11,False
1,4,505,495,0.505000000,0.005000000,505,11,12,False
1,5,490,510,0.490000000,0.010000000,510,10,13,False
1,6,512,488,0.512000000,0.012000000,512,9,14,False
1,7,461,539,0.461000000,0.039000000,539,8,15,False
2,0,492,508,0.492000000,0.008000000,508,23,16,False
2,1,481,519,0.481000000,0.019000000,519,22,17,False
2,2,496,504,0.496000000,0.004000000,504,21,18,False
2,3,499,501,0.499000000,0.001000000,501,20,19,False
2,4,518,482,0.518000000,0.018000000,518,19,20,False
2,5,477,523,0.477000000,0.023000000,523,18,21,False
2,6,499,501,0.499000000,0.001000000,501,17,22,False
2,7,480,520,0.480000000,0.020000000,520,16,23,False
3,0,482,518,0.482000000,0.018000000,518,31,24,False
3,1,491,509,0.491000000,0.009000000,509,30,25,False
3,2,481,519,0.481000000,0.019000000,519,29,26,False
3,3,484,516,0.484000000,0.016000000,516,28,27,False
3,4,507,493,0.507000000,0.007000000,507,27,28,False
3,5,496,504,0.496000000,0.004000000,504,26,29,False
3,6,508,492,0.508000000,0.008000000,508,25,30,False
3,7,491,509,0.491000000,0.009000000,509,24,31,False
4,0,498,502,0.498000000,0.002000000,502,39,32,False
4,1,506,494,0.506000000,0.006000000,506,38,33,False
4,2,508,492,0.508000000,0.008000000,508,37,34,False
4,3,517,483,0.517000000,0.017000000,517,36,35,False
4,4,476,524,0.476000000,0.024000000,524,35,36,False
4,5,499,501,0.499000000,0.001000000,501,34,37,False
4,6,506,494,0.506000000,0.006000000,506,33,38,False
4,7,479,521,0.479000000,0.021000000,521,32,39,False
5,0,495,505,0.495000000,0.005000000,505,47,40,False
5,1,509,491,0.509000000,0.009000000,509,46,41,False
5,2,485,515,0.485000000,0.015000000,515,45,42,False
5,3,477,523,0.477000000,0.023000000,523,44,43,False
5,4,480,520,0.480000000,0.020000000,520,43,44,False
5,5,503,497,0.503000000,0.003000000,503,42,45,False
5,6,504,496,0.504000000,0.004000000,504,41,46,False
5,7,531,469,0.531000000,0.031000000,531,40,47,False
6,0,507,493,0.507000000,0.007000000,507,55,48,False
6,1,520,480,0.520000000,0.020000000,520,54,49,False
6,2,503,497,0.503000000,0.003000000,503,53,50,False
6,3,514,486,0.514000000,0.014000000,514,52,51,False
6,4,491,509,0.491000000,0.009000000,509,51,52,False
6,5,503,497,0.503000000,0.003000000,503,50,53,False
6,6,514,486,0.514000000,0.014000000,514,49,54,False
6,7,513,487,0.513000000,0.013000000,513,48,55,False
7,0,515,485,0.515000000,0.015000000,515,63,56,False
7,1,508,492,0.508000000,0.008000000,508,62,57,False
7,2,463,537,0.463000000,0.037000000,537,61,58,False
7,3,478,522,0.478000000,0.022000000,522,60,59,False
7,4,493,507,0.493000000,0.007000000,507,59,60,False
7,5,492,508,0.492000000,0.008000000,508,58,61,False
7,6,503,497,0.503000000,0.003000000,503,57,62,False
7,7,511,489,0.511000000,0.011000000,511,56,63,False
8,0,488,512,0.488000000,0.012000000,512,71,64,False
8,1,522,478,0.522000000,0.022000000,522,70,65,False
8,2,513,487,0.513000000,0.013000000,513,69,66,False
8,3,508,492,0.508000000,0.008000000,508,68,67,False
8,4,498,502,0.498000000,0.002000000,502,67,68,False
8,5,501,499,0.501000000,0.001000000,501,66,69,False
8,6,496,504,0.496000000,0.004000000,504,65,70,False
8,7,499,501,0.499000000,0.001000000,501,64,71,False
9,0,525,475,0.525000000,0.025000000,525,79,72,False
9,1,482,518,0.482000000,0.018000000,518,78,73,False
9,2,488,512,0.488000000,0.012000000,512,77,74,False
9,3,506,494,0.506000000,0.006000000,506,76,75,False
9,4,542,458,0.542000000,0.042000000,542,75,76,False
9,5,496,504,0.496000000,0.004000000,504,74,77,False
9,6,466,534,0.466000000,0.034000000,534,73,78,False
9,7,488,512,0.488000000,0.012000000,512,72,79,False
10,0,517,483,0.517000000,0.017000000,517,87,80,False
10,1,516,484,0.516000000,0.016000000,516,86,81,False
10,2,503,497,0.503000000,0.003000000,503,85,82,False
10,3,502,498,0.502000000,0.002000000,502,84,83,False
10,4,530,470,0.530000000,0.030000000,530,83,84,False
10,5,484,516,0.484000000,0.016000000,516,82,85,False
10,6,493,507,0.493000000,0.007000000,507,81,86,False
10,7,522,478,0.522000000,0.022000000,522,80,87,False
11,0,523,477,0.523000000,0.023000000,523,95,88,False
11,1,501,499,0.501000000,0.001000000,501,94,89,False
11,2,501,499,0.501000000,0.001000000,501,93,90,False
11,3,533,467,0.533000000,0.033000000,533,92,91,False
11,4,479,521,0.479000000,0.021000000,521,91,92,False
11,5,484,516,0.484000000,0.016000000,516,90,93,False
11,6,483,517,0.483000000,0.017000000,517,89,94,False
11,7,468,532,0.468000000,0.032000000,532,88,95,False
12,0,518,482,0.518000000,0.018000000,518,103,96,False
12,1,486,514,0.486000000,0.014000000,514,102,97,False
12,2,519,481,0.519000000,0.019000000,519,101,98,False
12,3,517,483,0.517000000,0.017000000,517,100,99,False
12,4,496,504,0.496000000,0.004000000,504,99,100,False
12,5,484,516,0.484000000,0.016000000,516,98,101,False
12,6,513,487,0.513000000,0.013000000,513,97,102,False
12,7,497,503,0.497000000,0.003000000,503,96,103,False
13,0,464,536,0.464000000,0.036000000,536,111,104,False
13,1,521,479,0.521000000,0.021000000,521,110,105,False
13,2,501,499,0.501000000,0.001000000,501,109,106,False
13,3,514,486,0.514000000,0.014000000,514,108,107,False
13,4,495,505,0.495000000,0.005000000,505,107,108,False
13,5,510,490,0.510000000,0.010000000,510,106,109,False
13,6,500,500,0.500000000,0.000000000,500,105,110,False
13,7,530,470,0.530000000,0.030000000,530,104,111,False
14,0,519,481,0.519000000,0.019000000,519,119,112,False
14,1,506,494,0.506000000,0.006000000,506,118,113,False
14,2,493,507,0.493000000,0.007000000,507,117,114,False
14,3,499,501,0.499000000,0.001000000,501,116,115,False
14,4,480,520,0.480000000,0.020000000,520,115,116,False
14,5,500,500,0.500000000,0.000000000,500,114,117,False
14,6,489,511,0.489000000,0.011000000,511,113,118,False
14,7,500,500,0.500000000,0.000000000,500,112,119,False
15,0,501,499,0.501000000,0.001000000,501,127,120,False
15,1,487,513,0.487000000,0.013000000,513,126,121,False
15,2,516,484,0.516000000,0.016000000,516,125,122,False
15,3,504,496,0.504000000,0.004000000,504,124,123,False
15,4,485,515,0.485000000,0.015000000,515,123,124,False
15,5,494,506,0.494000000,0.006000000,506,122,125,False
15,6,510,490,0.510000000,0.010000000,510,121,126,False
15,7,511,489,0.511000000,0.011000000,511,120,127,False
16,0,532,468,0.532000000,0.032000000,532,135,128,False
16,1,509,491,0.509000000,0.009000000,509,134,129,False
16,2,505,495,0.505000000,0.005000000,505,133,130,False
16,3,514,486,0.514000000,0.014000000,514,132,131,False
16,4,524,476,0.524000000,0.024000000,524,131,132,False
16,5,459,541,0.459000000,0.041000000,541,130,133,False
16,6,483,517,0.483000000,0.017000000,517,129,134,False
16,7,493,507,0.493000000,0.007000000,507,128,135,False
17,0,478,522,0.478000000,0.022000000,522,143,136,False
17,1,493,507,0.493000000,0.007000000,507,142,137,False
17,2,528,472,0.528000000,0.028000000,528,141,138,False
