run,source,source_format,window_index,packet_start,packet_end,packets,clock_period_ps,bins,phase_pearson_r,bin_pearson_r,diff_mean_ps,diff_std_ps,diff_mean_delta_from_first_ps,diff_mean_delta_from_run_mean_ps,run_diff_mean_ps_slope_per_window,lag_min,lag_max,lag0_phase_pearson_r,best_lag_packets,best_lag_phase_pearson_r,best_lag_abs_phase_pearson_r,strong_lock_window,source_file
tdc_counterfactual_scompact_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_scompact_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_scompact_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,csv,10,20480,22527,2048,5000,256,-0.0407780425,-0.0346624489,-11.8419155,2017.8059,-86.2304121,-11.8419155,-3.49629539,-8,8,-0.0407780425,0,-0.0407780425,0.0407780425,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_scompact_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_scompact_ro0_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_scompact_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_scompact_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_scompact_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,csv,11,22528,24575,2048,5000,256,0.00132484307,-0.00152851148,-28.2974541,1948.41028,-102.685951,-28.2974541,-3.49629539,-8,8,0.00132484307,-2,-0.037973777,0.037973777,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_scompact_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_scompact_ro0_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_scompact_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_scompact_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_scompact_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,csv,12,24576,26623,2048,5000,256,0.0301722815,0.0292683621,-98.0894268,1933.50536,-172.477923,-98.0894268,-3.49629539,-8,8,0.0301722815,-3,-0.04997079,0.04997079,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_scompact_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_scompact_ro0_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_scompact_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_scompact_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_scompact_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,csv,13,26624,28671,2048,5000,256,-0.00763596916,-0.011712525,19.072257,1960.3475,-55.3162396,19.072257,-3.49629539,-8,8,-0.00763596916,5,-0.0403655019,0.0403655019,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_scompact_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_scompact_ro0_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_scompact_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_scompact_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_scompact_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,csv,14,28672,30719,2048,5000,256,0.00898623449,0.0131820075,16.5369362,1974.46836,-57.8515604,16.5369362,-3.49629539,-8,8,0.00898623449,5,-0.0590123605,0.0590123605,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_scompact_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_scompact_ro0_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_scompact_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_scompact_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_scompact_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,csv,15,30720,32767,2048,5000,256,-0.0206804756,-0.012639564,-33.3933532,1989.59417,-107.78185,-33.3933532,-3.49629539,-8,8,-0.0206804756,8,0.0552538413,0.0552538413,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_scompact_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_scompact_ro0_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,csv,0,0,2047,2048,5000,256,-0.011390042,-0.00918220296,-7.05569983,1985.6109,0,-7.05569983,0.0320291694,-8,8,-0.011390042,-4,-0.0425252015,0.0425252015,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,csv,1,2048,4095,2048,5000,256,0.0138834007,0.00991192324,45.2665612,1979.69078,52.322261,45.2665612,0.0320291694,-8,8,0.0138834007,-7,-0.0270624926,0.0270624926,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,csv,2,4096,6143,2048,5000,256,0.0343458718,0.0314290528,25.6422907,1936.94993,32.6979905,25.6422907,0.0320291694,-8,8,0.0343458718,3,-0.0459478538,0.0459478538,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv
tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,csv,3,6144,8191,2048,5000,256,0.0213098074,0.0178520941,16.9666484,1926.93001,24.0223482,16.9666484,0.0320291694,-8,8,0.0213098074,2,-0.036141867,0.036141867,0,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv
