label,run,source,window_index,packet_start,packet_end,packets,entropy_a,entropy_b,entropy_diff,min_entropy_a,min_entropy_b,min_entropy_diff,transition_entropy_diff,same_diff_transition_ratio,longest_same_diff_bin_run,autocorr_diff_lag,diff_mean_bin,diff_std_bin
scompact_ro0_w4,tdc_counterfactual_scompact_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_scompact_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_scompact_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,13,26624,28671,2048,2.52720524,5.52941394,6.63232253,1.25180715,4.46084119,5.27207955,10.7391866,0.00781631656,2,0.0236187686,0.271484375,35.6302255
scompact_ro0_w4,tdc_counterfactual_scompact_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_scompact_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_scompact_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,14,28672,30719,2048,2.40600254,5.50574578,6.61876584,1.26190774,4.23181568,5.16710999,10.7678895,0.00879335613,2,-0.00433032521,0.50390625,35.6390468
scompact_ro0_w4,tdc_counterfactual_scompact_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_scompact_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_scompact_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,15,30720,32767,2048,2.45507149,5.55032866,6.65190059,1.22851053,4.44541115,5.27207955,10.7885854,0.0117244748,2,0.0379909992,-0.919433594,35.8728125
srestart_ro0_w4,tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,0,0,2047,2048,2.41011508,5.63644089,6.72009033,1.25516616,4.59060906,5.71459778,10.7856352,0.0112359551,3,0.0212429148,-0.129394531,35.925945
srestart_ro0_w4,tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,1,2048,4095,2048,2.41631283,5.60366715,6.69293423,1.23016216,4.66015,5.54056838,10.7899312,0.0127015144,2,0.000674604917,0.9765625,35.7347942
srestart_ro0_w4,tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,2,4096,6143,2048,2.3512685,5.63976321,6.6911614,1.22686079,4.69621925,5.60768258,10.7844187,0.0112359551,2,0.00731303211,0.0454101562,35.2195901
srestart_ro0_w4,tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,3,6144,8191,2048,2.5960379,5.62397442,6.7254085,1.28919357,4.5570565,5.642448,10.7946871,0.0112359551,2,-0.00466234586,0.173828125,35.1769351
srestart_ro0_w4,tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,4,8192,10239,2048,2.42700067,5.63806035,6.71299854,1.26021939,4.59060906,5.54056838,10.791277,0.00830483635,2,0.00364007303,0.080078125,35.711218
srestart_ro0_w4,tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,5,10240,12287,2048,2.38371129,5.62698409,6.71193362,1.25180715,4.73321346,5.642448,10.7992227,0.0102589155,2,-0.0336035029,-0.394042969,35.8094957
srestart_ro0_w4,tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,6,12288,14335,2048,2.37503839,5.64419715,6.69439609,1.23181568,4.59060906,5.4150375,10.816182,0.0102589155,2,0.00924518082,-1.12109375,36.1154311
srestart_ro0_w4,tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,7,14336,16383,2048,2.48066538,5.61047009,6.68935319,1.24845594,4.47643804,5.54056838,10.7817461,0.00683927699,2,0.000220077126,-1.26953125,35.4396852
srestart_ro0_w4,tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,8,16384,18431,2048,2.47452236,5.63945742,6.69555564,1.26868097,4.62496057,5.60768258,10.7788764,0.0122129946,3,0.00339384685,-0.0146484375,35.4859733
srestart_ro0_w4,tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,9,18432,20479,2048,2.34131226,5.61840312,6.66538318,1.20396039,4.62496057,5.57373525,10.7604229,0.0102589155,2,-0.0202657191,-0.9296875,35.9272176
srestart_ro0_w4,tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,10,20480,22527,2048,2.4528433,5.62898287,6.70577932,1.21536515,4.81017544,5.60768258,10.7802901,0.0097703957,2,0.0302578571,0.935546875,34.8853205
srestart_ro0_w4,tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,11,22528,24575,2048,2.40934975,5.63050871,6.70170627,1.23016216,4.62496057,5.642448,10.7867415,0.0102589155,2,0.0131472204,1.31201172,35.8138242
srestart_ro0_w4,tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,12,24576,26623,2048,2.36881928,5.63498361,6.69989789,1.25180715,4.62496057,5.47643804,10.8048263,0.00928187592,2,0.011457077,-0.186035156,35.3942974
srestart_ro0_w4,tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,13,26624,28671,2048,2.51639594,5.63549542,6.73228036,1.2451125,4.69621925,5.60768258,10.8065409,0.00635075721,2,-0.00651682758,0.593261719,35.3166995
srestart_ro0_w4,tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,14,28672,30719,2048,2.46247994,5.62520972,6.70083653,1.23181568,4.54056838,5.35614381,10.8018952,0.00781631656,2,0.00390619363,0.842773438,34.9202971
srestart_ro0_w4,tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528,data\hardware\20260511_fpga1_board1\tdc_counterfactual\analysis_tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528\tdc_counterfactual_srestart_ro0_warmup4_32768_run01_20260528.tdc_packets.csv,15,30720,32767,2048,2.4515308,5.64638875,6.72136418,1.21700179,4.79054663,5.75207249,10.808495,0.0097703957,2,7.41682076e-05,-1.02587891,35.6971577
