byte_index,bit_index,ones,zeros,p1,abs_bias,x,msb_expanded_column,lsb_expanded_column,over_x_cutoff
57,2,618,382,0.618000000,0.118000000,618,461,458,False
86,4,603,397,0.603000000,0.103000000,603,691,692,False
107,4,601,399,0.601000000,0.101000000,601,859,860,False
4,2,600,400,0.600000000,0.100000000,600,37,34,False
26,7,600,400,0.600000000,0.100000000,600,208,215,False
90,2,600,400,0.600000000,0.100000000,600,725,722,False
13,2,599,401,0.599000000,0.099000000,599,109,106,False
18,5,599,401,0.599000000,0.099000000,599,146,149,False
70,6,598,402,0.598000000,0.098000000,598,561,566,False
86,7,598,402,0.598000000,0.098000000,598,688,695,False
115,5,598,402,0.598000000,0.098000000,598,922,925,False
33,7,596,404,0.596000000,0.096000000,596,264,271,False
83,3,596,404,0.596000000,0.096000000,596,668,667,False
6,7,594,406,0.594000000,0.094000000,594,48,55,False
62,2,594,406,0.594000000,0.094000000,594,501,498,False
86,6,594,406,0.594000000,0.094000000,594,689,694,False
103,2,594,406,0.594000000,0.094000000,594,829,826,False
81,6,593,407,0.593000000,0.093000000,593,649,654,False
86,3,593,407,0.593000000,0.093000000,593,692,691,False
88,6,593,407,0.593000000,0.093000000,593,705,710,False
1,7,592,408,0.592000000,0.092000000,592,8,15,False
95,3,592,408,0.592000000,0.092000000,592,764,763,False
97,7,592,408,0.592000000,0.092000000,592,776,783,False
111,4,592,408,0.592000000,0.092000000,592,891,892,False
4,5,591,409,0.591000000,0.091000000,591,34,37,False
12,5,591,409,0.591000000,0.091000000,591,98,101,False
53,3,591,409,0.591000000,0.091000000,591,428,427,False
97,0,591,409,0.591000000,0.091000000,591,783,776,False
4,4,590,410,0.590000000,0.090000000,590,35,36,False
50,4,590,410,0.590000000,0.090000000,590,403,404,False
53,1,590,410,0.590000000,0.090000000,590,430,425,False
89,2,590,410,0.590000000,0.090000000,590,717,714,False
