family,family_id,mode,mode_id,target_index,target_name,window_cycles,window_ns,samples,freq_mean_mhz,freq_std_mhz,freq_std_ppm,freq_min_mhz,freq_max_mhz
random1,1,all_on,0,0,data0,100,500.0,8322,413.93439077144916,0.6555740643352334,1583.7632217836274,412.0,416.0
random1,1,all_on,0,1,data1,100,500.0,8322,412.7885123768325,0.9779310869478659,2369.085034166643,412.0,416.0
random1,1,all_on,0,2,data2,100,500.0,8322,454.6147560682528,1.2230465248407665,2690.2921836904616,452.0,456.0
random1,1,all_on,0,3,data3,100,500.0,8322,433.6000961307378,0.9022078916799428,2080.7372962572213,432.0,440.0
random1,1,all_on,0,4,data4,100,500.0,8322,456.5741408315309,0.9549871063978115,2091.6364309607,452.0,458.0
random1,1,all_on,0,5,data5,100,500.0,8322,457.2319154049507,0.9787063062756094,2140.5030429881763,456.0,464.0
random1,1,all_on,0,6,data6,100,500.0,8322,403.099254986782,1.6171184720037861,4011.7128771592816,400.0,408.0
random1,1,all_on,0,7,data7,100,500.0,8322,446.2819033886085,1.0408467388145144,2332.2629282330035,444.0,448.0
random1,1,all_on,0,8,sample,100,500.0,8322,89.97885123768324,1.6461481852599618,18294.834426276306,88.0,92.0
random1,1,single_on,1,0,data0,100,500.0,8322,413.96395097332373,0.7006774145937988,1692.6049066503165,412.0,416.0
random1,1,single_on,1,1,data1,100,500.0,8322,412.9608267243451,0.9992924736628918,2419.823888840498,412.0,414.0
random1,1,single_on,1,2,data2,100,500.0,8322,454.82384042297525,1.2663425167769995,2784.2483269991553,452.0,458.0
random1,1,single_on,1,3,data3,100,500.0,8322,433.82119682768564,0.9964448811174584,2296.9022454503247,432.0,440.0
random1,1,single_on,1,4,data4,100,500.0,8322,456.89473684210526,0.9988449929772382,2186.15998923713,452.0,458.0
random1,1,single_on,1,5,data5,100,500.0,8322,457.4342706080269,0.9224559022253483,2016.5867786845295,456.0,464.0
random1,1,single_on,1,6,data6,100,500.0,8322,403.2927180966114,1.6058172519273504,3981.76604701964,402.0,408.0
random1,1,single_on,1,7,data7,100,500.0,8322,446.4337899543379,1.134931069805551,2542.215879137719,444.0,448.0
random1,1,single_on,1,8,sample,100,500.0,8321,90.05912750871289,1.502038249223034,16678.356661602316,88.0,92.0
random3,3,all_on,0,0,data0,100,500.0,8322,460.4873828406633,0.9234083574586066,2005.284817495471,456.0,462.0
random3,3,all_on,0,1,data1,100,500.0,8322,448.7370824321077,0.9728149821413202,2167.895233593724,444.0,450.0
random3,3,all_on,0,2,data2,100,500.0,8322,412.463590483057,0.877516839127501,2127.501334359711,408.0,414.0
random3,3,all_on,0,3,data3,100,500.0,8322,439.3924537370824,1.0615164722459611,2415.8732431966996,436.0,442.0
random3,3,all_on,0,4,data4,100,500.0,8322,396.181927421293,0.8320408753700502,2100.1484867967547,388.0,398.0
random3,3,all_on,0,5,data5,100,500.0,8322,437.1490026435953,0.9888962139180406,2262.149079462229,436.0,438.0
random3,3,all_on,0,6,data6,100,500.0,8322,457.5856765200673,0.8310907112723497,1816.2515872279546,456.0,460.0
random3,3,all_on,0,7,data7,100,500.0,8322,440.04638308099015,0.8577531297099397,1949.2334505839374,436.0,442.0
random3,3,all_on,0,8,sample,100,500.0,8322,91.71377072819034,1.3101162175972294,14284.836477610172,90.0,94.0
random3,3,single_on,1,0,data0,100,500.0,8322,460.79091564527755,0.9818808685340336,2130.8598654967786,456.0,462.0
random3,3,single_on,1,1,data1,100,500.0,8322,448.97356404710405,1.0011520878407882,2229.868678272007,444.0,450.0
random3,3,single_on,1,2,data2,100,500.0,8322,412.7068012496996,0.9581179630703907,2321.5463379066086,408.0,414.0
random3,3,single_on,1,3,data3,100,500.0,8322,439.6226868541216,0.9681402812232993,2202.2072794995534,436.0,442.0
random3,3,single_on,1,4,data4,100,500.0,8322,396.37058399423216,0.8452642743668839,2132.510101655737,392.0,398.0
random3,3,single_on,1,5,data5,100,500.0,8322,437.26363854842583,0.9646795015188219,2206.173613523518,436.0,438.0
random3,3,single_on,1,6,data6,100,500.0,8322,457.8567652006729,0.7102240725922505,1551.1927016759666,452.0,460.0
random3,3,single_on,1,7,data7,100,500.0,8322,440.1860129776496,0.8587302296592679,1950.83488421262,436.0,442.0
random3,3,single_on,1,8,sample,100,500.0,8322,91.67387647200192,1.5331493400226306,16723.95014833772,90.0,94.0
