label,byte_phase_mod8,bit_index,samples,ones,zeros,p1,abs_bias,entropy,min_entropy
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.payload,0,0,16000,3369,12631,0.210562500,0.289437500,0.742556563,0.341103043
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.payload,0,1,16000,3161,12839,0.197562500,0.302437500,0.717026226,0.317539066
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.payload,0,2,16000,3197,12803,0.199812500,0.300187500,0.721552936,0.321590003
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.payload,0,3,16000,3271,12729,0.204437500,0.295562500,0.730714804,0.329952821
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.payload,0,4,16000,3437,12563,0.214812500,0.285187500,0.750581513,0.348890889
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.payload,0,5,16000,3541,12459,0.221312500,0.278687500,0.762556858,0.360883628
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.payload,0,6,16000,3352,12648,0.209500000,0.290500000,0.740525921,0.339162632
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.payload,0,7,16000,3118,12882,0.194875000,0.305125000,0.711558909,0.312715308
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.payload,1,0,16000,3427,12573,0.214187500,0.285812500,0.749411116,0.347742978
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.payload,1,1,16000,3423,12577,0.213937500,0.286062500,0.748942021,0.347284069
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.payload,1,2,16000,3366,12634,0.210375000,0.289625000,0.742198927,0.340760428
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.payload,1,3,16000,3206,12794,0.200375000,0.299625000,0.722677461,0.322604517
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.payload,1,4,16000,3097,12903,0.193562500,0.306437500,0.708864729,0.310365368
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.payload,1,5,16000,3168,12832,0.198000000,0.302000000,0.717910016,0.318325858
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.payload,1,6,16000,3452,12548,0.215750000,0.284250000,0.752330845,0.350614471
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.payload,1,7,16000,3438,12562,0.214875000,0.285125000,0.750698368,0.349005731
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.payload,2,0,16000,3220,12780,0.201250000,0.298750000,0.724421061,0.324184069
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.payload,2,1,16000,3114,12886,0.194625000,0.305375000,0.711046956,0.312267405
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.payload,2,2,16000,3280,12720,0.205000000,0.295000000,0.731816079,0.330973234
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.payload,2,3,16000,3568,12432,0.223000000,0.277000000,0.765607704,0.364013496
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.payload,2,4,16000,3540,12460,0.221250000,0.278750000,0.762443407,0.360767837
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.payload,2,5,16000,3251,12749,0.203187500,0.296812500,0.728257470,0.327687815
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.payload,2,6,16000,3221,12779,0.201312500,0.298687500,0.724545341,0.324296960
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.payload,2,7,16000,3129,12871,0.195562500,0.304437500,0.712963819,0.313947758
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.payload,3,0,16000,3474,12526,0.217125000,0.282875000,0.754882982,0.353146121
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.payload,3,1,16000,3381,12619,0.211312500,0.288687500,0.743984057,0.342474317
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.payload,3,2,16000,3202,12798,0.200125000,0.299875000,0.722178024,0.322153534
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.payload,3,3,16000,3117,12883,0.194812500,0.305187500,0.711430975,0.312603319
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.payload,3,4,16000,3271,12729,0.204437500,0.295562500,0.730714804,0.329952821
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.payload,3,5,16000,3413,12587,0.213312500,0.286687500,0.747766935,0.346137435
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.payload,3,6,16000,3471,12529,0.216937500,0.283062500,0.754535910,0.352800634
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.payload,3,7,16000,3385,12615,0.211562500,0.288437500,0.744458805,0.342931699
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.payload,4,0,16000,3154,12846,0.197125000,0.302875000,0.716140695,0.316752704
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.payload,4,1,16000,3269,12731,0.204312500,0.295687500,0.730469696,0.329726160
restart_reduced_xor_random1_sampler_island_local_warmup5_data_ro0_1000x125_strict_20260526.payload,4,2,16000,3423,12577,0.213937500,0.286062500,0.748942021,0.347284069
