label,stage,ones,zeros,p1,abs_bias
regs_only_warmup10_cap64_run01,0,34,30,0.531250000,0.031250000
regs_only_warmup10_cap64_run01,1,34,30,0.531250000,0.031250000
regs_only_warmup10_cap64_run01,2,31,33,0.484375000,0.015625000
regs_only_warmup10_cap64_run01,3,35,29,0.546875000,0.046875000
regs_only_warmup10_cap64_run01,4,33,31,0.515625000,0.015625000
regs_only_warmup10_cap64_run01,5,34,30,0.531250000,0.031250000
regs_only_warmup10_cap64_run01,6,40,24,0.625000000,0.125000000
regs_only_warmup10_cap64_run01,7,38,26,0.593750000,0.093750000
