label,bit_index,line,data_ro,ones,zeros,p1,abs_bias
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,1,0,1,7961,231,0.971801758,0.471801758
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,15,1,7,282,7910,0.034423828,0.465576172
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,49,6,1,7882,310,0.962158203,0.462158203
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,9,1,1,311,7881,0.037963867,0.462036133
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,23,2,7,7865,327,0.960083008,0.460083008
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,39,4,7,330,7862,0.040283203,0.459716797
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,63,7,7,569,7623,0.069458008,0.430541992
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,47,5,7,7434,758,0.907470703,0.407470703
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,57,7,1,899,7293,0.109741211,0.390258789
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,7,0,7,7245,947,0.884399414,0.384399414
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,25,3,1,7189,1003,0.877563477,0.377563477
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,33,4,1,1932,6260,0.235839844,0.264160156
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,55,6,7,5977,2215,0.729614258,0.229614258
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,31,3,7,5753,2439,0.702270508,0.202270508
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,50,6,2,5688,2504,0.694335938,0.194335938
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,10,1,2,5497,2695,0.671020508,0.171020508
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,30,3,6,5288,2904,0.645507812,0.145507812
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,62,7,6,5230,2962,0.638427734,0.138427734
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,26,3,2,5217,2975,0.636840820,0.136840820
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,38,4,6,5146,3046,0.628173828,0.128173828
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,11,1,3,5087,3105,0.620971680,0.120971680
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,0,0,0,5077,3115,0.619750977,0.119750977
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,35,4,3,5050,3142,0.616455078,0.116455078
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,59,7,3,5017,3175,0.612426758,0.112426758
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,13,1,5,4886,3306,0.596435547,0.096435547
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,42,5,2,3315,4877,0.404663086,0.095336914
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,56,7,0,3386,4806,0.413330078,0.086669922
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,34,4,2,4803,3389,0.586303711,0.086303711
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,2,0,2,4794,3398,0.585205078,0.085205078
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,40,5,0,4794,3398,0.585205078,0.085205078
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,18,2,2,3408,4784,0.416015625,0.083984375
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,45,5,5,3486,4706,0.425537109,0.074462891
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,16,2,0,3551,4641,0.433471680,0.066528320
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,17,2,1,3572,4620,0.436035156,0.063964844
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,43,5,3,3599,4593,0.439331055,0.060668945
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,61,7,5,4560,3632,0.556640625,0.056640625
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,21,2,5,3672,4520,0.448242188,0.051757812
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,27,3,3,4512,3680,0.550781250,0.050781250
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,37,4,5,4506,3686,0.550048828,0.050048828
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,24,3,0,3707,4485,0.452514648,0.047485352
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,3,0,3,3712,4480,0.453125000,0.046875000
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,6,0,6,4402,3790,0.537353516,0.037353516
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,5,0,5,3797,4395,0.463500977,0.036499023
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,20,2,4,4391,3801,0.536010742,0.036010742
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,41,5,1,4386,3806,0.535400391,0.035400391
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,58,7,2,3806,4386,0.464599609,0.035400391
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,4,0,4,4349,3843,0.530883789,0.030883789
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,48,6,0,4332,3860,0.528808594,0.028808594
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,51,6,3,3866,4326,0.471923828,0.028076172
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,14,1,6,4325,3867,0.527954102,0.027954102
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,22,2,6,4321,3871,0.527465820,0.027465820
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,44,5,4,4301,3891,0.525024414,0.025024414
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,8,1,0,4271,3921,0.521362305,0.021362305
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,28,3,4,4266,3926,0.520751953,0.020751953
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,46,5,6,4247,3945,0.518432617,0.018432617
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,32,4,0,4238,3954,0.517333984,0.017333984
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,60,7,4,3960,4232,0.483398438,0.016601562
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,53,6,5,4210,3982,0.513916016,0.013916016
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,29,3,5,4002,4190,0.488525391,0.011474609
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,19,2,3,4181,4011,0.510375977,0.010375977
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,12,1,4,4059,4133,0.495483398,0.004516602
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,52,6,4,4124,4068,0.503417969,0.003417969
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,36,4,4,4070,4122,0.496826172,0.003173828
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_run01,54,6,6,4102,4090,0.500732422,0.000732422
