label,bit_index,line,data_ro,ones,zeros,p1,abs_bias
regs_only_warmup10_cap1024_run01,6,0,6,580,444,0.566406250,0.066406250
regs_only_warmup10_cap1024_run01,10,1,2,578,446,0.564453125,0.064453125
regs_only_warmup10_cap1024_run01,2,0,2,577,447,0.563476562,0.063476562
regs_only_warmup10_cap1024_run01,14,1,6,577,447,0.563476562,0.063476562
regs_only_warmup10_cap1024_run01,62,7,6,572,452,0.558593750,0.058593750
regs_only_warmup10_cap1024_run01,22,2,6,571,453,0.557617188,0.057617188
regs_only_warmup10_cap1024_run01,30,3,6,571,453,0.557617188,0.057617188
regs_only_warmup10_cap1024_run01,18,2,2,569,455,0.555664062,0.055664062
regs_only_warmup10_cap1024_run01,34,4,2,569,455,0.555664062,0.055664062
regs_only_warmup10_cap1024_run01,26,3,2,567,457,0.553710938,0.053710938
regs_only_warmup10_cap1024_run01,42,5,2,565,459,0.551757812,0.051757812
regs_only_warmup10_cap1024_run01,46,5,6,564,460,0.550781250,0.050781250
regs_only_warmup10_cap1024_run01,38,4,6,563,461,0.549804688,0.049804688
regs_only_warmup10_cap1024_run01,50,6,2,563,461,0.549804688,0.049804688
regs_only_warmup10_cap1024_run01,7,0,7,559,465,0.545898438,0.045898438
regs_only_warmup10_cap1024_run01,23,2,7,558,466,0.544921875,0.044921875
regs_only_warmup10_cap1024_run01,3,0,3,557,467,0.543945312,0.043945312
regs_only_warmup10_cap1024_run01,15,1,7,555,469,0.541992188,0.041992188
regs_only_warmup10_cap1024_run01,39,4,7,552,472,0.539062500,0.039062500
regs_only_warmup10_cap1024_run01,11,1,3,551,473,0.538085938,0.038085938
regs_only_warmup10_cap1024_run01,58,7,2,551,473,0.538085938,0.038085938
regs_only_warmup10_cap1024_run01,31,3,7,549,475,0.536132812,0.036132812
regs_only_warmup10_cap1024_run01,55,6,7,548,476,0.535156250,0.035156250
regs_only_warmup10_cap1024_run01,27,3,3,547,477,0.534179688,0.034179688
regs_only_warmup10_cap1024_run01,51,6,3,547,477,0.534179688,0.034179688
regs_only_warmup10_cap1024_run01,54,6,6,545,479,0.532226562,0.032226562
regs_only_warmup10_cap1024_run01,47,5,7,544,480,0.531250000,0.031250000
regs_only_warmup10_cap1024_run01,63,7,7,541,483,0.528320312,0.028320312
regs_only_warmup10_cap1024_run01,35,4,3,539,485,0.526367188,0.026367188
regs_only_warmup10_cap1024_run01,59,7,3,536,488,0.523437500,0.023437500
regs_only_warmup10_cap1024_run01,4,0,4,531,493,0.518554688,0.018554688
regs_only_warmup10_cap1024_run01,28,3,4,529,495,0.516601562,0.016601562
regs_only_warmup10_cap1024_run01,12,1,4,528,496,0.515625000,0.015625000
regs_only_warmup10_cap1024_run01,21,2,5,528,496,0.515625000,0.015625000
regs_only_warmup10_cap1024_run01,25,3,1,527,497,0.514648438,0.014648438
regs_only_warmup10_cap1024_run01,19,2,3,526,498,0.513671875,0.013671875
regs_only_warmup10_cap1024_run01,20,2,4,525,499,0.512695312,0.012695312
regs_only_warmup10_cap1024_run01,43,5,3,525,499,0.512695312,0.012695312
regs_only_warmup10_cap1024_run01,61,7,5,499,525,0.487304688,0.012695312
regs_only_warmup10_cap1024_run01,0,0,0,524,500,0.511718750,0.011718750
regs_only_warmup10_cap1024_run01,1,0,1,523,501,0.510742188,0.010742188
regs_only_warmup10_cap1024_run01,8,1,0,523,501,0.510742188,0.010742188
regs_only_warmup10_cap1024_run01,17,2,1,523,501,0.510742188,0.010742188
regs_only_warmup10_cap1024_run01,36,4,4,523,501,0.510742188,0.010742188
regs_only_warmup10_cap1024_run01,52,6,4,523,501,0.510742188,0.010742188
regs_only_warmup10_cap1024_run01,53,6,5,502,522,0.490234375,0.009765625
regs_only_warmup10_cap1024_run01,9,1,1,521,503,0.508789062,0.008789062
regs_only_warmup10_cap1024_run01,33,4,1,521,503,0.508789062,0.008789062
regs_only_warmup10_cap1024_run01,5,0,5,519,505,0.506835938,0.006835938
regs_only_warmup10_cap1024_run01,13,1,5,518,506,0.505859375,0.005859375
regs_only_warmup10_cap1024_run01,44,5,4,518,506,0.505859375,0.005859375
regs_only_warmup10_cap1024_run01,56,7,0,506,518,0.494140625,0.005859375
regs_only_warmup10_cap1024_run01,16,2,0,517,507,0.504882812,0.004882812
regs_only_warmup10_cap1024_run01,41,5,1,517,507,0.504882812,0.004882812
regs_only_warmup10_cap1024_run01,29,3,5,515,509,0.502929688,0.002929688
regs_only_warmup10_cap1024_run01,37,4,5,515,509,0.502929688,0.002929688
regs_only_warmup10_cap1024_run01,48,6,0,509,515,0.497070312,0.002929688
regs_only_warmup10_cap1024_run01,49,6,1,515,509,0.502929688,0.002929688
regs_only_warmup10_cap1024_run01,40,5,0,514,510,0.501953125,0.001953125
regs_only_warmup10_cap1024_run01,45,5,5,510,514,0.498046875,0.001953125
regs_only_warmup10_cap1024_run01,57,7,1,514,510,0.501953125,0.001953125
regs_only_warmup10_cap1024_run01,60,7,4,514,510,0.501953125,0.001953125
regs_only_warmup10_cap1024_run01,24,3,0,513,511,0.500976562,0.000976562
regs_only_warmup10_cap1024_run01,32,4,0,512,512,0.500000000,0.000000000
