label,bit_index,line,data_ro,ones,zeros,p1,abs_bias
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,10,1,2,5982,2210,0.730224609,0.230224609
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,6,0,6,5822,2370,0.710693359,0.210693359
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,30,3,6,5671,2521,0.692260742,0.192260742
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,54,6,6,5506,2686,0.672119141,0.172119141
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,50,6,2,5198,2994,0.634521484,0.134521484
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,42,5,2,4992,3200,0.609375000,0.109375000
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,19,2,3,4884,3308,0.596191406,0.096191406
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,5,0,5,4790,3402,0.584716797,0.084716797
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,43,5,3,4756,3436,0.580566406,0.080566406
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,3,0,3,4736,3456,0.578125000,0.078125000
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,16,2,0,4726,3466,0.576904297,0.076904297
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,62,7,6,4699,3493,0.573608398,0.073608398
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,37,4,5,3510,4682,0.428466797,0.071533203
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,39,4,7,4641,3551,0.566528320,0.066528320
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,15,1,7,4637,3555,0.566040039,0.066040039
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,8,1,0,4623,3569,0.564331055,0.064331055
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,29,3,5,4622,3570,0.564208984,0.064208984
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,45,5,5,3583,4609,0.437377930,0.062622070
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,27,3,3,4605,3587,0.562133789,0.062133789
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,44,5,4,4596,3596,0.561035156,0.061035156
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,21,2,5,4580,3612,0.559082031,0.059082031
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,53,6,5,3612,4580,0.440917969,0.059082031
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,1,0,1,4568,3624,0.557617188,0.057617188
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,49,6,1,4567,3625,0.557495117,0.057495117
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,32,4,0,3646,4546,0.445068359,0.054931641
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,24,3,0,3659,4533,0.446655273,0.053344727
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,38,4,6,4514,3678,0.551025391,0.051025391
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,18,2,2,4477,3715,0.546508789,0.046508789
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,41,5,1,3718,4474,0.453857422,0.046142578
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,63,7,7,4469,3723,0.545532227,0.045532227
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,55,6,7,4443,3749,0.542358398,0.042358398
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,47,5,7,4423,3769,0.539916992,0.039916992
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,61,7,5,3778,4414,0.461181641,0.038818359
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,23,2,7,4410,3782,0.538330078,0.038330078
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,51,6,3,3791,4401,0.462768555,0.037231445
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,36,4,4,4390,3802,0.535888672,0.035888672
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,59,7,3,3813,4379,0.465454102,0.034545898
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,35,4,3,3819,4373,0.466186523,0.033813477
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,14,1,6,3829,4363,0.467407227,0.032592773
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,40,5,0,4359,3833,0.532104492,0.032104492
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,57,7,1,4349,3843,0.530883789,0.030883789
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,11,1,3,3860,4332,0.471191406,0.028808594
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,12,1,4,3861,4331,0.471313477,0.028686523
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,7,0,7,4289,3903,0.523559570,0.023559570
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,4,0,4,3934,4258,0.480224609,0.019775391
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,2,0,2,4251,3941,0.518920898,0.018920898
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,20,2,4,4250,3942,0.518798828,0.018798828
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,13,1,5,4206,3986,0.513427734,0.013427734
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,25,3,1,4202,3990,0.512939453,0.012939453
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,31,3,7,4194,3998,0.511962891,0.011962891
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,33,4,1,4192,4000,0.511718750,0.011718750
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,52,6,4,4001,4191,0.488403320,0.011596680
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,26,3,2,4188,4004,0.511230469,0.011230469
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,58,7,2,4178,4014,0.510009766,0.010009766
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,48,6,0,4139,4053,0.505249023,0.005249023
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,9,1,1,4126,4066,0.503662109,0.003662109
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,46,5,6,4126,4066,0.503662109,0.003662109
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,28,3,4,4074,4118,0.497314453,0.002685547
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,34,4,2,4115,4077,0.502319336,0.002319336
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,60,7,4,4078,4114,0.497802734,0.002197266
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,56,7,0,4084,4108,0.498535156,0.001464844
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,0,0,0,4086,4106,0.498779297,0.001220703
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,17,2,1,4087,4105,0.498901367,0.001098633
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,22,2,6,4092,4100,0.499511719,0.000488281
