label,bit_index,line,data_ro,ones,zeros,p1,abs_bias
restart_aligned_bits_regs_only_warmup80_cap1024_run01,24,3,0,2,1022,0.001953125,0.498046875
restart_aligned_bits_regs_only_warmup80_cap1024_run01,40,5,0,1022,2,0.998046875,0.498046875
restart_aligned_bits_regs_only_warmup80_cap1024_run01,48,6,0,1020,4,0.996093750,0.496093750
restart_aligned_bits_regs_only_warmup80_cap1024_run01,22,2,6,1017,7,0.993164062,0.493164062
restart_aligned_bits_regs_only_warmup80_cap1024_run01,11,1,3,1000,24,0.976562500,0.476562500
restart_aligned_bits_regs_only_warmup80_cap1024_run01,32,4,0,26,998,0.025390625,0.474609375
restart_aligned_bits_regs_only_warmup80_cap1024_run01,47,5,7,27,997,0.026367188,0.473632812
restart_aligned_bits_regs_only_warmup80_cap1024_run01,23,2,7,28,996,0.027343750,0.472656250
restart_aligned_bits_regs_only_warmup80_cap1024_run01,34,4,2,995,29,0.971679688,0.471679688
restart_aligned_bits_regs_only_warmup80_cap1024_run01,36,4,4,994,30,0.970703125,0.470703125
restart_aligned_bits_regs_only_warmup80_cap1024_run01,37,4,5,30,994,0.029296875,0.470703125
restart_aligned_bits_regs_only_warmup80_cap1024_run01,15,1,7,993,31,0.969726562,0.469726562
restart_aligned_bits_regs_only_warmup80_cap1024_run01,10,1,2,991,33,0.967773438,0.467773438
restart_aligned_bits_regs_only_warmup80_cap1024_run01,4,0,4,35,989,0.034179688,0.465820312
restart_aligned_bits_regs_only_warmup80_cap1024_run01,28,3,4,36,988,0.035156250,0.464843750
restart_aligned_bits_regs_only_warmup80_cap1024_run01,14,1,6,983,41,0.959960938,0.459960938
restart_aligned_bits_regs_only_warmup80_cap1024_run01,44,5,4,976,48,0.953125000,0.453125000
restart_aligned_bits_regs_only_warmup80_cap1024_run01,5,0,5,972,52,0.949218750,0.449218750
restart_aligned_bits_regs_only_warmup80_cap1024_run01,43,5,3,55,969,0.053710938,0.446289062
restart_aligned_bits_regs_only_warmup80_cap1024_run01,55,6,7,961,63,0.938476562,0.438476562
restart_aligned_bits_regs_only_warmup80_cap1024_run01,41,5,1,68,956,0.066406250,0.433593750
restart_aligned_bits_regs_only_warmup80_cap1024_run01,6,0,6,77,947,0.075195312,0.424804688
restart_aligned_bits_regs_only_warmup80_cap1024_run01,33,4,1,931,93,0.909179688,0.409179688
restart_aligned_bits_regs_only_warmup80_cap1024_run01,9,1,1,924,100,0.902343750,0.402343750
restart_aligned_bits_regs_only_warmup80_cap1024_run01,54,6,6,108,916,0.105468750,0.394531250
restart_aligned_bits_regs_only_warmup80_cap1024_run01,27,3,3,913,111,0.891601562,0.391601562
restart_aligned_bits_regs_only_warmup80_cap1024_run01,42,5,2,124,900,0.121093750,0.378906250
restart_aligned_bits_regs_only_warmup80_cap1024_run01,52,6,4,128,896,0.125000000,0.375000000
restart_aligned_bits_regs_only_warmup80_cap1024_run01,0,0,0,892,132,0.871093750,0.371093750
restart_aligned_bits_regs_only_warmup80_cap1024_run01,57,7,1,884,140,0.863281250,0.363281250
restart_aligned_bits_regs_only_warmup80_cap1024_run01,29,3,5,883,141,0.862304688,0.362304688
restart_aligned_bits_regs_only_warmup80_cap1024_run01,50,6,2,142,882,0.138671875,0.361328125
restart_aligned_bits_regs_only_warmup80_cap1024_run01,2,0,2,144,880,0.140625000,0.359375000
restart_aligned_bits_regs_only_warmup80_cap1024_run01,8,1,0,878,146,0.857421875,0.357421875
restart_aligned_bits_regs_only_warmup80_cap1024_run01,31,3,7,874,150,0.853515625,0.353515625
restart_aligned_bits_regs_only_warmup80_cap1024_run01,17,2,1,153,871,0.149414062,0.350585938
restart_aligned_bits_regs_only_warmup80_cap1024_run01,19,2,3,154,870,0.150390625,0.349609375
restart_aligned_bits_regs_only_warmup80_cap1024_run01,59,7,3,847,177,0.827148438,0.327148438
restart_aligned_bits_regs_only_warmup80_cap1024_run01,60,7,4,837,187,0.817382812,0.317382812
restart_aligned_bits_regs_only_warmup80_cap1024_run01,35,4,3,831,193,0.811523438,0.311523438
restart_aligned_bits_regs_only_warmup80_cap1024_run01,30,3,6,196,828,0.191406250,0.308593750
restart_aligned_bits_regs_only_warmup80_cap1024_run01,58,7,2,815,209,0.795898438,0.295898438
restart_aligned_bits_regs_only_warmup80_cap1024_run01,20,2,4,814,210,0.794921875,0.294921875
restart_aligned_bits_regs_only_warmup80_cap1024_run01,12,1,4,220,804,0.214843750,0.285156250
restart_aligned_bits_regs_only_warmup80_cap1024_run01,39,4,7,784,240,0.765625000,0.265625000
restart_aligned_bits_regs_only_warmup80_cap1024_run01,63,7,7,769,255,0.750976562,0.250976562
restart_aligned_bits_regs_only_warmup80_cap1024_run01,51,6,3,767,257,0.749023438,0.249023438
restart_aligned_bits_regs_only_warmup80_cap1024_run01,46,5,6,765,259,0.747070312,0.247070312
restart_aligned_bits_regs_only_warmup80_cap1024_run01,25,3,1,736,288,0.718750000,0.218750000
restart_aligned_bits_regs_only_warmup80_cap1024_run01,26,3,2,709,315,0.692382812,0.192382812
restart_aligned_bits_regs_only_warmup80_cap1024_run01,61,7,5,325,699,0.317382812,0.182617188
restart_aligned_bits_regs_only_warmup80_cap1024_run01,13,1,5,358,666,0.349609375,0.150390625
restart_aligned_bits_regs_only_warmup80_cap1024_run01,3,0,3,395,629,0.385742188,0.114257812
restart_aligned_bits_regs_only_warmup80_cap1024_run01,7,0,7,616,408,0.601562500,0.101562500
restart_aligned_bits_regs_only_warmup80_cap1024_run01,1,0,1,417,607,0.407226562,0.092773438
restart_aligned_bits_regs_only_warmup80_cap1024_run01,53,6,5,602,422,0.587890625,0.087890625
