label,bit_index,line,data_ro,ones,zeros,p1,abs_bias
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,10,1,2,4754,3438,0.580322266,0.080322266
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,2,0,2,4689,3503,0.572387695,0.072387695
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,30,3,6,4667,3525,0.569702148,0.069702148
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,18,2,2,4663,3529,0.569213867,0.069213867
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,14,1,6,4658,3534,0.568603516,0.068603516
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,6,0,6,4649,3543,0.567504883,0.067504883
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,34,4,2,4634,3558,0.565673828,0.065673828
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,26,3,2,4626,3566,0.564697266,0.064697266
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,42,5,2,4616,3576,0.563476562,0.063476562
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,50,6,2,4605,3587,0.562133789,0.062133789
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,22,2,6,4568,3624,0.557617188,0.057617188
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,46,5,6,4554,3638,0.555908203,0.055908203
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,58,7,2,4516,3676,0.551269531,0.051269531
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,62,7,6,4516,3676,0.551269531,0.051269531
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,15,1,7,4493,3699,0.548461914,0.048461914
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,7,0,7,4485,3707,0.547485352,0.047485352
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,38,4,6,4464,3728,0.544921875,0.044921875
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,31,3,7,4460,3732,0.544433594,0.044433594
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,23,2,7,4442,3750,0.542236328,0.042236328
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,54,6,6,4440,3752,0.541992188,0.041992188
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,11,1,3,4417,3775,0.539184570,0.039184570
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,39,4,7,4410,3782,0.538330078,0.038330078
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,3,0,3,4384,3808,0.535156250,0.035156250
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,47,5,7,4384,3808,0.535156250,0.035156250
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,35,4,3,4382,3810,0.534912109,0.034912109
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,55,6,7,4371,3821,0.533569336,0.033569336
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,19,2,3,4367,3825,0.533081055,0.033081055
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,59,7,3,4360,3832,0.532226562,0.032226562
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,27,3,3,4359,3833,0.532104492,0.032104492
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,63,7,7,4351,3841,0.531127930,0.031127930
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,5,0,5,4299,3893,0.524780273,0.024780273
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,1,0,1,4295,3897,0.524291992,0.024291992
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,51,6,3,4295,3897,0.524291992,0.024291992
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,12,1,4,4261,3931,0.520141602,0.020141602
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,17,2,1,4255,3937,0.519409180,0.019409180
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,28,3,4,4253,3939,0.519165039,0.019165039
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,33,4,1,4251,3941,0.518920898,0.018920898
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,4,0,4,4250,3942,0.518798828,0.018798828
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,0,0,0,4234,3958,0.516845703,0.016845703
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,9,1,1,4226,3966,0.515869141,0.015869141
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,16,2,0,4217,3975,0.514770508,0.014770508
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,20,2,4,4213,3979,0.514282227,0.014282227
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,13,1,5,4212,3980,0.514160156,0.014160156
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,43,5,3,4210,3982,0.513916016,0.013916016
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,61,7,5,3984,4208,0.486328125,0.013671875
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,21,2,5,4201,3991,0.512817383,0.012817383
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,52,6,4,4193,3999,0.511840820,0.011840820
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,25,3,1,4192,4000,0.511718750,0.011718750
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,36,4,4,4184,4008,0.510742188,0.010742188
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,45,5,5,4015,4177,0.490112305,0.009887695
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,56,7,0,4028,4164,0.491699219,0.008300781
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,57,7,1,4155,4037,0.507202148,0.007202148
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,8,1,0,4154,4038,0.507080078,0.007080078
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,37,4,5,4153,4039,0.506958008,0.006958008
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,49,6,1,4151,4041,0.506713867,0.006713867
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,41,5,1,4146,4046,0.506103516,0.006103516
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,32,4,0,4143,4049,0.505737305,0.005737305
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,24,3,0,4134,4058,0.504638672,0.004638672
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,60,7,4,4129,4063,0.504028320,0.004028320
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,40,5,0,4123,4069,0.503295898,0.003295898
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,29,3,5,4114,4078,0.502197266,0.002197266
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,53,6,5,4078,4114,0.497802734,0.002197266
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,44,5,4,4110,4082,0.501708984,0.001708984
restart_byte_snapshot_bits_regs_only_warmup80_cap1024_fixed_run01,48,6,0,4086,4106,0.498779297,0.001220703
