label,bit_index,line,data_ro,ones,zeros,p1,abs_bias
restart_aligned_bits_regs_only_warmup40_cap1024_run01,0,0,0,0,1024,0.000000000,0.500000000
restart_aligned_bits_regs_only_warmup40_cap1024_run01,3,0,3,0,1024,0.000000000,0.500000000
restart_aligned_bits_regs_only_warmup40_cap1024_run01,7,0,7,1024,0,1.000000000,0.500000000
restart_aligned_bits_regs_only_warmup40_cap1024_run01,8,1,0,1024,0,1.000000000,0.500000000
restart_aligned_bits_regs_only_warmup40_cap1024_run01,10,1,2,1024,0,1.000000000,0.500000000
restart_aligned_bits_regs_only_warmup40_cap1024_run01,31,3,7,1024,0,1.000000000,0.500000000
restart_aligned_bits_regs_only_warmup40_cap1024_run01,33,4,1,1024,0,1.000000000,0.500000000
restart_aligned_bits_regs_only_warmup40_cap1024_run01,35,4,3,1024,0,1.000000000,0.500000000
restart_aligned_bits_regs_only_warmup40_cap1024_run01,39,4,7,0,1024,0.000000000,0.500000000
restart_aligned_bits_regs_only_warmup40_cap1024_run01,48,6,0,0,1024,0.000000000,0.500000000
restart_aligned_bits_regs_only_warmup40_cap1024_run01,50,6,2,1024,0,1.000000000,0.500000000
restart_aligned_bits_regs_only_warmup40_cap1024_run01,59,7,3,1024,0,1.000000000,0.500000000
restart_aligned_bits_regs_only_warmup40_cap1024_run01,9,1,1,1023,1,0.999023438,0.499023438
restart_aligned_bits_regs_only_warmup40_cap1024_run01,13,1,5,1,1023,0.000976562,0.499023438
restart_aligned_bits_regs_only_warmup40_cap1024_run01,20,2,4,1023,1,0.999023438,0.499023438
restart_aligned_bits_regs_only_warmup40_cap1024_run01,22,2,6,1023,1,0.999023438,0.499023438
restart_aligned_bits_regs_only_warmup40_cap1024_run01,42,5,2,1,1023,0.000976562,0.499023438
restart_aligned_bits_regs_only_warmup40_cap1024_run01,45,5,5,1023,1,0.999023438,0.499023438
restart_aligned_bits_regs_only_warmup40_cap1024_run01,53,6,5,1,1023,0.000976562,0.499023438
restart_aligned_bits_regs_only_warmup40_cap1024_run01,56,7,0,1023,1,0.999023438,0.499023438
restart_aligned_bits_regs_only_warmup40_cap1024_run01,57,7,1,1023,1,0.999023438,0.499023438
restart_aligned_bits_regs_only_warmup40_cap1024_run01,61,7,5,1,1023,0.000976562,0.499023438
restart_aligned_bits_regs_only_warmup40_cap1024_run01,21,2,5,1022,2,0.998046875,0.498046875
restart_aligned_bits_regs_only_warmup40_cap1024_run01,1,0,1,4,1020,0.003906250,0.496093750
restart_aligned_bits_regs_only_warmup40_cap1024_run01,16,2,0,1020,4,0.996093750,0.496093750
restart_aligned_bits_regs_only_warmup40_cap1024_run01,37,4,5,1019,5,0.995117188,0.495117188
restart_aligned_bits_regs_only_warmup40_cap1024_run01,30,3,6,7,1017,0.006835938,0.493164062
restart_aligned_bits_regs_only_warmup40_cap1024_run01,44,5,4,1017,7,0.993164062,0.493164062
restart_aligned_bits_regs_only_warmup40_cap1024_run01,12,1,4,8,1016,0.007812500,0.492187500
restart_aligned_bits_regs_only_warmup40_cap1024_run01,52,6,4,9,1015,0.008789062,0.491210938
restart_aligned_bits_regs_only_warmup40_cap1024_run01,60,7,4,9,1015,0.008789062,0.491210938
restart_aligned_bits_regs_only_warmup40_cap1024_run01,18,2,2,11,1013,0.010742188,0.489257812
restart_aligned_bits_regs_only_warmup40_cap1024_run01,24,3,0,11,1013,0.010742188,0.489257812
restart_aligned_bits_regs_only_warmup40_cap1024_run01,46,5,6,1012,12,0.988281250,0.488281250
restart_aligned_bits_regs_only_warmup40_cap1024_run01,63,7,7,12,1012,0.011718750,0.488281250
restart_aligned_bits_regs_only_warmup40_cap1024_run01,14,1,6,1010,14,0.986328125,0.486328125
restart_aligned_bits_regs_only_warmup40_cap1024_run01,29,3,5,14,1010,0.013671875,0.486328125
restart_aligned_bits_regs_only_warmup40_cap1024_run01,11,1,3,1003,21,0.979492188,0.479492188
restart_aligned_bits_regs_only_warmup40_cap1024_run01,49,6,1,22,1002,0.021484375,0.478515625
restart_aligned_bits_regs_only_warmup40_cap1024_run01,55,6,7,994,30,0.970703125,0.470703125
restart_aligned_bits_regs_only_warmup40_cap1024_run01,6,0,6,31,993,0.030273438,0.469726562
restart_aligned_bits_regs_only_warmup40_cap1024_run01,15,1,7,992,32,0.968750000,0.468750000
restart_aligned_bits_regs_only_warmup40_cap1024_run01,62,7,6,35,989,0.034179688,0.465820312
restart_aligned_bits_regs_only_warmup40_cap1024_run01,26,3,2,955,69,0.932617188,0.432617188
restart_aligned_bits_regs_only_warmup40_cap1024_run01,54,6,6,71,953,0.069335938,0.430664062
restart_aligned_bits_regs_only_warmup40_cap1024_run01,51,6,3,77,947,0.075195312,0.424804688
restart_aligned_bits_regs_only_warmup40_cap1024_run01,5,0,5,99,925,0.096679688,0.403320312
restart_aligned_bits_regs_only_warmup40_cap1024_run01,43,5,3,99,925,0.096679688,0.403320312
restart_aligned_bits_regs_only_warmup40_cap1024_run01,32,4,0,898,126,0.876953125,0.376953125
restart_aligned_bits_regs_only_warmup40_cap1024_run01,25,3,1,131,893,0.127929688,0.372070312
restart_aligned_bits_regs_only_warmup40_cap1024_run01,23,2,7,860,164,0.839843750,0.339843750
restart_aligned_bits_regs_only_warmup40_cap1024_run01,27,3,3,185,839,0.180664062,0.319335938
restart_aligned_bits_regs_only_warmup40_cap1024_run01,38,4,6,244,780,0.238281250,0.261718750
restart_aligned_bits_regs_only_warmup40_cap1024_run01,41,5,1,253,771,0.247070312,0.252929688
restart_aligned_bits_regs_only_warmup40_cap1024_run01,17,2,1,284,740,0.277343750,0.222656250
restart_aligned_bits_regs_only_warmup40_cap1024_run01,36,4,4,735,289,0.717773438,0.217773438
restart_aligned_bits_regs_only_warmup40_cap1024_run01,58,7,2,325,699,0.317382812,0.182617188
restart_aligned_bits_regs_only_warmup40_cap1024_run01,2,0,2,684,340,0.667968750,0.167968750
restart_aligned_bits_regs_only_warmup40_cap1024_run01,19,2,3,653,371,0.637695312,0.137695312
restart_aligned_bits_regs_only_warmup40_cap1024_run01,34,4,2,387,637,0.377929688,0.122070312
restart_aligned_bits_regs_only_warmup40_cap1024_run01,4,0,4,630,394,0.615234375,0.115234375
restart_aligned_bits_regs_only_warmup40_cap1024_run01,47,5,7,407,617,0.397460938,0.102539062
restart_aligned_bits_regs_only_warmup40_cap1024_run01,40,5,0,608,416,0.593750000,0.093750000
restart_aligned_bits_regs_only_warmup40_cap1024_run01,28,3,4,529,495,0.516601562,0.016601562
