label,bit_index,line,data_ro,ones,zeros,p1,abs_bias
restart_aligned_regs_only_warmup10_cap1024_run01,1,0,1,1024,0,1.000000000,0.500000000
restart_aligned_regs_only_warmup10_cap1024_run01,4,0,4,0,1024,0.000000000,0.500000000
restart_aligned_regs_only_warmup10_cap1024_run01,6,0,6,1024,0,1.000000000,0.500000000
restart_aligned_regs_only_warmup10_cap1024_run01,10,1,2,1024,0,1.000000000,0.500000000
restart_aligned_regs_only_warmup10_cap1024_run01,11,1,3,0,1024,0.000000000,0.500000000
restart_aligned_regs_only_warmup10_cap1024_run01,15,1,7,0,1024,0.000000000,0.500000000
restart_aligned_regs_only_warmup10_cap1024_run01,16,2,0,0,1024,0.000000000,0.500000000
restart_aligned_regs_only_warmup10_cap1024_run01,19,2,3,1024,0,1.000000000,0.500000000
restart_aligned_regs_only_warmup10_cap1024_run01,24,3,0,1024,0,1.000000000,0.500000000
restart_aligned_regs_only_warmup10_cap1024_run01,25,3,1,1024,0,1.000000000,0.500000000
restart_aligned_regs_only_warmup10_cap1024_run01,27,3,3,0,1024,0.000000000,0.500000000
restart_aligned_regs_only_warmup10_cap1024_run01,30,3,6,1024,0,1.000000000,0.500000000
restart_aligned_regs_only_warmup10_cap1024_run01,36,4,4,1024,0,1.000000000,0.500000000
restart_aligned_regs_only_warmup10_cap1024_run01,40,5,0,0,1024,0.000000000,0.500000000
restart_aligned_regs_only_warmup10_cap1024_run01,41,5,1,0,1024,0.000000000,0.500000000
restart_aligned_regs_only_warmup10_cap1024_run01,43,5,3,1024,0,1.000000000,0.500000000
restart_aligned_regs_only_warmup10_cap1024_run01,47,5,7,1024,0,1.000000000,0.500000000
restart_aligned_regs_only_warmup10_cap1024_run01,49,6,1,1024,0,1.000000000,0.500000000
restart_aligned_regs_only_warmup10_cap1024_run01,50,6,2,1024,0,1.000000000,0.500000000
restart_aligned_regs_only_warmup10_cap1024_run01,51,6,3,0,1024,0.000000000,0.500000000
restart_aligned_regs_only_warmup10_cap1024_run01,55,6,7,0,1024,0.000000000,0.500000000
restart_aligned_regs_only_warmup10_cap1024_run01,62,7,6,1024,0,1.000000000,0.500000000
restart_aligned_regs_only_warmup10_cap1024_run01,2,0,2,1023,1,0.999023438,0.499023438
restart_aligned_regs_only_warmup10_cap1024_run01,5,0,5,1,1023,0.000976562,0.499023438
restart_aligned_regs_only_warmup10_cap1024_run01,7,0,7,1,1023,0.000976562,0.499023438
restart_aligned_regs_only_warmup10_cap1024_run01,8,1,0,1023,1,0.999023438,0.499023438
restart_aligned_regs_only_warmup10_cap1024_run01,13,1,5,1,1023,0.000976562,0.499023438
restart_aligned_regs_only_warmup10_cap1024_run01,14,1,6,1023,1,0.999023438,0.499023438
restart_aligned_regs_only_warmup10_cap1024_run01,20,2,4,1,1023,0.000976562,0.499023438
restart_aligned_regs_only_warmup10_cap1024_run01,22,2,6,1,1023,0.000976562,0.499023438
restart_aligned_regs_only_warmup10_cap1024_run01,26,3,2,1023,1,0.999023438,0.499023438
restart_aligned_regs_only_warmup10_cap1024_run01,28,3,4,1,1023,0.000976562,0.499023438
restart_aligned_regs_only_warmup10_cap1024_run01,29,3,5,1,1023,0.000976562,0.499023438
restart_aligned_regs_only_warmup10_cap1024_run01,31,3,7,1,1023,0.000976562,0.499023438
restart_aligned_regs_only_warmup10_cap1024_run01,32,4,0,1023,1,0.999023438,0.499023438
restart_aligned_regs_only_warmup10_cap1024_run01,33,4,1,1,1023,0.000976562,0.499023438
restart_aligned_regs_only_warmup10_cap1024_run01,34,4,2,1,1023,0.000976562,0.499023438
restart_aligned_regs_only_warmup10_cap1024_run01,37,4,5,1023,1,0.999023438,0.499023438
restart_aligned_regs_only_warmup10_cap1024_run01,38,4,6,1023,1,0.999023438,0.499023438
restart_aligned_regs_only_warmup10_cap1024_run01,39,4,7,1023,1,0.999023438,0.499023438
restart_aligned_regs_only_warmup10_cap1024_run01,42,5,2,1,1023,0.000976562,0.499023438
restart_aligned_regs_only_warmup10_cap1024_run01,45,5,5,1023,1,0.999023438,0.499023438
restart_aligned_regs_only_warmup10_cap1024_run01,46,5,6,1,1023,0.000976562,0.499023438
restart_aligned_regs_only_warmup10_cap1024_run01,53,6,5,1,1023,0.000976562,0.499023438
restart_aligned_regs_only_warmup10_cap1024_run01,58,7,2,1,1023,0.000976562,0.499023438
restart_aligned_regs_only_warmup10_cap1024_run01,59,7,3,1,1023,0.000976562,0.499023438
restart_aligned_regs_only_warmup10_cap1024_run01,60,7,4,1023,1,0.999023438,0.499023438
restart_aligned_regs_only_warmup10_cap1024_run01,61,7,5,1,1023,0.000976562,0.499023438
restart_aligned_regs_only_warmup10_cap1024_run01,63,7,7,1023,1,0.999023438,0.499023438
restart_aligned_regs_only_warmup10_cap1024_run01,17,2,1,1022,2,0.998046875,0.498046875
restart_aligned_regs_only_warmup10_cap1024_run01,18,2,2,1021,3,0.997070312,0.497070312
restart_aligned_regs_only_warmup10_cap1024_run01,35,4,3,1020,4,0.996093750,0.496093750
restart_aligned_regs_only_warmup10_cap1024_run01,52,6,4,1020,4,0.996093750,0.496093750
restart_aligned_regs_only_warmup10_cap1024_run01,48,6,0,6,1018,0.005859375,0.494140625
restart_aligned_regs_only_warmup10_cap1024_run01,57,7,1,15,1009,0.014648438,0.485351562
restart_aligned_regs_only_warmup10_cap1024_run01,9,1,1,23,1001,0.022460938,0.477539062
restart_aligned_regs_only_warmup10_cap1024_run01,21,2,5,955,69,0.932617188,0.432617188
restart_aligned_regs_only_warmup10_cap1024_run01,0,0,0,119,905,0.116210938,0.383789062
restart_aligned_regs_only_warmup10_cap1024_run01,56,7,0,835,189,0.815429688,0.315429688
restart_aligned_regs_only_warmup10_cap1024_run01,12,1,4,815,209,0.795898438,0.295898438
restart_aligned_regs_only_warmup10_cap1024_run01,23,2,7,803,221,0.784179688,0.284179688
