label,bit_index,line,data_ro,ones,zeros,p1,abs_bias
regs_only_warmup11_cap1024_run01,15,1,7,598,426,0.583984375,0.083984375
regs_only_warmup11_cap1024_run01,14,1,6,585,439,0.571289062,0.071289062
regs_only_warmup11_cap1024_run01,18,2,2,583,441,0.569335938,0.069335938
regs_only_warmup11_cap1024_run01,10,1,2,581,443,0.567382812,0.067382812
regs_only_warmup11_cap1024_run01,6,0,6,580,444,0.566406250,0.066406250
regs_only_warmup11_cap1024_run01,2,0,2,577,447,0.563476562,0.063476562
regs_only_warmup11_cap1024_run01,42,5,2,577,447,0.563476562,0.063476562
regs_only_warmup11_cap1024_run01,34,4,2,575,449,0.561523438,0.061523438
regs_only_warmup11_cap1024_run01,26,3,2,571,453,0.557617188,0.057617188
regs_only_warmup11_cap1024_run01,39,4,7,570,454,0.556640625,0.056640625
regs_only_warmup11_cap1024_run01,46,5,6,570,454,0.556640625,0.056640625
regs_only_warmup11_cap1024_run01,50,6,2,566,458,0.552734375,0.052734375
regs_only_warmup11_cap1024_run01,22,2,6,565,459,0.551757812,0.051757812
regs_only_warmup11_cap1024_run01,30,3,6,561,463,0.547851562,0.047851562
regs_only_warmup11_cap1024_run01,38,4,6,561,463,0.547851562,0.047851562
regs_only_warmup11_cap1024_run01,62,7,6,560,464,0.546875000,0.046875000
regs_only_warmup11_cap1024_run01,58,7,2,558,466,0.544921875,0.044921875
regs_only_warmup11_cap1024_run01,3,0,3,554,470,0.541015625,0.041015625
regs_only_warmup11_cap1024_run01,19,2,3,550,474,0.537109375,0.037109375
regs_only_warmup11_cap1024_run01,54,6,6,550,474,0.537109375,0.037109375
regs_only_warmup11_cap1024_run01,35,4,3,546,478,0.533203125,0.033203125
regs_only_warmup11_cap1024_run01,11,1,3,544,480,0.531250000,0.031250000
regs_only_warmup11_cap1024_run01,27,3,3,542,482,0.529296875,0.029296875
regs_only_warmup11_cap1024_run01,31,3,7,539,485,0.526367188,0.026367188
regs_only_warmup11_cap1024_run01,28,3,4,538,486,0.525390625,0.025390625
regs_only_warmup11_cap1024_run01,8,1,0,537,487,0.524414062,0.024414062
regs_only_warmup11_cap1024_run01,4,0,4,535,489,0.522460938,0.022460938
regs_only_warmup11_cap1024_run01,16,2,0,534,490,0.521484375,0.021484375
regs_only_warmup11_cap1024_run01,52,6,4,534,490,0.521484375,0.021484375
regs_only_warmup11_cap1024_run01,55,6,7,534,490,0.521484375,0.021484375
regs_only_warmup11_cap1024_run01,5,0,5,532,492,0.519531250,0.019531250
regs_only_warmup11_cap1024_run01,9,1,1,532,492,0.519531250,0.019531250
regs_only_warmup11_cap1024_run01,43,5,3,532,492,0.519531250,0.019531250
regs_only_warmup11_cap1024_run01,59,7,3,532,492,0.519531250,0.019531250
regs_only_warmup11_cap1024_run01,1,0,1,531,493,0.518554688,0.018554688
regs_only_warmup11_cap1024_run01,51,6,3,531,493,0.518554688,0.018554688
regs_only_warmup11_cap1024_run01,61,7,5,494,530,0.482421875,0.017578125
regs_only_warmup11_cap1024_run01,63,7,7,529,495,0.516601562,0.016601562
regs_only_warmup11_cap1024_run01,40,5,0,527,497,0.514648438,0.014648438
regs_only_warmup11_cap1024_run01,13,1,5,526,498,0.513671875,0.013671875
regs_only_warmup11_cap1024_run01,17,2,1,526,498,0.513671875,0.013671875
regs_only_warmup11_cap1024_run01,60,7,4,499,525,0.487304688,0.012695312
regs_only_warmup11_cap1024_run01,20,2,4,523,501,0.510742188,0.010742188
regs_only_warmup11_cap1024_run01,24,3,0,523,501,0.510742188,0.010742188
regs_only_warmup11_cap1024_run01,33,4,1,522,502,0.509765625,0.009765625
regs_only_warmup11_cap1024_run01,36,4,4,502,522,0.490234375,0.009765625
regs_only_warmup11_cap1024_run01,32,4,0,521,503,0.508789062,0.008789062
regs_only_warmup11_cap1024_run01,0,0,0,520,504,0.507812500,0.007812500
regs_only_warmup11_cap1024_run01,57,7,1,520,504,0.507812500,0.007812500
regs_only_warmup11_cap1024_run01,21,2,5,519,505,0.506835938,0.006835938
regs_only_warmup11_cap1024_run01,25,3,1,519,505,0.506835938,0.006835938
regs_only_warmup11_cap1024_run01,37,4,5,505,519,0.493164062,0.006835938
regs_only_warmup11_cap1024_run01,48,6,0,519,505,0.506835938,0.006835938
regs_only_warmup11_cap1024_run01,49,6,1,519,505,0.506835938,0.006835938
regs_only_warmup11_cap1024_run01,12,1,4,518,506,0.505859375,0.005859375
regs_only_warmup11_cap1024_run01,29,3,5,518,506,0.505859375,0.005859375
regs_only_warmup11_cap1024_run01,45,5,5,507,517,0.495117188,0.004882812
regs_only_warmup11_cap1024_run01,56,7,0,517,507,0.504882812,0.004882812
regs_only_warmup11_cap1024_run01,44,5,4,516,508,0.503906250,0.003906250
regs_only_warmup11_cap1024_run01,23,2,7,514,510,0.501953125,0.001953125
regs_only_warmup11_cap1024_run01,41,5,1,514,510,0.501953125,0.001953125
regs_only_warmup11_cap1024_run01,53,6,5,510,514,0.498046875,0.001953125
regs_only_warmup11_cap1024_run01,7,0,7,512,512,0.500000000,0.000000000
regs_only_warmup11_cap1024_run01,47,5,7,512,512,0.500000000,0.000000000
