label,bit_index,line,data_ro,ones,zeros,p1,abs_bias
restart_aligned_regs_only_warmup11_cap1024_run01,1,0,1,1024,0,1.000000000,0.500000000
restart_aligned_regs_only_warmup11_cap1024_run01,2,0,2,1024,0,1.000000000,0.500000000
restart_aligned_regs_only_warmup11_cap1024_run01,3,0,3,1024,0,1.000000000,0.500000000
restart_aligned_regs_only_warmup11_cap1024_run01,5,0,5,0,1024,0.000000000,0.500000000
restart_aligned_regs_only_warmup11_cap1024_run01,9,1,1,0,1024,0.000000000,0.500000000
restart_aligned_regs_only_warmup11_cap1024_run01,11,1,3,0,1024,0.000000000,0.500000000
restart_aligned_regs_only_warmup11_cap1024_run01,15,1,7,1024,0,1.000000000,0.500000000
restart_aligned_regs_only_warmup11_cap1024_run01,19,2,3,1024,0,1.000000000,0.500000000
restart_aligned_regs_only_warmup11_cap1024_run01,23,2,7,0,1024,0.000000000,0.500000000
restart_aligned_regs_only_warmup11_cap1024_run01,25,3,1,1024,0,1.000000000,0.500000000
restart_aligned_regs_only_warmup11_cap1024_run01,26,3,2,1024,0,1.000000000,0.500000000
restart_aligned_regs_only_warmup11_cap1024_run01,29,3,5,0,1024,0.000000000,0.500000000
restart_aligned_regs_only_warmup11_cap1024_run01,33,4,1,0,1024,0.000000000,0.500000000
restart_aligned_regs_only_warmup11_cap1024_run01,34,4,2,0,1024,0.000000000,0.500000000
restart_aligned_regs_only_warmup11_cap1024_run01,35,4,3,0,1024,0.000000000,0.500000000
restart_aligned_regs_only_warmup11_cap1024_run01,37,4,5,1024,0,1.000000000,0.500000000
restart_aligned_regs_only_warmup11_cap1024_run01,39,4,7,1024,0,1.000000000,0.500000000
restart_aligned_regs_only_warmup11_cap1024_run01,43,5,3,1024,0,1.000000000,0.500000000
restart_aligned_regs_only_warmup11_cap1024_run01,47,5,7,0,1024,0.000000000,0.500000000
restart_aligned_regs_only_warmup11_cap1024_run01,48,6,0,0,1024,0.000000000,0.500000000
restart_aligned_regs_only_warmup11_cap1024_run01,49,6,1,1024,0,1.000000000,0.500000000
restart_aligned_regs_only_warmup11_cap1024_run01,50,6,2,1024,0,1.000000000,0.500000000
restart_aligned_regs_only_warmup11_cap1024_run01,57,7,1,0,1024,0.000000000,0.500000000
restart_aligned_regs_only_warmup11_cap1024_run01,58,7,2,0,1024,0.000000000,0.500000000
restart_aligned_regs_only_warmup11_cap1024_run01,59,7,3,0,1024,0.000000000,0.500000000
restart_aligned_regs_only_warmup11_cap1024_run01,60,7,4,1024,0,1.000000000,0.500000000
restart_aligned_regs_only_warmup11_cap1024_run01,63,7,7,1024,0,1.000000000,0.500000000
restart_aligned_regs_only_warmup11_cap1024_run01,0,0,0,1,1023,0.000976562,0.499023438
