label,stage,ones,zeros,p1,abs_bias
regs_only_warmup11_cap1024_run01,0,485,539,0.473632812,0.026367188
regs_only_warmup11_cap1024_run01,1,539,485,0.526367188,0.026367188
regs_only_warmup11_cap1024_run01,2,484,540,0.472656250,0.027343750
regs_only_warmup11_cap1024_run01,3,503,521,0.491210938,0.008789062
regs_only_warmup11_cap1024_run01,4,530,494,0.517578125,0.017578125
regs_only_warmup11_cap1024_run01,5,493,531,0.481445312,0.018554688
regs_only_warmup11_cap1024_run01,6,507,517,0.495117188,0.004882812
regs_only_warmup11_cap1024_run01,7,513,511,0.500976562,0.000976562
