label,stage,ones,zeros,p1,abs_bias
regs_only_warmup4_cap1024_run01,0,518,506,0.505859375,0.005859375
regs_only_warmup4_cap1024_run01,1,506,518,0.494140625,0.005859375
regs_only_warmup4_cap1024_run01,2,503,521,0.491210938,0.008789062
regs_only_warmup4_cap1024_run01,3,515,509,0.502929688,0.002929688
regs_only_warmup4_cap1024_run01,4,517,507,0.504882812,0.004882812
regs_only_warmup4_cap1024_run01,5,520,504,0.507812500,0.007812500
regs_only_warmup4_cap1024_run01,6,519,505,0.506835938,0.006835938
regs_only_warmup4_cap1024_run01,7,520,504,0.507812500,0.007812500
