label,stage,ones,zeros,p1,abs_bias
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,0,4000,4192,0.488281250,0.011718750
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,1,3972,4220,0.484863281,0.015136719
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,2,3482,4710,0.425048828,0.074951172
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,3,3343,4849,0.408081055,0.091918945
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,4,4533,3659,0.553344727,0.053344727
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,5,4173,4019,0.509399414,0.009399414
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,6,3750,4442,0.457763672,0.042236328
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_run01,7,3724,4468,0.454589844,0.045410156
