label,stage,ones,zeros,p1,abs_bias
regs_only_warmup10_cap1024_run01,0,498,526,0.486328125,0.013671875
regs_only_warmup10_cap1024_run01,1,521,503,0.508789062,0.008789062
regs_only_warmup10_cap1024_run01,2,509,515,0.497070312,0.002929688
regs_only_warmup10_cap1024_run01,3,504,520,0.492187500,0.007812500
regs_only_warmup10_cap1024_run01,4,534,490,0.521484375,0.021484375
regs_only_warmup10_cap1024_run01,5,513,511,0.500976562,0.000976562
regs_only_warmup10_cap1024_run01,6,490,534,0.478515625,0.021484375
regs_only_warmup10_cap1024_run01,7,523,501,0.510742188,0.010742188
