label,byte_phase_mod8,bit_index,samples,ones,zeros,p1,abs_bias,entropy,min_entropy
random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup4_header_delay60s_repeat02_20260524,0,0,16000,6597,9403,0.412312500,0.087687500,0.977698804,0.766878882
random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup4_header_delay60s_repeat02_20260524,0,1,16000,6657,9343,0.416062500,0.083937500,0.979574394,0.776114132
random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup4_header_delay60s_repeat02_20260524,0,2,16000,6375,9625,0.398437500,0.101562500,0.970029249,0.733213459
random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup4_header_delay60s_repeat02_20260524,0,3,16000,6469,9531,0.404312500,0.095687500,0.973417414,0.747372409
random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup4_header_delay60s_repeat02_20260524,0,4,16000,6470,9530,0.404375000,0.095625000,0.973452345,0.747523786
random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup4_header_delay60s_repeat02_20260524,0,5,16000,6518,9482,0.407375000,0.092625000,0.975101543,0.754808607
random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup4_header_delay60s_repeat02_20260524,0,6,16000,6350,9650,0.396875000,0.103125000,0.969093209,0.729471058
random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup4_header_delay60s_repeat02_20260524,0,7,16000,6442,9558,0.402625000,0.097375000,0.972465425,0.743291232
random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup4_header_delay60s_repeat02_20260524,1,0,16000,6449,9551,0.403062500,0.096937500,0.972713877,0.744348207
random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup4_header_delay60s_repeat02_20260524,1,1,16000,6500,9500,0.406250000,0.093750000,0.974489403,0.752072487
random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup4_header_delay60s_repeat02_20260524,1,2,16000,6516,9484,0.407250000,0.092750000,0.975033901,0.754504337
random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup4_header_delay60s_repeat02_20260524,1,3,16000,6566,9434,0.410375000,0.089625000,0.976696959,0.762130399
random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup4_header_delay60s_repeat02_20260524,1,4,16000,6583,9417,0.411437500,0.088562500,0.977249127,0.764732470
random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup4_header_delay60s_repeat02_20260524,1,5,16000,6547,9453,0.409187500,0.090812500,0.976071863,0.759227745
random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup4_header_delay60s_repeat02_20260524,1,6,16000,6438,9562,0.402375000,0.097625000,0.972322938,0.742687594
random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup4_header_delay60s_repeat02_20260524,1,7,16000,6640,9360,0.415000000,0.085000000,0.979051465,0.773491470
random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup4_header_delay60s_repeat02_20260524,2,0,16000,6560,9440,0.410000000,0.090000000,0.976500469,0.761213140
random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup4_header_delay60s_repeat02_20260524,2,1,16000,6512,9488,0.407000000,0.093000000,0.974898337,0.753895990
random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup4_header_delay60s_repeat02_20260524,2,2,16000,6467,9533,0.404187500,0.095812500,0.973347482,0.747069704
random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup4_header_delay60s_repeat02_20260524,2,3,16000,6546,9454,0.409125000,0.090875000,0.976038730,0.759075135
random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup4_header_delay60s_repeat02_20260524,2,4,16000,6497,9503,0.406062500,0.093937500,0.974386644,0.751616971
random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup4_header_delay60s_repeat02_20260524,2,5,16000,6476,9524,0.404750000,0.095250000,0.973661440,0.748432379
random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup4_header_delay60s_repeat02_20260524,2,6,16000,6381,9619,0.398812500,0.101187500,0.970251712,0.734113082
random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup4_header_delay60s_repeat02_20260524,2,7,16000,6435,9565,0.402187500,0.097812500,0.972215826,0.742235031
random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup4_header_delay60s_repeat02_20260524,3,0,16000,6588,9412,0.411750000,0.088250000,0.977410250,0.765498679
random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup4_header_delay60s_repeat02_20260524,3,1,16000,6507,9493,0.406687500,0.093312500,0.974728357,0.753135917
random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup4_header_delay60s_repeat02_20260524,3,2,16000,6536,9464,0.408500000,0.091500000,0.975706120,0.757549926
random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup4_header_delay60s_repeat02_20260524,3,3,16000,6562,9438,0.410125000,0.089875000,0.976566059,0.761518829
random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup4_header_delay60s_repeat02_20260524,3,4,16000,6422,9578,0.401375000,0.098625000,0.971749238,0.740275564
random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup4_header_delay60s_repeat02_20260524,3,5,16000,6500,9500,0.406250000,0.093750000,0.974489403,0.752072487
random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup4_header_delay60s_repeat02_20260524,3,6,16000,6568,9432,0.410500000,0.089500000,0.976762269,0.762436282
random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup4_header_delay60s_repeat02_20260524,3,7,16000,6550,9450,0.409375000,0.090625000,0.976171122,0.759685671
random1_sampler_regs_only_restart_auto_formal_bits_1000x125_warmup4_header_delay60s_repeat02_20260524,4,0,16000,6534,9466,0.408375000,0.091625000,0.975639318,0.757245078
