label,bit_index,line,data_ro,ones,zeros,p1,abs_bias
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_fixed_run01,10,1,2,4741,3451,0.578735352,0.078735352
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_fixed_run01,2,0,2,4737,3455,0.578247070,0.078247070
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_fixed_run01,18,2,2,4695,3497,0.573120117,0.073120117
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_fixed_run01,6,0,6,4645,3547,0.567016602,0.067016602
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_fixed_run01,34,4,2,4632,3560,0.565429688,0.065429688
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_fixed_run01,26,3,2,4629,3563,0.565063477,0.065063477
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_fixed_run01,42,5,2,4626,3566,0.564697266,0.064697266
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_fixed_run01,62,7,6,4614,3578,0.563232422,0.063232422
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_fixed_run01,14,1,6,4608,3584,0.562500000,0.062500000
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_fixed_run01,30,3,6,4591,3601,0.560424805,0.060424805
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_fixed_run01,50,6,2,4591,3601,0.560424805,0.060424805
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_fixed_run01,22,2,6,4569,3623,0.557739258,0.057739258
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_fixed_run01,38,4,6,4543,3649,0.554565430,0.054565430
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_fixed_run01,7,0,7,4525,3667,0.552368164,0.052368164
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_fixed_run01,23,2,7,4516,3676,0.551269531,0.051269531
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_fixed_run01,46,5,6,4504,3688,0.549804688,0.049804688
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_fixed_run01,15,1,7,4479,3713,0.546752930,0.046752930
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_fixed_run01,58,7,2,4475,3717,0.546264648,0.046264648
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_fixed_run01,31,3,7,4440,3752,0.541992188,0.041992188
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_fixed_run01,39,4,7,4436,3756,0.541503906,0.041503906
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_fixed_run01,3,0,3,4429,3763,0.540649414,0.040649414
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_fixed_run01,19,2,3,4414,3778,0.538818359,0.038818359
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_fixed_run01,11,1,3,4406,3786,0.537841797,0.037841797
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_fixed_run01,27,3,3,4400,3792,0.537109375,0.037109375
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_fixed_run01,55,6,7,4388,3804,0.535644531,0.035644531
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_fixed_run01,54,6,6,4372,3820,0.533691406,0.033691406
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_fixed_run01,63,7,7,4367,3825,0.533081055,0.033081055
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_fixed_run01,47,5,7,4364,3828,0.532714844,0.032714844
restart_byte_snapshot_bits_regs_only_warmup40_cap1024_fixed_run01,35,4,3,4335,3857,0.529174805,0.029174805
