"run","status","error","priority","bytes_expected","bytes_captured","first_16_bytes_hex","capture","capture_sha256","bitstream","bitstream_sha256","notes"
"tdc_reset_random1_sampler_local_ro0_clean32k_warmup10_preopen_20260525","completed","","P0","262160","262160","5444435201E60501000A000080881352","data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_clean32k_warmup10._preopen_20260525.bin","771CF7F6EEB6973703D31AD8F1987C4F78764BFCD0CA403EF8D9BFE32930709A","data\vivado_runs\fpga1_tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_clean32k_warmup10\RO_TDC_reset_aligned_top.bit","9AA7CDA1A48297AE84A771D4BF809DE72E180D07164CC583F144466004B05633","w10-boundary TDC capture: sampler-local sample RO x45y39 vs random1 data RO0; clean TDCR header plus 32768 packets"
