label,run,source,window_index,packet_start,packet_end,packets,entropy_a,entropy_b,entropy_diff,min_entropy_a,min_entropy_b,min_entropy_diff,transition_entropy_diff,same_diff_transition_ratio,longest_same_diff_bin_run,autocorr_diff_lag,diff_mean_bin,diff_std_bin
sampler_local_w10,tdc_reset_random1_sampler_local_ro0_clean32k_warmup10._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_clean32k_warmup10._preopen_20260525.bin,2,8192,12287,4096,2.64608195,5.45546685,6.63393058,1.28403801,4.05163277,5.08113676,11.5150193,0.0126984127,2,0.0203700227,-1.43676758,34.9531541
sampler_local_w10,tdc_reset_random1_sampler_local_ro0_clean32k_warmup10._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_clean32k_warmup10._preopen_20260525.bin,3,12288,16383,4096,2.631681,5.46500526,6.62793552,1.29350398,4.06336206,5.2451125,11.5145788,0.01001221,2,-0.0248388609,-1.85791016,34.9961774
sampler_local_w10,tdc_reset_random1_sampler_local_ro0_clean32k_warmup10._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_clean32k_warmup10._preopen_20260525.bin,4,16384,20479,4096,2.62801478,5.44399384,6.61714412,1.32316139,4.02272008,5.17982104,11.5047376,0.0117216117,2,-0.00491247883,-2.32299805,34.9006393
sampler_local_w10,tdc_reset_random1_sampler_local_ro0_clean32k_warmup10._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_clean32k_warmup10._preopen_20260525.bin,5,20480,24575,4096,2.61288759,5.44674619,6.61645941,1.28919357,4.03421572,5.17982104,11.5055379,0.0112332112,2,0.0257737011,-1.83178711,35.4485064
sampler_local_w10,tdc_reset_random1_sampler_local_ro0_clean32k_warmup10._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_clean32k_warmup10._preopen_20260525.bin,6,24576,28671,4096,2.64882354,5.46482567,6.6288471,1.33111502,4.13581386,5.25853301,11.5232598,0.0122100122,2,0.0308868966,-2.32666016,35.0850873
sampler_local_w10,tdc_reset_random1_sampler_local_ro0_clean32k_warmup10._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_clean32k_warmup10._preopen_20260525.bin,7,28672,32767,4096,2.59988667,5.46002799,6.62520737,1.30477171,4.02845645,5.23181568,11.5150655,0.0114774115,3,0.00433082529,-1.984375,35.5337154
sampler_local_w12,tdc_reset_random1_sampler_local_ro0_clean32k_warmup12._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_clean32k_warmup12._preopen_20260525.bin,0,0,4095,4096,2.64882011,5.5877877,6.70550509,1.28146712,4.29264087,5.23181568,11.5864236,0.0102564103,3,0.00310638116,-1.13452148,35.103513
sampler_local_w12,tdc_reset_random1_sampler_local_ro0_clean32k_warmup12._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_clean32k_warmup12._preopen_20260525.bin,1,4096,8191,4096,2.67488626,5.57731678,6.71402603,1.30129533,4.16079621,5.27207955,11.6108585,0.00976800977,2,-0.00446424567,-1.11669922,35.5644189
sampler_local_w12,tdc_reset_random1_sampler_local_ro0_clean32k_warmup12._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_clean32k_warmup12._preopen_20260525.bin,2,8192,12287,4096,2.75894883,5.60188069,6.7188644,1.3588514,4.1991001,5.25853301,11.5768485,0.00732600733,2,-0.00335145968,-0.444824219,34.8085205
sampler_local_w12,tdc_reset_random1_sampler_local_ro0_clean32k_warmup12._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_clean32k_warmup12._preopen_20260525.bin,3,12288,16383,4096,2.71270284,5.56483109,6.70173501,1.333776,4.16710999,5.20558413,11.5873018,0.0139194139,3,0.0130459317,-0.200195312,35.285121
sampler_local_w12,tdc_reset_random1_sampler_local_ro0_clean32k_warmup12._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_clean32k_warmup12._preopen_20260525.bin,4,16384,20479,4096,2.51500112,5.5743236,6.68575398,1.27890081,4.08113676,5.37064338,11.5747627,0.0136752137,2,-0.00557961588,-0.649414062,35.1608221
sampler_local_w12,tdc_reset_random1_sampler_local_ro0_clean32k_warmup12._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_clean32k_warmup12._preopen_20260525.bin,5,20480,24575,4096,2.66088764,5.59562604,6.72229451,1.24929301,4.33466408,5.40008716,11.5985076,0.0107448107,3,0.0089351297,-1.59375,35.3571348
sampler_local_w12,tdc_reset_random1_sampler_local_ro0_clean32k_warmup12._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_clean32k_warmup12._preopen_20260525.bin,6,24576,28671,4096,2.66264145,5.58970653,6.71751501,1.31262432,4.23181568,5.43014439,11.6068899,0.00952380952,2,-0.013608826,-0.495605469,35.2791551
sampler_local_w12,tdc_reset_random1_sampler_local_ro0_clean32k_warmup12._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_clean32k_warmup12._preopen_20260525.bin,7,28672,32767,4096,2.705646,5.61950005,6.73564738,1.31262432,4.38529016,5.44541115,11.6002281,0.01001221,3,0.0163495123,-0.826904297,34.929597
