label,run,source,source_format,tdcr_header_found,tdcr_version,tdcr_pair_id,tdcr_family_id,tdcr_warmup_packets,tdcr_capture_packets,tdcr_sample_div,packets,seq_gaps,seq_wraps,enable_edge_index,pre_enable_packets,post_enable_packets,bins,warmup_start,early_packets,window_packets,lag,entropy_a,entropy_b,entropy_diff,min_entropy_a,min_entropy_b,min_entropy_diff,early_entropy_a,early_entropy_b,early_entropy_diff,early_min_entropy_a,early_min_entropy_b,early_min_entropy_diff,transition_entropy_diff,transition_min_entropy_diff,same_diff_transition_ratio,residence_runs,residence_mean_len,residence_median_len,residence_p95_len,longest_same_diff_bin_run,autocorr_diff_lag,autocorr_a_lag,autocorr_b_lag,first_window_packets,later_window_packets,first_entropy_a,first_entropy_b,first_entropy_diff,later_entropy_a,later_entropy_b,later_entropy_diff,first_minus_later_entropy_a,first_minus_later_entropy_b,first_minus_later_entropy_diff,first_later_tvd_a,first_later_tvd_b,first_later_tvd_diff,first_diff_mean_bin,later_diff_mean_bin,first_minus_later_diff_mean_bin,warmup_packets,warmup_entropy_a,warmup_entropy_b,warmup_entropy_diff,warmup_transition_entropy_diff,warmup_same_diff_transition_ratio,warmup_longest_same_diff_bin_run,warmup_autocorr_diff_lag
sampler_local_w0,tdc_reset_random1_sampler_local_ro0_clean32k_warmup0._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_clean32k_warmup0._preopen_20260525.bin,raw,1,1,1505,1,0,32768,5000,32768,0,0,0,0,32768,128,0,512,4096,1,2.69195452,5.48989559,6.65463511,1.31174969,3.90394376,5,2.61161498,5.35387601,6.43888114,1.32757466,3.79054663,4.75207249,12.9439023,9.87067295,0.0130314035,32341,1.01320305,1,1,3,-0.000825613455,-0.00147254308,-0.00534983249,4096,28672,2.6771444,5.47787385,6.64927228,2.69218977,5.49048406,6.65287941,-0.0150453783,-0.0126102134,-0.00360712315,0.0251116071,0.039969308,0.0567103795,-1.90576172,-1.42442104,-0.481340681,512,2.61161498,5.35387601,6.43888114,8.92281549,0.00978473581,2,0.0202291467
sampler_local_w0,tdc_reset_random1_sampler_local_ro0_clean32k_warmup0._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_clean32k_warmup0._preopen_20260525.bin,raw,1,1,1505,1,0,32768,5000,32768,0,0,0,0,32768,128,10,512,4096,1,2.69195452,5.48989559,6.65463511,1.31174969,3.90394376,5,2.61161498,5.35387601,6.43888114,1.32757466,3.79054663,4.75207249,12.9439023,9.87067295,0.0130314035,32341,1.01320305,1,1,3,-0.000825613455,-0.00147254308,-0.00534983249,4096,28672,2.6771444,5.47787385,6.64927228,2.69218977,5.49048406,6.65287941,-0.0150453783,-0.0126102134,-0.00360712315,0.0251116071,0.039969308,0.0567103795,-1.90576172,-1.42442104,-0.481340681,512,2.6082675,5.36062978,6.43436187,8.9149877,0.00978473581,2,0.0309556806
sampler_local_w0,tdc_reset_random1_sampler_local_ro0_clean32k_warmup0._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_clean32k_warmup0._preopen_20260525.bin,raw,1,1,1505,1,0,32768,5000,32768,0,0,0,0,32768,128,12,512,4096,1,2.69195452,5.48989559,6.65463511,1.31174969,3.90394376,5,2.61161498,5.35387601,6.43888114,1.32757466,3.79054663,4.75207249,12.9439023,9.87067295,0.0130314035,32341,1.01320305,1,1,3,-0.000825613455,-0.00147254308,-0.00534983249,4096,28672,2.6771444,5.47787385,6.64927228,2.69218977,5.49048406,6.65287941,-0.0150453783,-0.0126102134,-0.00360712315,0.0251116071,0.039969308,0.0567103795,-1.90576172,-1.42442104,-0.481340681,512,2.61796039,5.36044843,6.43144437,8.9149877,0.00978473581,2,0.0374738814
sampler_local_w0,tdc_reset_random1_sampler_local_ro0_clean32k_warmup0._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_clean32k_warmup0._preopen_20260525.bin,raw,1,1,1505,1,0,32768,5000,32768,0,0,0,0,32768,128,64,512,4096,1,2.69195452,5.48989559,6.65463511,1.31174969,3.90394376,5,2.61161498,5.35387601,6.43888114,1.32757466,3.79054663,4.75207249,12.9439023,9.87067295,0.0130314035,32341,1.01320305,1,1,3,-0.000825613455,-0.00147254308,-0.00534983249,4096,28672,2.6771444,5.47787385,6.64927228,2.69218977,5.49048406,6.65287941,-0.0150453783,-0.0126102134,-0.00360712315,0.0251116071,0.039969308,0.0567103795,-1.90576172,-1.42442104,-0.481340681,512,2.60990566,5.38624741,6.43453158,8.9149877,0.00978473581,2,0.039118867
sampler_local_w0,tdc_reset_random1_sampler_local_ro0_clean32k_warmup0._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_clean32k_warmup0._preopen_20260525.bin,raw,1,1,1505,1,0,32768,5000,32768,0,0,0,0,32768,128,256,512,4096,1,2.69195452,5.48989559,6.65463511,1.31174969,3.90394376,5,2.61161498,5.35387601,6.43888114,1.32757466,3.79054663,4.75207249,12.9439023,9.87067295,0.0130314035,32341,1.01320305,1,1,3,-0.000825613455,-0.00147254308,-0.00534983249,4096,28672,2.6771444,5.47787385,6.64927228,2.69218977,5.49048406,6.65287941,-0.0150453783,-0.0126102134,-0.00360712315,0.0251116071,0.039969308,0.0567103795,-1.90576172,-1.42442104,-0.481340681,512,2.66823022,5.44914161,6.50544002,8.94629885,0.00978473581,2,0.10015268
sampler_local_w0,tdc_reset_random1_sampler_local_ro0_clean32k_warmup0._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_clean32k_warmup0._preopen_20260525.bin,raw,1,1,1505,1,0,32768,5000,32768,0,0,0,0,32768,128,1024,512,4096,1,2.69195452,5.48989559,6.65463511,1.31174969,3.90394376,5,2.61161498,5.35387601,6.43888114,1.32757466,3.79054663,4.75207249,12.9439023,9.87067295,0.0130314035,32341,1.01320305,1,1,3,-0.000825613455,-0.00147254308,-0.00534983249,4096,28672,2.6771444,5.47787385,6.64927228,2.69218977,5.49048406,6.65287941,-0.0150453783,-0.0126102134,-0.00360712315,0.0251116071,0.039969308,0.0567103795,-1.90576172,-1.42442104,-0.481340681,512,2.58093691,5.3176043,6.41661061,8.90029147,0.0136986301,2,0.0611336468
sampler_local_w0,tdc_reset_random1_sampler_local_ro0_clean32k_warmup0._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_clean32k_warmup0._preopen_20260525.bin,raw,1,1,1505,1,0,32768,5000,32768,0,0,0,0,32768,128,4096,512,4096,1,2.69195452,5.48989559,6.65463511,1.31174969,3.90394376,5,2.61161498,5.35387601,6.43888114,1.32757466,3.79054663,4.75207249,12.9439023,9.87067295,0.0130314035,32341,1.01320305,1,1,3,-0.000825613455,-0.00147254308,-0.00534983249,4096,28672,2.6771444,5.47787385,6.64927228,2.69218977,5.49048406,6.65287941,-0.0150453783,-0.0126102134,-0.00360712315,0.0251116071,0.039969308,0.0567103795,-1.90576172,-1.42442104,-0.481340681,512,2.59744371,5.39001238,6.45232777,8.95021275,0.0156555773,2,-0.0597259587
sampler_local_w10,tdc_reset_random1_sampler_local_ro0_clean32k_warmup10._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_clean32k_warmup10._preopen_20260525.bin,raw,1,1,1510,1,10,32768,5000,32768,0,0,0,0,32768,128,0,512,4096,1,2.63232682,5.45961607,6.63800287,1.30792943,4.05309373,5.25348568,2.42872969,5.34546794,6.44492254,1.25853301,3.830075,4.67807191,12.9217991,10.192601,0.0118411817,32380,1.01198271,1,1,3,0.00660909309,0.00525950378,0.00930622674,4096,28672,2.58642313,5.43470343,6.59798164,2.63727932,5.46206021,6.64134651,-0.0508561867,-0.0273567828,-0.043364878,0.0265764509,0.0403878348,0.0631277902,-2.22753906,-2.03330776,-0.194231306,512,2.42872969,5.34546794,6.44492254,8.91890159,0.0136986301,2,-0.0549404203
sampler_local_w10,tdc_reset_random1_sampler_local_ro0_clean32k_warmup10._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_clean32k_warmup10._preopen_20260525.bin,raw,1,1,1510,1,10,32768,5000,32768,0,0,0,0,32768,128,10,512,4096,1,2.63232682,5.45961607,6.63800287,1.30792943,4.05309373,5.25348568,2.42872969,5.34546794,6.44492254,1.25853301,3.830075,4.67807191,12.9217991,10.192601,0.0118411817,32380,1.01198271,1,1,3,0.00660909309,0.00525950378,0.00930622674,4096,28672,2.58642313,5.43470343,6.59798164,2.63727932,5.46206021,6.64134651,-0.0508561867,-0.0273567828,-0.043364878,0.0265764509,0.0403878348,0.0631277902,-2.22753906,-2.03330776,-0.194231306,512,2.42373144,5.33887398,6.45042294,8.92281549,0.0136986301,2,-0.0506886501
sampler_local_w10,tdc_reset_random1_sampler_local_ro0_clean32k_warmup10._preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_clean32k_warmup10._preopen_20260525.bin,raw,1,1,1510,1,10,32768,5000,32768,0,0,0,0,32768,128,12,512,4096,1,2.63232682,5.45961607,6.63800287,1.30792943,4.05309373,5.25348568,2.42872969,5.34546794,6.44492254,1.25853301,3.830075,4.67807191,12.9217991,10.192601,0.0118411817,32380,1.01198271,1,1,3,0.00660909309,0.00525950378,0.00930622674,4096,28672,2.58642313,5.43470343,6.59798164,2.63727932,5.46206021,6.64134651,-0.0508561867,-0.0273567828,-0.043364878,0.0265764509,0.0403878348,0.0631277902,-2.22753906,-2.03330776,-0.194231306,512,2.42357,5.34264458,6.45441187,8.92281549,0.0136986301,2,-0.0542782194
