label,input,restart_count,row_bytes,warmup_bytes,overall_p1,overall_abs_bias,overall_min_entropy,row_ones_mean,row_ones_std,worst_byte_index,worst_bit_index,worst_x,worst_p1
restart_reduced_xor_random1_sampler_island_local_warmup10_line0_1000x125_strict_20260528_line_w10_map.payload,E:\Project\MLDSA\RO_TRNG\data\experiments\restart_reduced_xor_w10_line_map_20260528\payloads\restart_reduced_xor_random1_sampler_island_local_warmup10_line0_1000x125_strict_20260528_line_w10_map.payload.bin,1000,125,10,0.499648000,0.000352000,0.998984700,499.648000000,14.526737280,0,1,652,0.348000000
restart_reduced_xor_random1_sampler_island_local_warmup10_line1_1000x125_strict_20260528_line_w10_map.payload,E:\Project\MLDSA\RO_TRNG\data\experiments\restart_reduced_xor_w10_line_map_20260528\payloads\restart_reduced_xor_random1_sampler_island_local_warmup10_line1_1000x125_strict_20260528_line_w10_map.payload.bin,1000,125,10,0.499561000,0.000439000,0.998733870,499.561000000,15.144315072,2,0,658,0.658000000
restart_reduced_xor_random1_sampler_island_local_warmup10_line2_1000x125_strict_20260528_line_w10_map.payload,E:\Project\MLDSA\RO_TRNG\data\experiments\restart_reduced_xor_w10_line_map_20260528\payloads\restart_reduced_xor_random1_sampler_island_local_warmup10_line2_1000x125_strict_20260528_line_w10_map.payload.bin,1000,125,10,0.500273000,0.000273000,0.999212503,500.273000000,16.223762541,1,3,583,0.417000000
restart_reduced_xor_random1_sampler_island_local_warmup10_line3_1000x125_strict_20260528_line_w10_map.payload,E:\Project\MLDSA\RO_TRNG\data\experiments\restart_reduced_xor_w10_line_map_20260528\payloads\restart_reduced_xor_random1_sampler_island_local_warmup10_line3_1000x125_strict_20260528_line_w10_map.payload.bin,1000,125,10,0.500945000,0.000945000,0.997275880,500.945000000,15.685278926,1,6,665,0.665000000
restart_reduced_xor_random1_sampler_island_local_warmup10_line4_1000x125_strict_20260528_line_w10_map.payload,E:\Project\MLDSA\RO_TRNG\data\experiments\restart_reduced_xor_w10_line_map_20260528\payloads\restart_reduced_xor_random1_sampler_island_local_warmup10_line4_1000x125_strict_20260528_line_w10_map.payload.bin,1000,125,10,0.501004000,0.001004000,0.997105973,501.004000000,14.119135384,0,3,618,0.618000000
restart_reduced_xor_random1_sampler_island_local_warmup10_line5_1000x125_strict_20260528_line_w10_map.payload,E:\Project\MLDSA\RO_TRNG\data\experiments\restart_reduced_xor_w10_line_map_20260528\payloads\restart_reduced_xor_random1_sampler_island_local_warmup10_line5_1000x125_strict_20260528_line_w10_map.payload.bin,1000,125,10,0.500182000,0.000182000,0.999474955,500.182000000,14.666317738,0,0,560,0.560000000
restart_reduced_xor_random1_sampler_island_local_warmup10_line6_1000x125_strict_20260528_line_w10_map.payload,E:\Project\MLDSA\RO_TRNG\data\experiments\restart_reduced_xor_w10_line_map_20260528\payloads\restart_reduced_xor_random1_sampler_island_local_warmup10_line6_1000x125_strict_20260528_line_w10_map.payload.bin,1000,125,10,0.486473000,0.013527000,0.961487963,486.473000000,15.810922522,0,3,701,0.299000000
restart_reduced_xor_random1_sampler_island_local_warmup10_line7_1000x125_strict_20260528_line_w10_map.payload,E:\Project\MLDSA\RO_TRNG\data\experiments\restart_reduced_xor_w10_line_map_20260528\payloads\restart_reduced_xor_random1_sampler_island_local_warmup10_line7_1000x125_strict_20260528_line_w10_map.payload.bin,1000,125,10,0.500176000,0.000176000,0.999492261,500.176000000,13.930865874,0,4,585,0.585000000
