bin,count,probability,width_ps_nominal,ideal_width_ps,dnl_lsb,inl_lsb,phase_center_ps_nominal,dead_code
0,385247,0.3674005197529981,1837.0025987649904,76.92307692307692,22.88103378394488,22.88103378394488,918.5012993824952,0
1,7884,0.007518775481009942,37.59387740504971,76.92307692307692,-0.5112795937343537,22.369754190210525,1855.7995374675152,0
2,6479,0.006178861788617886,30.89430894308943,76.92307692307692,-0.5983739837398374,21.77138020647069,1890.0436306415847,0
3,4898,0.00467110125646711,23.35550628233555,76.92307692307692,-0.6963784183296378,21.07500178814105,1917.1685382542973,0
4,3334,0.003179553203156665,15.897766015783326,76.92307692307692,-0.7933290417948168,20.281672746346235,1936.7951744033567,0
5,2271,0.0021657964380230313,10.828982190115156,76.92307692307692,-0.859223231528503,19.422449514817732,1950.158548506306,0
6,3109,0.0029649762773287557,14.824881386643778,76.92307692307692,-0.8072765419736309,18.6151729728441,1962.9854802946854,0
7,3813,0.0036363636363636364,18.181818181818183,76.92307692307692,-0.7636363636363637,17.851536609207734,1979.4888300789162,0
8,16298,0.015542998831747848,77.71499415873924,76.92307692307692,0.0102949240636101,17.861831533271346,2027.437236249195,0
9,80,7.629401807214553e-05,0.38147009036072765,76.92307692307692,-0.9950408888253105,16.866790644446034,2066.485468373745,0
10,4992,0.004760746727701881,23.803733638509406,76.92307692307692,-0.6905514626993777,16.176239181746656,2078.5780702381803,0
11,4600,0.004386906039148368,21.93453019574184,76.92307692307692,-0.7148511074553561,15.4613880742913,2101.447202155306,0
12,3647,0.0034780535488639344,17.390267744319672,76.92307692307692,-0.7739265193238443,14.687461554967456,2121.1096011253367,0
13,16,1.5258803614429106e-05,0.07629401807214553,76.92307692307692,-0.9990081777650621,13.688453377202393,2129.842882006533,0
14,4874,0.0046482130510454665,23.241065255227333,76.92307692307692,-0.6978661516820447,12.990587225520349,2141.5015616431824,0
15,4480,0.00427246501204015,21.36232506020075,76.92307692307692,-0.7222897742173903,12.268297451302958,2163.803256800896,0
16,8168,0.007789619245166059,38.94809622583029,76.92307692307692,-0.49367474906420616,11.774622702238752,2193.958467443912,0
17,1345,0.0012826931788379467,6.413465894189733,76.92307692307692,-0.9166249433755335,10.857997758863219,2216.639248503922,0
18,3670,0.0034999880790596762,17.49994039529838,76.92307692307692,-0.772500774861121,10.085496984002098,2228.5959516486664,0
19,4283,0.004084590992537491,20.422954962687456,76.92307692307692,-0.7345015854850631,9.350995398517036,2247.557399327659,0
20,3495,0.003333094914526858,16.665474572634288,76.92307692307692,-0.7833488305557542,8.567646567961281,2266.10161409532,0
21,1013,0.0009660730038385428,4.830365019192714,76.92307692307692,-0.9372052547504948,7.6304413132107864,2276.8495338912335,0
22,4331,0.004130367403380779,20.651837016903894,76.92307692307692,-0.7315261187802493,6.898915194430537,2289.590634909282,0
23,4580,0.004367832534630332,21.83916267315166,76.92307692307692,-0.7160908852490284,6.182824309181509,2310.8361347543096,0
24,6841,0.006524092220394345,32.62046110197172,76.92307692307692,-0.5759340056743676,5.606890303507141,2338.0659466418715,0
25,331,0.00031566649977350213,1.5783324988675107,76.92307692307692,-0.9794816775147224,4.627408625992419,2355.165343442291,0
