bin,count,probability,width_ps_nominal,ideal_width_ps,dnl_lsb,inl_lsb,phase_center_ps_nominal,dead_code
0,378195,0.36067520205993847,1803.3760102996923,76.92307692307692,22.443888133896003,22.443888133896003,901.6880051498462,0
1,5870,0.005598073576043678,27.990367880218393,76.92307692307692,-0.6361252175571609,21.80776291633884,1817.3711942398015,0
2,6391,0.006094938368738526,30.474691843692632,76.92307692307692,-0.6038290060319957,21.203933910306844,1846.603724101757,0
3,10145,0.009675035166773956,48.37517583386978,76.92307692307692,-0.3711227141596929,20.83281119614715,1886.0286579405383,0
4,10314,0.009836206279951363,49.18103139975681,76.92307692307692,-0.3606465918031614,20.47216460434399,1934.8067615573516,0
5,1268,0.0012092601864435067,6.046300932217533,76.92307692307692,-0.9213980878811721,19.55076651646282,1962.420427723339,0
6,3315,0.0031614333738645304,15.807166869322652,76.92307692307692,-0.7945068306988055,18.756259685764014,1973.347161624109,0
7,6102,0.0058193262284529,29.096631142264503,76.92307692307692,-0.6217437951505614,18.134515890613454,1995.7990606299024,0
8,7712,0.007354743342154829,36.773716710774146,76.92307692307692,-0.5219416827599361,17.612574207853516,2028.7342345564218,0
9,776,0.0007400519752998116,3.700259876499058,76.92307692307692,-0.9518966216055122,16.660677586248003,2048.9712228500584,0
10,3666,0.003496173378156069,17.480866890780344,76.92307692307692,-0.7727487304198555,15.887928855828147,2059.5617862336976,0
11,4766,0.00454521612664807,22.72608063324035,76.92307692307692,-0.7045609517678755,15.18336790406027,2079.6652599957083,0
12,8340,0.007953651384021172,39.768256920105856,76.92307692307692,-0.48301266003862386,14.700355244021647,2110.912428772381,0
13,276,0.0002632143623489021,1.3160718117445105,76.92307692307692,-0.9828910664473214,13.717464177574326,2131.4545931383063,0
14,4225,0.004029277829435186,20.146389147175928,76.92307692307692,-0.7380969410867129,12.979367236487613,2142.185823617767,0
15,4336,0.004135135779510288,20.67567889755144,76.92307692307692,-0.7312161743318313,12.248151062155783,2162.5968576401306,0
16,6532,0.006229406575590683,31.147032877953414,76.92307692307692,-0.5950885725866056,11.653062489569177,2188.5082135278826,0
17,83,7.915504374985099e-05,0.3957752187492549,76.92307692307692,-0.9948549221562597,10.658207567412918,2204.2796175762337,0
18,6066,0.005784993920320435,28.924969601602175,76.92307692307692,-0.6239753951791718,10.034232172233747,2218.9399899864097,0
19,4101,0.00391102210142336,19.5551105071168,76.92307692307692,-0.7457835634074816,9.288448608826265,2243.1800300407695,0
20,2325,0.0022172949002217295,11.086474501108647,76.92307692307692,-0.8558758314855875,8.432572777340678,2258.500822544882,0
21,603,0.0005750661612187969,2.875330806093985,76.92307692307692,-0.9626206995207782,7.469952077819899,2265.481725198483,0
22,5329,0.005082135278830794,25.41067639415397,76.92307692307692,-0.6696612068759984,6.8002908709439005,2279.624728798607,0
23,3800,0.0036239658584269127,18.119829292134565,76.92307692307692,-0.7644422192022506,6.03584865174165,2301.3899816417515,0
24,16987,0.016200081062394203,81.00040531197101,76.92307692307692,0.05300526905562308,6.0888539207972725,2350.9500989438043,0
25,2110,0.0020122547266528384,10.061273633264191,76.92307692307692,-0.8692034427675654,5.219650478029707,2396.480938416422,0
26,2420,0.0023078940466824023,11.539470233412011,76.92307692307692,-0.8499868869656438,4.3696635910640635,2407.28131034976,0
27,4305,0.004105571847507331,20.527859237536656,76.92307692307692,-0.7331378299120235,3.63652576115204,2423.3149750852344,0
28,4642,0.004426960398636244,22.134801993181224,76.92307692307692,-0.712247574088644,2.924278187063396,2444.646305700593,0
29,1093,0.0010423670219106883,5.211835109553442,76.92307692307692,-0.9322461435758053,1.9920320434875909,2458.3196242519602,0
30,2432,0.002319338149393224,11.596690746966122,76.92307692307692,-0.8492430202894404,1.1427890231981506,2466.72388718022,0
31,3743,0.003569606370550509,17.848031852752545,76.92307692307692,-0.7679755859142169,0.3748134372839337,2481.4462484800792,0
32,12020,0.011463176215339866,57.31588107669933,76.92307692307692,-0.2548935460029087,0.11991989128102498,2519.028204944805,0
33,976,0.0009307870204801755,4.653935102400878,76.92307692307692,-0.9394988436687886,-0.8195789523877636,2550.0131130343557,0
