bin,count,probability,width_ps_nominal,ideal_width_ps,dnl_lsb,inl_lsb,phase_center_ps_nominal,dead_code
45,0,0.0,0.0,76.92307692307692,-1.0,-10.500597002399457,2730.7233075077343,1
46,554,0.0021133503469480397,10.566751734740198,76.92307692307692,-0.8626322274483774,-11.363229229847835,2736.0066833751043,0
47,766,0.0029220692522783365,14.610346261391683,76.92307692307692,-0.8100654986019081,-12.173294728449743,2748.5952323731703,0
48,1869,0.007129696387086437,35.64848193543219,76.92307692307692,-0.5365697348393816,-12.709864463289126,2773.724646471582,0
49,10,3.8147118175957395e-05,0.19073559087978698,76.92307692307692,-0.9975204373185628,-13.707384900607689,2791.6442552347385,0
50,684,0.002609262883235486,13.04631441617743,76.92307692307692,-0.8303979125896934,-14.537782813197383,2798.262780238267,0
51,783,0.002986919353177464,14.93459676588732,76.92307692307692,-0.8058502420434648,-15.343633055240847,2812.2532358292992,0
52,1565,0.005970023994537332,29.850119972686663,76.92307692307692,-0.6119484403550735,-15.95558149559592,2834.6455941985864,0
53,10,3.8147118175957395e-05,0.19073559087978698,76.92307692307692,-0.9975204373185628,-16.953101932914482,2849.6660219803694,0
54,849,0.003238690333138783,16.193451665693914,76.92307692307692,-0.7894851283459792,-17.742587061260462,2857.858115608656,0
55,607,0.002315530073280614,11.57765036640307,76.92307692307692,-0.84949054523676,-18.59207760649722,2871.7436666247045,0
56,1030,0.003929153172123612,19.64576586061806,76.92307692307692,-0.7446050438119652,-19.336682650309186,2887.355374738215,0
57,77,0.00029373280995487194,1.4686640497743597,76.92307692307692,-0.9809073673529334,-20.31759001766212,2897.912589693411,0
58,976,0.0037231587339734418,18.61579366986721,76.92307692307692,-0.7579946822917263,-21.075584699953847,2907.954818553232,0
59,544,0.0020752032287720823,10.376016143860411,76.92307692307692,-0.8651117901298147,-21.94069649008366,2922.450723460096,0
60,1053,0.004016891543928314,20.08445771964157,76.92307692307692,-0.7389020496446597,-22.67959853972832,2937.680960391847,0
61,1009,0.003849044223954101,19.245221119770505,76.92307692307692,-0.7498121254429835,-23.429410665171304,2957.345799811553,0
62,498,0.0018997264851626783,9.49863242581339,76.92307692307692,-0.8765177784644259,-24.30592844363573,2971.717726584345,0
63,3,1.1444135452787219e-05,0.05722067726393609,76.92307692307692,-0.9992561311955688,-25.305184574831298,2976.495653135884,0
64,106088,0.4046951473050968,2023.475736525484,76.92307692307692,25.305184574831294,-3.552713678800501e-15,3988.2621317372577,0
