file,name,bytes,bits,zeros,ones,p1,bit_min_entropy,monobit_z,monobit_p,runs,runs_p,adjacent_equal_ratio,longest_zero_run,longest_one_run,shannon_entropy_byte,min_entropy_byte
data\hardware\20260511_fpga1_board1\trng\same_column_repeat03_20mib.bin,same_column_repeat03_20mib.bin,20971520,167772160,83899646,83872514,0.4999191403388977,0.9997667071993079,-2.0947001336838005,0.03619765735174177,82818952,0.0,0.5063605815551315,29,29,7.999046368050037,7.86265658534729
