label,run,source,window_index,packet_start,packet_end,packets,entropy_a,entropy_b,entropy_diff,min_entropy_a,min_entropy_b,min_entropy_diff,transition_entropy_diff,same_diff_transition_ratio,longest_same_diff_bin_run,autocorr_diff_lag,diff_mean_bin,diff_std_bin
tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525.bin,12,49152,53247,4096,5.51785354,5.46002406,6.61199025,4.36337538,4.06926266,5.43014439,11.551175,0.011965812,3,-0.0209369093,-1.83911133,25.0928871
tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525.bin,13,53248,57343,4096,5.50672472,5.46929896,6.61727305,4.21864029,4.00564656,5.49220536,11.5562403,0.0112332112,2,-0.0226986425,-0.774414062,25.2554111
tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525.bin,14,57344,61439,4096,5.53524125,5.41804195,6.60506614,4.30651304,4.01700643,5.21864029,11.5411178,0.00732600733,2,-0.011632675,-1.10009766,24.9820886
tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525.bin,15,61440,65535,4096,5.530371,5.45934366,6.62255129,4.30651304,3.95560588,5.4150375,11.5512704,0.00757020757,2,-0.00930741412,-0.849121094,25.5192176
tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525.bin,16,65536,69631,4096,5.5397923,5.43723292,6.63083699,4.34178852,4.01131531,5.62496057,11.5676493,0.00927960928,3,-0.00696330073,-0.613525391,25.544843
tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525.bin,17,69632,73727,4096,5.51874137,5.46181564,6.62149776,4.21209744,4,5.31349947,11.5406389,0.0112332112,2,0.0235144571,-1.24560547,25.2708257
tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525.bin,18,73728,77823,4096,5.50664399,5.45763125,6.63207815,4.22521294,4.13581386,5.642448,11.5389492,0.0112332112,3,-0.0100471014,-1.26123047,25.4984617
tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525.bin,19,77824,81919,4096,5.51744453,5.45459576,6.62103675,4.19264508,4.13581386,5.29956028,11.5396621,0.01001221,2,0.0180749685,-1.63500977,25.2264438
tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525.bin,20,81920,86015,4096,5.5069409,5.46461667,6.62533812,4.1991001,4.13581386,5.52426657,11.5546522,0.0114774115,3,0.0136630172,-0.516601562,25.4320175
tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525,data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random1_ro0_ro1_pair_only_smoke_20260525.bin,21,86016,90111,4096,5.51839384,5.4815683,6.61820556,4.23181568,4.16079621,5.43014439,11.5397024,0.0107448107,3,-0.0067050804,-1.03564453,25.3231365
