label,run,source,source_format,tdcr_header_found,tdcr_version,tdcr_pair_id,tdcr_family_id,tdcr_warmup_packets,tdcr_capture_packets,tdcr_sample_div,packets,seq_gaps,seq_wraps,enable_edge_index,pre_enable_packets,post_enable_packets,bins,warmup_start,early_packets,window_packets,lag,entropy_a,entropy_b,entropy_diff,min_entropy_a,min_entropy_b,min_entropy_diff,early_entropy_a,early_entropy_b,early_entropy_diff,early_min_entropy_a,early_min_entropy_b,early_min_entropy_diff,transition_entropy_diff,transition_min_entropy_diff,same_diff_transition_ratio,residence_runs,residence_mean_len,residence_median_len,residence_p95_len,longest_same_diff_bin_run,autocorr_diff_lag,autocorr_a_lag,autocorr_b_lag,first_window_packets,later_window_packets,first_entropy_a,first_entropy_b,first_entropy_diff,later_entropy_a,later_entropy_b,later_entropy_diff,first_minus_later_entropy_a,first_minus_later_entropy_b,first_minus_later_entropy_diff,first_later_tvd_a,first_later_tvd_b,first_later_tvd_diff,first_diff_mean_bin,later_diff_mean_bin,first_minus_later_diff_mean_bin,warmup_packets,warmup_entropy_a,warmup_entropy_b,warmup_entropy_diff,warmup_transition_entropy_diff,warmup_same_diff_transition_ratio,warmup_longest_same_diff_bin_run,warmup_autocorr_diff_lag
tdc_mask_random1_ro0_ro1_all_data_on,tdc_mask_random1_ro0_ro1_all_data_on_20260525,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random1_ro0_ro1_all_data_on_20260525.bin,raw,0,,,,,,,1048575,1,16,0,0,1048575,128,1024,512,4096,1,5.64453496,5.69317811,6.74706646,4.53641039,4.64630042,5.62373755,5.5163924,5.60987841,6.52701057,4.0931094,4.54056838,4.830075,13.4827178,11.2652876,0.0103025633,1037772,1.0104098,1,1,4,-0.000931812744,-0.00137164682,-0.00157508637,4096,1044479,5.64033883,5.68965541,6.72088354,5.6445171,5.6931334,6.74706866,-0.00417826433,-0.00347798829,-0.0261851156,0.0415474993,0.0499850892,0.0742115834,0.906738281,1.02340689,-0.116668604,512,5.5630785,5.60141347,6.50166161,8.96978222,0.0156555773,2,0.083834631
tdc_mask_random1_ro0_ro1_all_data_on,tdc_mask_random1_ro0_ro1_all_data_on_20260525,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random1_ro0_ro1_all_data_on_20260525.bin,raw,0,,,,,,,1048575,1,16,0,0,1048575,128,4096,512,4096,1,5.64453496,5.69317811,6.74706646,4.53641039,4.64630042,5.62373755,5.5163924,5.60987841,6.52701057,4.0931094,4.54056838,4.830075,13.4827178,11.2652876,0.0103025633,1037772,1.0104098,1,1,4,-0.000931812744,-0.00137164682,-0.00157508637,4096,1044479,5.64033883,5.68965541,6.72088354,5.6445171,5.6931334,6.74706866,-0.00417826433,-0.00347798829,-0.0261851156,0.0415474993,0.0499850892,0.0742115834,0.906738281,1.02340689,-0.116668604,512,5.57423939,5.61263556,6.56447011,8.94238496,0.011741683,2,0.0679328628
tdc_mask_random1_ro0_ro1_pair_plus_sample,tdc_mask_random1_ro0_ro1_pair_plus_sample_20260525,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random1_ro0_ro1_pair_plus_sample_20260525.bin,raw,0,,,,,,,1048575,1,16,0,0,1048575,128,0,512,4096,1,5.58373562,5.40343871,6.64622224,4.00288532,4.41128399,5.60346074,5.53156148,5.39852044,6.45488333,3.87071698,4.142019,4.830075,13.2825595,11.1513743,0.0109625072,1037080,1.01108401,1,1,4,-6.68543375e-05,-0.000385639951,0.000134884926,4096,1044479,5.57842304,5.37200591,6.626203,5.5837115,5.40350614,6.64621788,-0.00528846381,-0.0315002269,-0.0200148777,0.0473101735,0.0523681857,0.0669065092,0.802001953,0.385334698,0.416667255,512,5.53156148,5.39852044,6.45488333,8.93455717,0.00587084149,2,-0.0162960357
tdc_mask_random1_ro0_ro1_pair_plus_sample,tdc_mask_random1_ro0_ro1_pair_plus_sample_20260525,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random1_ro0_ro1_pair_plus_sample_20260525.bin,raw,0,,,,,,,1048575,1,16,0,0,1048575,128,12,512,4096,1,5.58373562,5.40343871,6.64622224,4.00288532,4.41128399,5.60346074,5.53156148,5.39852044,6.45488333,3.87071698,4.142019,4.830075,13.2825595,11.1513743,0.0109625072,1037080,1.01108401,1,1,4,-6.68543375e-05,-0.000385639951,0.000134884926,4096,1044479,5.57842304,5.37200591,6.626203,5.5837115,5.40350614,6.64621788,-0.00528846381,-0.0315002269,-0.0200148777,0.0473101735,0.0523681857,0.0669065092,0.802001953,0.385334698,0.416667255,512,5.52130996,5.40397224,6.45368036,8.93847107,0.00587084149,2,-0.0136667894
tdc_mask_random1_ro0_ro1_pair_plus_sample,tdc_mask_random1_ro0_ro1_pair_plus_sample_20260525,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random1_ro0_ro1_pair_plus_sample_20260525.bin,raw,0,,,,,,,1048575,1,16,0,0,1048575,128,64,512,4096,1,5.58373562,5.40343871,6.64622224,4.00288532,4.41128399,5.60346074,5.53156148,5.39852044,6.45488333,3.87071698,4.142019,4.830075,13.2825595,11.1513743,0.0109625072,1037080,1.01108401,1,1,4,-6.68543375e-05,-0.000385639951,0.000134884926,4096,1044479,5.57842304,5.37200591,6.626203,5.5837115,5.40350614,6.64621788,-0.00528846381,-0.0315002269,-0.0200148777,0.0473101735,0.0523681857,0.0669065092,0.802001953,0.385334698,0.416667255,512,5.53598734,5.38845924,6.42989758,8.93455717,0.00587084149,2,-0.0381093073
tdc_mask_random1_ro0_ro1_pair_plus_sample,tdc_mask_random1_ro0_ro1_pair_plus_sample_20260525,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random1_ro0_ro1_pair_plus_sample_20260525.bin,raw,0,,,,,,,1048575,1,16,0,0,1048575,128,256,512,4096,1,5.58373562,5.40343871,6.64622224,4.00288532,4.41128399,5.60346074,5.53156148,5.39852044,6.45488333,3.87071698,4.142019,4.830075,13.2825595,11.1513743,0.0109625072,1037080,1.01108401,1,1,4,-6.68543375e-05,-0.000385639951,0.000134884926,4096,1044479,5.57842304,5.37200591,6.626203,5.5837115,5.40350614,6.64621788,-0.00528846381,-0.0315002269,-0.0200148777,0.0473101735,0.0523681857,0.0669065092,0.802001953,0.385334698,0.416667255,512,5.57592791,5.30719984,6.45298627,8.96586833,0.00391389432,2,-0.0682393454
tdc_mask_random1_ro0_ro1_pair_plus_sample,tdc_mask_random1_ro0_ro1_pair_plus_sample_20260525,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random1_ro0_ro1_pair_plus_sample_20260525.bin,raw,0,,,,,,,1048575,1,16,0,0,1048575,128,1024,512,4096,1,5.58373562,5.40343871,6.64622224,4.00288532,4.41128399,5.60346074,5.53156148,5.39852044,6.45488333,3.87071698,4.142019,4.830075,13.2825595,11.1513743,0.0109625072,1037080,1.01108401,1,1,4,-6.68543375e-05,-0.000385639951,0.000134884926,4096,1044479,5.57842304,5.37200591,6.626203,5.5837115,5.40350614,6.64621788,-0.00528846381,-0.0315002269,-0.0200148777,0.0473101735,0.0523681857,0.0669065092,0.802001953,0.385334698,0.416667255,512,5.50547271,5.29836488,6.48734869,8.97369611,0.0136986301,2,-0.025574445
tdc_mask_random1_ro0_ro1_pair_plus_sample,tdc_mask_random1_ro0_ro1_pair_plus_sample_20260525,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random1_ro0_ro1_pair_plus_sample_20260525.bin,raw,0,,,,,,,1048575,1,16,0,0,1048575,128,4096,512,4096,1,5.58373562,5.40343871,6.64622224,4.00288532,4.41128399,5.60346074,5.53156148,5.39852044,6.45488333,3.87071698,4.142019,4.830075,13.2825595,11.1513743,0.0109625072,1037080,1.01108401,1,1,4,-6.68543375e-05,-0.000385639951,0.000134884926,4096,1044479,5.57842304,5.37200591,6.626203,5.5837115,5.40350614,6.64621788,-0.00528846381,-0.0315002269,-0.0200148777,0.0473101735,0.0523681857,0.0669065092,0.802001953,0.385334698,0.416667255,512,5.53742671,5.28594233,6.46807706,8.92133821,0.0176125245,3,0.0144449506
tdc_mask_random3_ro0_ro6_pair_only,tdc_mask_random3_ro0_ro6_pair_only_20260525,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random3_ro0_ro6_pair_only_20260525.bin,raw,0,,,,,,,1048575,1,16,0,0,1048575,128,0,512,4096,1,5.65857967,5.63270359,6.69702927,4.24008444,4.59821912,5.6532079,5.61229043,5.51976339,6.61599905,4.2451125,4.29956028,5.4150375,13.3832032,11.2186375,0.01074793,1037305,1.01086469,1,1,4,0.000729495819,0.00103730554,-0.000962141843,4096,1044479,5.66524089,5.60412871,6.68504698,5.65850156,5.63276539,6.69700008,0.00673933258,-0.0286366836,-0.0119530927,0.0516109021,0.0438988458,0.0615000554,2.32226562,2.20844076,0.113824862,512,5.61229043,5.51976339,6.61599905,8.93699379,0.00782778865,2,-0.0304488015
tdc_mask_random3_ro0_ro6_pair_only,tdc_mask_random3_ro0_ro6_pair_only_20260525,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random3_ro0_ro6_pair_only_20260525.bin,raw,0,,,,,,,1048575,1,16,0,0,1048575,128,12,512,4096,1,5.65857967,5.63270359,6.69702927,4.24008444,4.59821912,5.6532079,5.61229043,5.51976339,6.61599905,4.2451125,4.29956028,5.4150375,13.3832032,11.2186375,0.01074793,1037305,1.01086469,1,1,4,0.000729495819,0.00103730554,-0.000962141843,4096,1044479,5.66524089,5.60412871,6.68504698,5.65850156,5.63276539,6.69700008,0.00673933258,-0.0286366836,-0.0119530927,0.0516109021,0.0438988458,0.0615000554,2.32226562,2.20844076,0.113824862,512,5.60910189,5.52023605,6.60321257,8.93699379,0.00587084149,2,-0.0426614144
tdc_mask_random3_ro0_ro6_pair_only,tdc_mask_random3_ro0_ro6_pair_only_20260525,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random3_ro0_ro6_pair_only_20260525.bin,raw,0,,,,,,,1048575,1,16,0,0,1048575,128,64,512,4096,1,5.65857967,5.63270359,6.69702927,4.24008444,4.59821912,5.6532079,5.61229043,5.51976339,6.61599905,4.2451125,4.29956028,5.4150375,13.3832032,11.2186375,0.01074793,1037305,1.01086469,1,1,4,0.000729495819,0.00103730554,-0.000962141843,4096,1044479,5.66524089,5.60412871,6.68504698,5.65850156,5.63276539,6.69700008,0.00673933258,-0.0286366836,-0.0119530927,0.0516109021,0.0438988458,0.0615000554,2.32226562,2.20844076,0.113824862,512,5.60327935,5.52083543,6.56270636,8.94090769,0.00782778865,2,-0.0661592916
tdc_mask_random3_ro0_ro6_pair_only,tdc_mask_random3_ro0_ro6_pair_only_20260525,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random3_ro0_ro6_pair_only_20260525.bin,raw,0,,,,,,,1048575,1,16,0,0,1048575,128,256,512,4096,1,5.65857967,5.63270359,6.69702927,4.24008444,4.59821912,5.6532079,5.61229043,5.51976339,6.61599905,4.2451125,4.29956028,5.4150375,13.3832032,11.2186375,0.01074793,1037305,1.01086469,1,1,4,0.000729495819,0.00103730554,-0.000962141843,4096,1044479,5.66524089,5.60412871,6.68504698,5.65850156,5.63276539,6.69700008,0.00673933258,-0.0286366836,-0.0119530927,0.0516109021,0.0438988458,0.0615000554,2.32226562,2.20844076,0.113824862,512,5.6100622,5.4951889,6.51409695,8.94238496,0.00391389432,2,-0.0665625101
tdc_mask_random3_ro0_ro6_pair_only,tdc_mask_random3_ro0_ro6_pair_only_20260525,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random3_ro0_ro6_pair_only_20260525.bin,raw,0,,,,,,,1048575,1,16,0,0,1048575,128,1024,512,4096,1,5.65857967,5.63270359,6.69702927,4.24008444,4.59821912,5.6532079,5.61229043,5.51976339,6.61599905,4.2451125,4.29956028,5.4150375,13.3832032,11.2186375,0.01074793,1037305,1.01086469,1,1,4,0.000729495819,0.00103730554,-0.000962141843,4096,1044479,5.66524089,5.60412871,6.68504698,5.65850156,5.63276539,6.69700008,0.00673933258,-0.0286366836,-0.0119530927,0.0516109021,0.0438988458,0.0615000554,2.32226562,2.20844076,0.113824862,512,5.5665314,5.48426488,6.55260582,8.929166,0.00587084149,2,0.0101956879
tdc_mask_random3_ro0_ro6_pair_only,tdc_mask_random3_ro0_ro6_pair_only_20260525,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random3_ro0_ro6_pair_only_20260525.bin,raw,0,,,,,,,1048575,1,16,0,0,1048575,128,4096,512,4096,1,5.65857967,5.63270359,6.69702927,4.24008444,4.59821912,5.6532079,5.61229043,5.51976339,6.61599905,4.2451125,4.29956028,5.4150375,13.3832032,11.2186375,0.01074793,1037305,1.01086469,1,1,4,0.000729495819,0.00103730554,-0.000962141843,4096,1044479,5.66524089,5.60412871,6.68504698,5.65850156,5.63276539,6.69700008,0.00673933258,-0.0286366836,-0.0119530927,0.0516109021,0.0438988458,0.0615000554,2.32226562,2.20844076,0.113824862,512,5.58707784,5.58872308,6.51810897,8.93847107,0.00978473581,2,-0.00346549289
tdc_mask_random3_ro0_ro6_all_data_on,tdc_mask_random3_ro0_ro6_all_data_on_20260525,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random3_ro0_ro6_all_data_on_20260525.bin,raw,0,,,,,,,1048575,1,16,0,0,1048575,64,0,512,4096,1,5.48134415,5.52391096,5.98263233,4.31275965,4.14632357,5.56889283,5.37609416,5.47154257,5.8868412,4.142019,4.29956028,4.91253716,11.9624903,11.0428952,0.0160255738,1031771,1.01628656,1,1,4,-0.00128411329,0.000730314654,0.000331752109,4096,1044479,5.47682144,5.52902176,5.97011358,5.48132377,5.52384712,5.98264567,-0.00450232681,0.00517464067,-0.0125320868,0.040571853,0.0488841915,0.0447299165,-0.803222656,-0.696236114,-0.106986542,512,5.37609416,5.47154257,5.8868412,8.85627929,0.0215264188,2,-0.0547427212
tdc_mask_random3_ro0_ro6_all_data_on,tdc_mask_random3_ro0_ro6_all_data_on_20260525,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random3_ro0_ro6_all_data_on_20260525.bin,raw,0,,,,,,,1048575,1,16,0,0,1048575,64,12,512,4096,1,5.48134415,5.52391096,5.98263233,4.31275965,4.14632357,5.56889283,5.37609416,5.47154257,5.8868412,4.142019,4.29956028,4.91253716,11.9624903,11.0428952,0.0160255738,1031771,1.01628656,1,1,4,-0.00128411329,0.000730314654,0.000331752109,4096,1044479,5.47682144,5.52902176,5.97011358,5.48132377,5.52384712,5.98264567,-0.00450232681,0.00517464067,-0.0125320868,0.040571853,0.0488841915,0.0447299165,-0.803222656,-0.696236114,-0.106986542,512,5.37489138,5.47508334,5.89193157,8.86410707,0.0215264188,2,-0.0646169025
tdc_mask_random3_ro0_ro6_all_data_on,tdc_mask_random3_ro0_ro6_all_data_on_20260525,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random3_ro0_ro6_all_data_on_20260525.bin,raw,0,,,,,,,1048575,1,16,0,0,1048575,64,64,512,4096,1,5.48134415,5.52391096,5.98263233,4.31275965,4.14632357,5.56889283,5.37609416,5.47154257,5.8868412,4.142019,4.29956028,4.91253716,11.9624903,11.0428952,0.0160255738,1031771,1.01628656,1,1,4,-0.00128411329,0.000730314654,0.000331752109,4096,1044479,5.47682144,5.52902176,5.97011358,5.48132377,5.52384712,5.98264567,-0.00450232681,0.00517464067,-0.0125320868,0.040571853,0.0488841915,0.0447299165,-0.803222656,-0.696236114,-0.106986542,512,5.39296144,5.45610966,5.88335332,8.8484515,0.0176125245,2,-0.0989755773
tdc_mask_random3_ro0_ro6_all_data_on,tdc_mask_random3_ro0_ro6_all_data_on_20260525,E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random3_ro0_ro6_all_data_on_20260525.bin,raw,0,,,,,,,1048575,1,16,0,0,1048575,64,256,512,4096,1,5.48134415,5.52391096,5.98263233,4.31275965,4.14632357,5.56889283,5.37609416,5.47154257,5.8868412,4.142019,4.29956028,4.91253716,11.9624903,11.0428952,0.0160255738,1031771,1.01628656,1,1,4,-0.00128411329,0.000730314654,0.000331752109,4096,1044479,5.47682144,5.52902176,5.97011358,5.48132377,5.52384712,5.98264567,-0.00450232681,0.00517464067,-0.0125320868,0.040571853,0.0488841915,0.0447299165,-0.803222656,-0.696236114,-0.106986542,512,5.37762757,5.51103017,5.88492988,8.82888202,0.0195694716,2,-0.0611070582
