"run","status","error","priority","bytes_expected","bytes_captured","first_16_bytes_hex","capture","capture_sha256","bitstream","bitstream_sha256","notes"
"tdc_mask_random1_ro0_ro1_pair_only","completed","","P0","8388608","8388608","C2FA2C34C1A5B96252193A0CC1A5BA62","E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random1_ro0_ro1_pair_only_20260525.bin","D371F57F8389A37216CDD442092C072807599EFF4E5FE5E701FDA16D0E818A50","data\vivado_runs\fpga1_tdc_mask_perturb\tdc_mask_random1_ro0_ro1_pair_only\RO_TDC_pair_mask_perturb_top.bit","24B62711C29D18DBDD4E1DA080C7F05E4F28C8A515E54974634153E2F46507B9","random1 bad reference; only measured pair enabled"
"tdc_mask_random1_ro0_ro1_all_data_on","completed","","P0","8388608","8388608","9C610213230EC3A59D6192311423C3A5","E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random1_ro0_ro1_all_data_on_20260525.bin","F5C36E4681E58052C80CC4AD0E37BDBCD97A48E1419DB2BD043F8AB3AD428FC5","data\vivado_runs\fpga1_tdc_mask_perturb\tdc_mask_random1_ro0_ro1_all_data_on\RO_TDC_pair_mask_perturb_top.bit","82DE792E0E14BC65DCC8020DCC9F2A5861FA967282C6704202E74BA9F905252A","random1 bad reference; all 8 data ROs enabled; tests switching/perturbation effect"
"tdc_mask_random1_ro0_ro1_pair_plus_sample","completed","","P0","8388608","8388608","37CFA5555412491F24CFA55654A26731","E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random1_ro0_ro1_pair_plus_sample_20260525.bin","09D587F8C6A57512226BAFEAD400BAF942B3B5479BE4B0786F03B8914F1366FB","data\vivado_runs\fpga1_tdc_mask_perturb\tdc_mask_random1_ro0_ro1_pair_plus_sample\RO_TDC_pair_mask_perturb_top.bit","6905112AD79C415E593CA80A6A730698D07288092AA85FAD607610198C28E1F4","random1 bad reference; measured pair plus baseline sample RO enabled"
"tdc_mask_random3_ro0_ro6_pair_only","completed","","P0","8388608","8388608","4E0226C1A54759326D302CC1A54859C2","E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random3_ro0_ro6_pair_only_20260525.bin","FF1506FF65D21F4E95F8B7B47F7C26389C91D7C216DA064C0344703995C5A42E","data\vivado_runs\fpga1_tdc_mask_perturb\tdc_mask_random3_ro0_ro6_pair_only\RO_TDC_pair_mask_perturb_top.bit","D22BEA20DE95BC8547478A885EEC9CAA714A46A2FCD2A0502A3BEED7861A5A1C","random3 good reference; only measured pair enabled"
"tdc_mask_random3_ro0_ro6_all_data_on","completed","","P0","8388608","8388608","AD6C924A2E04C3A5AE6C22690C0CC3A5","E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random3_ro0_ro6_all_data_on_20260525.bin","228A5C373E052B4A950D99C18D7856482CFE82C39A091BEFB629EC56E7C96728","data\vivado_runs\fpga1_tdc_mask_perturb\tdc_mask_random3_ro0_ro6_all_data_on\RO_TDC_pair_mask_perturb_top.bit","F02CC08BFE643C5E2650B889C4D69D1C3E2C929AD14E29D85CCC310D23DAEA8E","random3 good reference; all 8 data ROs enabled"
"tdc_mask_random1_local_sample_ro0_ro1_pair_plus_sample","completed","","P0","8388608","8388608","10CFA5856C1284032ACFA5866CA2A227","E:\Project\MLDSA\RO_TRNG\data\hardware\20260511_fpga1_board1\tdc_mask_perturb\tdc_mask_random1_local_sample_ro0_ro1_pair_plus_sample_20260525.bin","5EDC734FDCC8948BB4EE35FBD6E24485028342F5C5780ADE4EB814D310AE2188","data\vivado_runs\fpga1_tdc_mask_perturb\tdc_mask_random1_local_sample_ro0_ro1_pair_plus_sample\RO_TDC_pair_mask_perturb_top.bit","01292421F004300BEE4F405C690454E391C59E12CAB343E24CAE986F4DDA97BF","random1 with local sample RO placement; pair plus local sample RO enabled"
