label,run,source,window_index,packet_start,packet_end,packets,entropy_a,entropy_b,entropy_diff,min_entropy_a,min_entropy_b,min_entropy_diff,transition_entropy_diff,same_diff_transition_ratio,longest_same_diff_bin_run,autocorr_diff_lag,diff_mean_bin,diff_std_bin
tdc_reset_random1_baseline_ro0_smoke_warmup0_preopen_20260525,tdc_reset_random1_baseline_ro0_smoke_warmup0_preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_baseline_ro0_smoke_warmup0_preopen_20260525.bin,0,0,63,64,2.91096405,4.75962378,5.44515977,1.29956028,3.4150375,4,5.97727992,0.0158730159,2,0.112940019,1.125,35.0620765
tdc_reset_random1_sampler_local_ro0_smoke_warmup12_preopen_20260525,tdc_reset_random1_sampler_local_ro0_smoke_warmup12_preopen_20260525,data\hardware\20260511_fpga1_board1\tdc_reset_aligned\tdc_reset_random1_sampler_local_ro0_smoke_warmup12_preopen_20260525.bin,0,0,63,64,1.85956406,4.79087378,5.45281953,1.19264508,3.67807191,4.4150375,5.94553389,0,1,0.0826175065,2.609375,38.7309061
